ID_REF,GSM546233,GSM546234,GSM546235,GSM546236
10566488,5.70017,5.72467,5.63676,5.70299
10566502,5.3378,5.14104,5.85406,5.6161
10566512,3.9875,3.91376,4.05625,4.03431
10566514,2.14738,2.25343,2.55131,2.33474
10566516,5.71971,5.77425,5.72971,5.76312
10566525,5.16255,4.99757,5.10378,4.88437
10566529,7.85378,7.67394,7.803,7.8438
10566543,3.85151,3.55256,3.81193,3.83736
10566564,5.81091,5.58459,5.54555,5.50853
10566571,2.11952,2.00715,1.98204,2.00903
10566574,4.16522,3.94692,3.57335,3.5931
10566578,2.5508,2.4747,2.26431,2.62016
10566580,1.94399,2.02664,2.06915,2.14492
10566583,2.57354,2.48309,2.95539,2.6518
10566585,2.78968,2.73838,2.79719,2.69735
10566587,3.40797,2.93472,3.1455,3.02963
10566589,1.96555,2.05533,2.07978,2.17838
10566591,1.80587,2.28684,1.71718,1.79091
10566593,2.69914,2.50253,2.94243,3.2564
10566595,3.01534,2.86001,2.63855,2.75195
10566597,2.08281,2.14707,1.98605,2.06375
10566599,2.20947,2.38312,2.46699,2.54159
10566601,2.18799,2.05853,2.25267,2.25577
10566603,2.06713,1.97694,1.91628,1.78863
10566607,2.08716,2.06408,2.08716,2.2844
10566609,2.03968,1.94602,1.84938,1.94602
10566611,2.25829,2.08236,2.70255,2.33565
10566613,1.51838,1.64266,1.8061,1.62882
10566615,2.8313,2.86177,2.82653,2.89019
10566618,2.43111,2.35203,2.57138,2.39028
10566620,2.2366,2.20428,2.09247,2.1202
10566622,1.89101,1.98231,1.84365,2.27111
10566624,1.5759,1.50567,1.59164,1.69879
10566626,2.12071,1.92714,2.11197,2.10672
10566628,2.29537,2.16162,2.19553,2.12673
10566630,3.82431,3.88628,3.62302,3.63328
10566632,1.97307,1.97307,1.95324,2.01166
10566644,2.3284,2.34439,2.32125,2.36607
10566662,2.3195,2.23995,2.00376,2.39366
10566664,2.08773,1.79433,1.98605,2.05786
10566666,2.15884,1.98998,2.27983,2.30165
10566668,5.47851,5.38402,5.62872,5.44368
10566670,1.60121,1.66513,1.71739,1.7747
10566672,1.48015,1.61474,1.66085,1.54928
10566674,1.61392,1.45737,1.45796,1.36704
10566676,1.62258,1.56304,1.56064,1.76024
10566678,2.18629,2.1827,2.23099,2.24294
10566680,1.89392,1.81305,1.6364,1.87741
10566682,2.01978,1.87613,1.91845,1.95431
10566684,2.07863,2.35808,2.15784,2.22643
10566686,1.43907,1.59417,1.53964,1.56159
10566688,1.93674,2.19854,1.86438,1.93674
10566690,2.14413,1.94455,1.75058,1.88377
10566692,1.80375,2.13048,1.8889,1.91174
10566694,1.88733,1.77675,1.63181,1.82824
10566696,1.75377,1.68225,1.65712,1.8072
10566698,2.14128,2.13472,2.16179,2.16883
10566700,2.32282,2.27881,2.04321,2.25548
10566702,2.28221,2.53784,2.20221,2.50367
10566705,2.19291,2.62053,2.59862,3.21041
10566707,2.00317,1.86658,1.76835,1.85877
10566709,2.19223,2.15425,2.04299,2.08612
10566714,2.61387,2.58301,2.78643,3.02451
10566723,2.09778,2.08876,2.15242,2.14781
10566730,2.11944,2.12981,2.11944,2.30302
10566743,3.58612,3.52436,3.4804,3.80044
10566767,5.333,5.26692,5.3143,5.28114
10566791,2.83814,2.96236,2.7553,2.80727
10566800,2.35607,2.4156,2.26432,2.35257
10566804,6.92233,6.9578,7.06822,7.14172
10566810,3.04606,3.13086,2.76215,3.05499
10566822,4.39388,4.35348,4.1244,4.3658
10566846,6.13866,6.09623,6.29718,6.28193
10566870,6.12187,6.10269,6.22448,6.51145
10566875,4.4933,4.88151,4.47145,4.39723
10566877,6.74217,6.84607,6.86956,6.78789
10566922,3.26456,3.38725,3.17937,3.19179
10566926,8.09397,8.2721,8.16101,8.26411
10566934,4.26968,4.53053,4.89909,4.78692
10566943,3.46214,3.54757,3.23717,3.484
10566966,9.445,9.56601,9.78843,9.64019
10566993,2.53901,2.73229,2.74834,2.72506
10567008,1.41805,1.37175,1.41328,1.41328
10567010,4.12721,4.15057,3.91262,4.12336
10567020,9.3302,9.25582,9.3035,9.2564
10567022,2.8304,2.9777,3.05872,2.87693
10567034,2.10317,1.98001,1.87306,1.98001
10567038,1.74711,2.01703,1.7927,1.75224
10567041,2.61642,2.6833,2.31619,2.61642
10567043,6.08902,6.26534,6.18446,6.0807
10567049,8.86374,8.85336,8.80252,8.84482
10567072,8.11145,8.29703,8.47437,8.38286
10567084,3.71532,4.09468,3.88156,3.60773
10567086,4.97756,5.18417,5.12004,5.11408
10567095,2.755,2.78118,2.75745,2.87305
10567103,9.17216,9.27081,9.38092,9.17701
10567106,5.39046,5.33072,5.29367,5.38334
10567108,5.57255,5.51792,5.51925,5.27878
10567131,4.457,4.32283,4.58244,4.3064
10567134,4.08302,3.93482,4.14335,4.18191
10567163,6.44841,6.64292,6.36762,6.32515
10567171,4.34587,4.52453,5.14512,5.48947
10567173,5.85181,5.82609,6.06363,5.72357
10567211,4.48762,4.735,4.93081,4.51454
10567213,6.69563,7.10795,7.25279,6.72609
10567216,5.83138,5.62454,5.83243,5.89434
10567219,9.34242,9.21525,8.86077,9.01187
10567229,6.69458,6.67833,6.58166,6.65005
10567289,2.75052,2.75747,2.79002,2.82269
10567297,2.89151,2.98163,2.69563,2.5882
10567299,4.3855,4.53072,4.15094,4.33664
10567303,5.71503,5.80374,5.4041,5.49331
10567316,4.71773,5.17882,3.47187,3.76554
10567335,7.17334,7.42794,7.30988,7.23715
10567343,5.29849,5.22674,5.12717,5.06948
10567355,3.34842,3.02891,3.07646,3.12684
10567361,3.6032,3.48011,3.1734,3.37063
10567366,2.31812,2.16629,1.98745,2.34412
10567380,2.75466,2.92116,2.62474,2.58882
10567394,5.59791,5.70224,5.72346,5.42288
10567407,3.46694,3.32925,3.52918,3.46028
10567412,4.19666,4.40973,4.37133,4.09519
10567423,5.86103,5.82283,6.03337,6.047
10567428,2.20947,2.29093,2.096,2.20896
10567430,1.82866,1.75088,1.76756,1.85079
10567432,2.41855,2.31796,2.16522,2.48679
10567442,3.07591,3.01886,2.95362,3.09973
10567444,2.55819,2.41169,2.44357,2.6001
10567446,2.09009,2.11371,1.99936,2.01019
10567448,2.4474,2.46669,2.192,2.4998
10567450,2.71295,2.7779,2.59905,2.69843
10567452,1.64734,1.8459,1.74793,1.73035
10567454,2.98693,3.14176,2.87732,2.89414
10567456,1.59009,1.51096,1.62805,1.65857
10567458,3.0234,2.8488,2.56753,2.78548
10567460,2.79106,2.78951,2.6708,2.6627
10567462,1.69182,1.73788,1.88122,1.7968
10567464,2.90318,2.83417,2.84275,2.986
10567466,3.00259,2.95069,2.94156,3.03054
10567468,2.07224,2.04636,2.08043,2.14045
10567490,2.1636,1.97785,1.91949,1.97785
10567492,2.2889,2.20744,2.20776,2.08411
10567494,2.22035,2.19691,2.24917,2.4227
10567496,2.0727,2.23266,2.14706,2.15828
10567498,2.8416,2.87427,2.7401,2.7815
10567500,1.65396,1.57958,1.88179,1.81526
10567502,1.5477,1.45491,1.49786,1.49786
10567504,4.05472,3.93229,3.83981,3.87666
10567506,1.83812,1.85307,1.76125,1.68982
10567508,2.03277,2.01531,2.06029,2.09532
10567510,3.05518,3.10655,2.87265,3.09458
10567512,1.75493,2.00595,1.85051,1.81651
10567514,1.66866,1.54789,1.66866,1.66866
10567516,2.37611,2.17181,2.22091,2.17181
10567518,2.61409,2.48214,2.55458,2.49446
10567520,2.20947,2.27352,2.27352,2.27666
10567522,4.33002,4.24681,3.95654,4.37331
10567524,2.82788,2.73189,2.78736,2.81375
10567526,2.07014,2.00195,1.97461,2.01936
10567546,4.35,4.35572,4.26671,4.43286
10567556,3.04764,2.98616,2.87964,2.89949
10567564,4.10893,4.25779,4.3378,4.30369
10567574,10.3209,10.2915,10.4289,10.2572
10567576,4.05219,4.0966,3.83861,3.93717
10567578,2.35434,2.55876,2.25536,2.40133
10567580,3.33244,3.15109,3.34958,3.35622
10567587,1.75056,1.65948,1.7514,1.76082
10567589,4.32839,4.55489,5.03458,5.15495
10567591,4.07827,4.50844,4.66738,4.55025
10567608,6.13874,6.06665,6.25821,6.30213
10567626,4.87775,4.82049,4.8461,4.95461
10567645,4.84818,4.70649,4.98186,4.80249
10567657,7.62986,7.68151,8.09119,7.88133
10567663,2.14744,2.16223,2.19122,2.09355
10567680,3.40833,3.2074,3.00199,3.19029
10567702,4.92601,4.89552,5.13269,4.88777
10567725,2.45821,2.27749,2.36542,2.40135
10567735,3.83552,3.54455,3.36654,3.5736
10567737,2.09755,2.32614,2.14424,2.33177
10567739,2.79878,2.74616,2.67351,2.69167
10567743,5.08765,5.32753,5.06731,5.21406
10567750,6.48461,6.28632,6.63393,6.59419
10567788,4.11015,4.02935,3.78319,4.0827
10567797,7.11409,6.97325,7.15276,7.01628
10567823,10.3521,10.4663,10.3698,10.2524
10567825,2.54498,2.70751,2.4172,2.66387
10567838,6.68143,6.43705,6.3219,6.51895
10567851,3.68106,3.89757,4.08611,4.28314
10567863,3.03067,2.96084,3.06833,3.07605
10567879,3.45139,3.31304,3.13335,3.25935
10567903,5.54476,5.54061,5.52815,5.48852
10567919,5.90579,6.18461,6.29633,6.17372
10567941,7.75879,7.78018,7.65296,7.62505
10567962,1.41563,1.37422,1.31811,1.42549
10567964,6.07517,5.89484,5.78609,5.95315
10567987,4.50414,4.6646,4.40896,4.77077
10567995,4.90873,4.38634,4.63089,5.1316
10567999,3.42157,3.46711,3.33424,3.53618
10568001,8.84871,9.04055,9.19635,8.95707
10568011,3.5364,3.66949,3.63774,3.52986
10568017,4.72413,4.70613,4.38213,4.26449
10568024,4.13708,4.0056,3.96759,3.96231
10568038,2.1649,2.14711,2.24263,2.15512
10568040,6.22484,6.16667,6.48494,6.20346
10568050,7.8197,7.7694,7.58977,7.51386
10568060,5.91891,5.84997,5.339,5.95199
10568065,4.2615,4.2094,4.35008,4.46511
10568078,5.79735,5.86524,5.81967,5.77355
10568099,5.95579,6.17716,5.9547,5.86959
10568107,2.29765,2.34276,2.49456,1.97906
10568109,3.59118,3.51236,3.46612,3.54717
10568115,5.89498,5.643,5.95025,5.89852
10568131,5.51566,5.25664,5.54243,5.34836
10568135,3.35571,3.48119,3.11435,3.4646
10568139,5.81916,5.78178,6.03935,5.9855
10568150,3.08028,2.89935,3.00249,3.03811
10568165,2.44655,2.6223,2.11996,2.60448
10568169,8.29734,8.28723,8.66666,8.63535
10568174,3.25049,3.17833,3.07183,3.20916
10568180,5.01995,4.71775,5.09734,5.21645
10568188,5.16253,5.28805,4.76592,5.00959
10568202,4.24983,4.31901,4.2717,4.44092
10568215,4.80274,4.73842,4.29988,4.64666
10568217,6.70172,6.58572,6.5769,6.63888
10568221,10.402,10.514,10.064,10.1518
10568225,6.50352,6.62408,6.24885,6.35529
10568228,4.94824,4.5648,4.50707,4.76276
10568233,4.75789,4.35195,3.9618,4.40295
10568239,3.63139,3.81025,3.8589,3.93325
10568243,4.95537,5.24672,4.77628,4.90725
10568247,4.0393,4.03576,3.80568,4.14037
10568252,4.45932,4.75816,4.41237,4.42036
10568258,5.57153,5.63144,5.22037,5.50836
10568260,4.23834,3.97566,3.98194,4.09011
10568266,2.64774,2.76578,2.57669,2.80389
10568278,3.20264,3.39389,2.7428,3.35736
10568282,4.54576,4.61264,4.38923,4.41295
10568288,2.79446,2.91938,2.75354,2.70836
10568294,2.45721,2.53713,2.56659,2.62853
10568296,4.9537,4.93945,4.88811,4.91364
10568298,4.6077,4.60221,4.28251,4.26341
10568311,3.04286,3.1157,2.76571,3.14783
10568318,4.51867,4.69046,4.29081,4.21306
10568328,8.41698,8.50346,8.3693,8.40687
10568332,3.03557,3.41307,2.91826,3.32627
10568339,3.55099,3.63414,3.23331,3.38973
10568355,3.09434,2.69347,2.59726,2.79153
10568361,6.2466,6.43554,6.59991,6.59785
10568363,5.91162,6.04164,7.24291,7.34551
10568367,2.19118,2.397,2.38532,2.38532
10568369,4.46058,4.32702,3.95985,4.55706
10568374,5.3545,5.16652,4.97702,5.18286
10568376,4.8659,5.04218,5.19732,4.86931
10568390,1.43561,1.40604,1.55725,1.59885
10568392,4.62912,4.45186,4.3025,4.46499
10568399,6.76811,6.81475,6.91205,6.82937
10568417,6.2948,6.35808,6.21103,6.23507
10568432,4.45639,4.24601,3.68699,4.39443
10568434,2.32614,2.36644,2.30616,2.24163
10568436,6.51659,6.70712,6.49723,6.48799
10568461,5.50672,5.25517,5.41418,5.35347
10568464,6.82088,6.79258,7.09588,7.07126
10568480,6.48835,6.35488,6.44945,6.06214
10568492,2.38518,2.67351,2.46719,2.37054
10568496,2.02855,2.18543,1.90599,2.37023
10568502,2.64622,2.70067,2.35191,2.62636
10568512,2.58421,2.79107,2.32219,2.60521
10568521,4.42215,4.09183,4.41697,4.20657
10568529,6.29195,6.12784,6.60145,6.02824
10568532,8.76612,8.80727,8.87715,8.7671
10568534,2.73021,3.08087,3.74782,2.82905
10568536,3.14676,3.15588,2.65066,2.86411
10568553,5.28087,5.5121,5.38696,5.35345
10568568,9.94639,10.2106,10.0141,10.0372
10568581,4.48766,4.47062,4.31534,4.37224
10568586,4.35604,4.61833,4.7259,4.49808
10568593,3.26482,3.21911,3.22499,3.11436
10568601,2.06961,2.23732,2.25296,2.13245
10568605,4.469,4.39358,4.27457,4.34312
10568622,3.27378,3.29962,3.3446,3.37043
10568624,1.96805,1.80578,1.87444,1.80578
10568629,2.71723,2.77211,2.36724,2.66599
10568638,5.65782,5.77438,5.72385,5.9448
10568651,6.05731,6.09005,6.31467,6.09553
10568668,3.04299,3.0629,3.0509,3.1039
10568691,2.20229,2.24172,2.18098,2.38898
10568696,2.71381,2.60754,2.5585,2.72647
10568705,3.63996,3.68322,3.48541,3.60537
10568709,2.68779,2.79406,2.58507,2.5778
10568714,3.02833,2.75325,2.39414,2.47854
10568731,1.82965,2.77785,2.54824,2.28076
10568733,1.67732,1.8716,1.60996,1.69783
10568735,3.22201,3.04366,2.96865,3.14031
10568758,4.34839,4.46236,4.00852,4.08142
10568763,1.47038,1.393,1.24184,1.28117
10568765,3.2612,3.25701,3.04382,3.32678
10568780,4.43647,4.6384,4.21221,4.29451
10568785,7.94885,8.04537,7.90216,7.72029
10568792,2.60645,2.70861,2.41702,2.58568
10568805,4.51119,4.39321,4.03802,4.32068
10568810,2.8678,2.64296,2.51963,2.42153
10568826,2.99978,2.82355,2.82612,2.92973
10568859,7.41912,7.62006,7.84393,7.75016
10568861,4.47005,4.47005,4.44991,4.47333
10568863,1.63554,1.63671,1.53589,1.57191
10568865,2.53194,2.51474,2.51474,2.51474
10568873,3.8604,3.45987,3.26955,3.54944
10568897,5.11742,5.03966,4.9752,4.84596
10568916,3.73695,3.87046,3.56698,3.77133
10568921,3.54473,3.511,3.53356,3.49744
10568930,5.75192,5.5296,5.45714,5.46759
10568939,8.61443,8.56868,8.72738,8.60537
10568948,3.15307,3.21533,3.06198,3.23212
10568951,3.32265,2.88914,2.83886,3.17335
10568954,3.35846,3.86838,3.621,3.8472
10568956,2.15139,1.86137,2.00982,1.8877
10568958,2.94024,3.18465,2.86309,2.88743
10568960,2.18549,2.10368,2.11422,2.30124
10568962,2.6159,2.49967,2.52482,2.49446
10568964,2.44969,2.18528,2.25002,2.32998
10568968,2.53103,2.48376,2.38199,2.41281
10568982,2.55381,2.81297,2.78277,3.22208
10568988,6.00136,6.24011,6.40338,6.34749
10568997,7.49433,7.43933,7.19663,7.24574
10569008,2.7941,2.93304,2.66082,2.95325
10569011,3.23647,3.31159,3.25908,3.41927
10569014,7.92115,7.67698,7.87721,7.89304
10569017,9.96447,9.91551,10.0447,9.88611
10569020,2.78943,2.31537,2.68537,2.4412
10569024,5.73084,5.58714,5.74962,5.69842
10569038,2.96327,2.89444,3.00604,3.11266
10569057,6.77877,6.75083,6.76901,6.77174
10569069,8.80766,8.80727,8.82023,8.64912
10569071,5.86045,5.74428,5.79312,5.70936
10569085,2.81961,2.96433,2.65384,2.7836
10569100,4.85016,5.12494,4.69557,4.88072
10569102,4.28083,4.21018,4.63236,4.4422
10569113,7.02683,6.94815,6.57181,6.43363
10569129,3.36958,3.61645,3.45969,3.57367
10569134,5.10486,4.89276,5.07635,5.0551
10569149,3.47123,3.60051,3.1452,3.25966
10569152,5.64448,5.84028,5.80937,5.55121
10569163,3.3912,3.42343,3.47943,3.43633
10569168,7.83466,8.00681,8.29141,8.21092
10569181,3.4733,3.41994,3.40478,3.53105
10569198,4.25181,4.14773,3.95823,3.87613
10569200,8.27375,8.17798,8.36089,8.49514
10569203,4.97844,5.07033,5.48555,5.2987
10569222,4.19809,4.15474,3.88467,4.11925
10569227,3.27438,3.23386,2.95227,3.26778
10569265,7.25976,7.22183,7.39978,7.38439
10569273,5.96857,5.63002,5.82777,5.66335
10569278,2.81151,2.63261,3.39475,3.01866
10569280,4.21705,4.22324,4.67677,4.88851
10569288,6.52458,6.52458,6.23885,6.47535
10569291,2.6159,3.21041,2.86949,2.69542
10569296,5.49121,5.5887,4.92721,5.2411
10569300,2.41472,2.955,2.61033,2.88535
10569303,5.83542,5.33612,4.92444,5.3401
10569306,5.64865,5.6481,5.33435,5.52875
10569308,4.91083,5.01788,4.93757,4.93029
10569311,3.91486,4.02522,3.72165,4.31737
10569313,3.94532,4.30381,3.96088,3.9531
10569319,9.35638,9.31691,9.40505,9.3923
10569331,2.73674,2.54373,2.27398,2.42878
10569335,2.95907,3.02289,3.43016,3.33644
10569341,3.95654,3.84575,3.76826,3.84977
10569344,3.64541,3.60661,3.31506,3.51465
10569356,5.17227,5.28125,4.84969,5.11205
10569358,3.27945,3.49189,3.25659,3.43539
10569368,5.33505,5.4048,5.42179,4.92554
10569370,3.2774,3.40977,3.20174,3.51223
10569385,3.29567,3.2597,3.22223,3.22076
10569389,3.4004,3.41165,3.47997,3.58381
10569393,2.40606,2.42834,2.3496,2.43577
10569399,2.71747,2.78694,2.65625,2.83077
10569429,4.30977,4.40984,4.02252,4.40741
10569437,3.24497,3.51467,3.47315,3.70562
10569441,7.58035,7.45745,7.67822,7.60155
10569456,5.23951,5.21054,4.84145,5.15002
10569458,6.38454,6.35347,7.01777,6.8739
10569485,2.48143,2.51318,2.29145,2.37408
10569494,3.5065,3.38402,3.38402,3.31885
10569504,2.55657,2.84464,2.66532,2.67505
10569513,4.39777,4.32495,4.31185,4.25331
10569539,3.01134,2.9516,3.05218,3.086
10569542,3.53229,3.48458,3.01742,3.56434
10569545,5.76517,5.60554,5.5156,5.44655
10569569,6.52796,6.39223,6.7059,6.56797
10569583,6.16797,6.24706,6.38228,6.25841
10569611,4.56056,4.70161,4.48766,4.43373
10569618,3.12113,3.27694,3.04538,3.3297
10569646,6.96247,6.63247,7.28646,7.22567
10569654,3.91345,4.11999,4.09307,3.98699
10569656,4.88388,4.77105,4.73602,4.83605
10569687,2.91532,2.58538,2.34733,2.7165
10569702,3.20554,3.13441,2.92959,3.34784
10569707,5.18047,4.91603,5.28264,5.2463
10569714,3.03585,3.18845,2.88791,3.30615
10569717,2.46229,2.36058,2.31282,2.51006
10569719,3.66924,3.58059,3.39825,3.60117
10569733,5.22012,5.2119,5.25222,5.19569
10569757,2.01779,1.9874,1.87904,2.06878
10569767,5.35208,5.21202,5.08457,4.94743
10569771,6.96195,6.70732,6.44823,6.4215
10569786,5.94972,5.94046,5.99216,5.96474
10569823,3.69471,4.26856,3.70912,3.91344
10569830,4.88737,4.69978,4.83563,4.70528
10569848,6.29444,6.16265,6.28312,6.25361
10569870,3.00714,2.99549,2.92765,2.8081
10569877,3.10878,3.28623,3.23142,3.11516
10569886,5.34294,5.29839,5.42657,5.38906
10569890,5.2432,5.20365,5.50596,5.31626
10569896,2.6983,2.39706,2.44104,2.30872
10569898,4.0405,3.75448,4.03637,3.90326
10569923,2.98867,2.74797,2.9912,2.89841
10569927,5.93432,5.77164,5.78803,5.89849
10569953,5.17712,4.7777,4.75879,4.93026
10569958,4.96442,5.12609,5.33159,5.37232
10569962,4.72339,4.58087,4.88111,4.90334
10569972,4.40926,4.40792,4.13337,4.34202
10569985,3.88752,3.93052,3.92242,4.11187
10569992,4.18214,4.54985,4.57732,4.49408
10569994,8.92796,9.15295,9.19028,8.946
10569996,10.0974,10.2402,10.1473,9.98711
10569998,1.84968,1.94386,1.6988,1.75971
10570000,8.22654,8.2371,8.21501,8.20285
10570002,6.14836,6.04098,6.88294,6.85938
10570005,2.60975,2.74755,2.81695,2.79577
10570008,4.79325,4.85519,4.74813,4.6706
10570011,2.46019,2.40715,2.45212,2.41218
10570013,6.25527,6.36947,6.51854,6.44685
10570018,3.09314,3.20426,3.16586,3.24682
10570029,2.74585,2.56447,2.48611,2.56395
10570068,5.02483,5.1116,5.51707,5.52752
10570119,6.45566,6.50468,6.32146,6.16929
10570131,5.3432,5.36682,5.24387,5.13855
10570139,1.79633,1.86253,1.78912,1.91155
10570141,2.05602,2.0301,2.04472,2.20617
10570144,5.31825,5.50524,5.26629,5.25102
10570168,2.94262,2.77764,2.75194,2.76585
10570178,2.74062,2.86058,2.64034,2.85302
10570180,4.14386,3.99643,4.04243,4.1726
10570189,5.26232,5.45526,4.91158,5.3832
10570191,2.10169,2.13737,2.03646,2.19295
10570199,2.3261,2.36985,2.55724,2.49589
10570201,6.00708,5.72458,6.21412,5.96309
10570236,3.46518,3.26834,3.14705,3.41757
10570278,2.19413,2.40684,2.18614,2.4074
10570280,8.25456,8.11544,8.2322,8.20178
10570291,10.1032,10.038,9.927,9.79424
10570308,8.77054,8.77204,8.67608,8.61721
10570321,6.57149,6.48,6.48235,6.46514
10570344,9.91669,9.80402,10.068,10.0078
10570356,4.85617,4.70631,4.83136,4.75344
10570373,6.91803,7.07205,7.10682,7.22091
10570379,2.63005,2.58348,2.6863,2.66633
10570388,3.46714,3.6495,3.48332,3.57347
10570397,5.65641,5.58598,5.67984,5.62973
10570418,4.35045,4.39089,4.33946,4.22336
10570429,4.77768,4.83191,4.95528,4.88917
10570432,4.78214,4.99729,5.31149,5.25235
10570434,4.10431,4.24172,4.38554,4.74219
10570437,4.78178,4.60629,5.25128,4.85509
10570448,4.59724,4.74808,4.24149,4.5135
10570450,3.59374,3.64563,3.34901,3.95167
10570470,8.39193,8.69672,8.79841,8.48992
10570472,6.15413,6.37019,6.04446,6.16761
10570483,3.12613,3.02319,2.71176,3.10543
10570513,4.3062,4.38248,4.24893,4.42622
10570516,2.81761,3.13576,2.8433,2.97303
10570518,2.50306,2.5838,2.32546,2.48247
10570556,4.49264,4.20046,4.56746,4.30829
10570573,5.17743,5.24561,5.22937,5.14905
10570585,2.3137,2.2711,2.23191,2.2538
10570587,3.02551,2.99947,2.81373,2.8337
10570590,2.0802,2.02137,2.05727,2.07447
10570599,3.12784,2.84151,2.82714,2.97449
10570604,4.04562,4.29811,3.8239,3.9589
10570606,2.18135,2.14541,2.12518,2.1911
10570610,2.1289,2.24272,2.25338,2.23267
10570612,1.60255,1.78213,1.91767,2.16297
10570614,2.23168,2.37206,2.38119,2.27561
10570618,4.26888,4.11657,4.30491,4.00852
10570621,2.05651,1.99968,2.20634,1.93854
10570625,9.12511,9.10144,9.2443,9.05483
10570627,1.83302,1.90898,1.52967,1.8494
10570630,3.44019,3.59228,3.78517,3.495
10570634,2.14177,2.43247,2.17017,2.4388
10570639,7.4021,7.27316,7.26362,7.23201
10570641,2.35974,2.20134,2.18039,2.2341
10570644,2.35545,2.29487,2.26121,2.39152
10570647,1.92827,2.14159,2.00275,1.78616
10570651,4.05557,3.97177,4.03089,4.02154
10570656,2.23689,2.20947,2.09776,2.08686
10570660,3.00342,2.8225,2.90677,2.90677
10570663,2.95691,2.91008,2.83434,3.02675
10570666,6.2123,6.49888,6.21323,6.25696
10570668,2.35505,2.3807,2.2656,2.24282
10570671,4.03278,4.03137,3.99022,4.0264
10570676,2.23689,2.20947,2.09776,2.08686
10570680,2.01176,1.9585,1.86369,1.94393
10570683,2.22981,2.20947,2.06961,2.28492
10570687,2.3807,2.49549,2.33848,2.49132
10570690,2.51152,2.51789,2.42125,2.40509
10570693,3.38599,3.17779,3.2849,3.22524
10570697,1.78905,1.73579,1.64236,1.72191
10570700,2.78434,2.73933,2.65765,2.84331
10570703,2.65577,2.64058,2.52481,2.71563
10570706,3.82195,3.83681,3.74771,3.90921
10570711,3.4234,3.47685,3.39771,3.55332
10570717,3.02242,2.8225,2.91857,2.86773
10570720,1.87764,1.87276,1.7441,1.84039
10570723,2.84673,2.80858,2.70913,2.89478
10570726,3.36999,3.50154,3.38807,3.42423
10570729,2.51152,2.51789,2.42125,2.40509
10570732,3.21126,3.00087,3.10375,3.08494
10570735,1.47716,1.51132,1.51717,1.61191
10570738,2.50336,2.6666,2.57992,2.65293
10570741,2.26218,2.48899,2.33753,2.33753
10570744,2.18866,2.08212,1.89875,2.08208
10570749,2.83359,2.53072,2.62527,2.8152
10570752,1.79243,1.95192,1.8072,1.8072
10570754,2.38638,2.60661,2.31214,2.5984
10570758,3.14744,3.34333,2.96719,3.16817
10570761,2.35051,2.36369,2.335,2.23704
10570764,6.52659,6.47661,6.71758,6.69505
10570771,6.20968,6.19122,6.32384,6.26472
10570786,4.66093,4.74276,4.60681,4.82621
10570794,2.22388,1.93174,1.80386,1.85298
10570827,6.21726,6.13872,6.33654,6.23185
10570837,8.48885,8.24618,8.29912,8.36938
10570850,3.37788,3.18211,3.03648,3.27802
10570855,2.77663,2.7658,2.45548,2.7399
10570870,2.54749,2.31695,2.46123,2.40851
10570875,6.11113,6.24848,6.27798,6.1697
10570894,3.41753,3.52108,3.45803,3.49364
10570951,3.61419,3.70532,3.46244,3.37592
10570955,3.13088,3.32158,2.76826,3.036
10570957,3.61794,3.61568,3.13514,2.96063
10570963,2.18519,2.12917,1.98516,1.91521
10570972,2.3873,2.45175,2.33866,2.14835
10570975,6.43043,6.45003,6.32736,6.3107
10570980,7.5344,7.60056,7.61751,7.54421
10570982,4.87858,4.95704,5.04441,5.25792
10571005,3.9887,4.19084,3.51293,4.0304
10571007,6.80137,6.83066,6.9729,6.86359
10571036,6.72238,6.63758,6.53407,6.57344
10571045,3.18155,2.86575,2.94687,2.91978
10571048,4.33183,4.50964,4.56369,4.31561
10571054,3.0821,3.05246,3.08803,3.08803
10571065,2.6159,2.64006,2.53167,2.68868
10571093,4.9135,5.00942,5.35294,5.22132
10571106,4.34945,4.21339,4.19994,4.20351
10571111,4.87197,4.96556,4.47582,4.64706
10571114,6.68456,6.66289,7.13548,6.94096
10571128,7.18335,7.12902,7.24313,7.13862
10571142,4.00146,4.01613,3.85878,4.0619
10571162,6.47656,6.36462,6.17404,6.11721
10571167,2.39845,1.86307,1.96507,1.8246
10571170,2.43858,2.71692,2.23899,2.30668
10571182,2.22771,2.22258,1.98514,2.14827
10571198,1.81318,1.93917,1.87296,1.87296
10571205,7.99508,8.03511,8.10995,7.83255
10571207,3.41883,3.58012,3.46695,3.64111
10571214,3.58266,3.65114,3.59032,3.47866
10571221,4.48016,4.63206,4.55017,4.7787
10571233,3.91068,3.83512,3.70781,3.72737
10571241,3.79266,4.15065,3.75977,3.66357
10571246,1.9738,1.77329,2.09835,1.90891
10571248,4.38435,4.58985,4.40094,4.55672
10571250,2.56557,2.86514,2.79777,2.49984
10571252,1.5334,1.83408,1.70221,1.72163
10571266,7.33539,7.25646,7.23137,7.1653
10571274,7.85146,7.86539,7.8168,7.74813
10571288,4.93805,5.10555,5.46903,5.39314
10571297,2.54599,2.18611,2.20652,2.1774
10571300,2.85686,2.99395,2.61585,2.9263
10571302,7.74758,7.72215,7.86363,7.76597
10571310,7.39941,7.43695,7.47931,7.32901
10571312,4.17734,4.28109,5.52478,5.22105
10571319,3.22751,3.17812,3.17812,3.12873
10571321,6.70167,6.5234,6.93933,6.87699
