ensembl_gene_id,gene_biotype
ENSG00000258851,antisense
ENSG00000258853,lincRNA
ENSG00000258854,antisense
ENSG00000258855,unprocessed_pseudogene
ENSG00000258856,transcribed_processed_pseudogene
ENSG00000258857,lincRNA
ENSG00000258858,antisense
ENSG00000258859,lincRNA
ENSG00000258860,lincRNA
ENSG00000258861,lincRNA
ENSG00000258863,processed_pseudogene
ENSG00000258864,protein_coding
ENSG00000258866,lincRNA
ENSG00000258867,lincRNA
ENSG00000258868,lincRNA
ENSG00000258869,lincRNA
ENSG00000258870,processed_pseudogene
ENSG00000258871,lincRNA
ENSG00000258872,transcribed_processed_pseudogene
ENSG00000258873,protein_coding
ENSG00000258874,antisense
ENSG00000258875,processed_transcript
ENSG00000258876,lincRNA
ENSG00000258877,processed_pseudogene
ENSG00000258878,processed_pseudogene
ENSG00000258881,protein_coding
ENSG00000258883,unprocessed_pseudogene
ENSG00000258884,lincRNA
ENSG00000258885,antisense
ENSG00000258886,processed_pseudogene
ENSG00000258887,unprocessed_pseudogene
ENSG00000258888,lincRNA
ENSG00000258890,protein_coding
ENSG00000258891,antisense
ENSG00000258892,processed_transcript
ENSG00000258893,processed_pseudogene
ENSG00000258894,processed_pseudogene
ENSG00000258895,processed_pseudogene
ENSG00000258896,processed_pseudogene
ENSG00000258897,antisense
ENSG00000258899,unprocessed_pseudogene
ENSG00000258900,processed_pseudogene
ENSG00000258901,processed_pseudogene
ENSG00000258902,lincRNA
ENSG00000258903,lincRNA
ENSG00000258904,sense_intronic
ENSG00000258905,TR_V_pseudogene
ENSG00000258906,processed_pseudogene
ENSG00000258907,processed_pseudogene
ENSG00000258908,lincRNA
ENSG00000258909,lincRNA
ENSG00000258910,lincRNA
ENSG00000258912,lincRNA
ENSG00000258913,lincRNA
ENSG00000258914,lincRNA
ENSG00000258915,processed_pseudogene
ENSG00000258916,unprocessed_pseudogene
ENSG00000258917,processed_pseudogene
ENSG00000258918,lincRNA
ENSG00000258919,lincRNA
ENSG00000258920,antisense
ENSG00000258921,antisense
ENSG00000258922,sense_intronic
ENSG00000258923,processed_pseudogene
ENSG00000258924,processed_transcript
ENSG00000258925,processed_pseudogene
ENSG00000258926,antisense
ENSG00000258927,lincRNA
ENSG00000258928,antisense
ENSG00000258930,transcribed_processed_pseudogene
ENSG00000258931,lincRNA
ENSG00000258932,transcribed_processed_pseudogene
ENSG00000258933,lincRNA
ENSG00000258934,processed_pseudogene
ENSG00000258935,lincRNA
ENSG00000258938,antisense
ENSG00000258940,antisense
ENSG00000258942,lincRNA
ENSG00000258943,lincRNA
ENSG00000258944,antisense
ENSG00000258945,lincRNA
ENSG00000258947,protein_coding
ENSG00000258948,processed_pseudogene
ENSG00000258949,antisense
ENSG00000258951,processed_pseudogene
ENSG00000258952,lincRNA
ENSG00000258954,lincRNA
ENSG00000258955,lincRNA
ENSG00000258956,processed_pseudogene
ENSG00000258957,lincRNA
ENSG00000258958,lincRNA
ENSG00000258959,transcribed_unitary_pseudogene
ENSG00000258960,processed_pseudogene
ENSG00000258962,processed_pseudogene
ENSG00000258963,unprocessed_pseudogene
ENSG00000258964,processed_transcript
ENSG00000258965,processed_pseudogene
ENSG00000258966,transcribed_processed_pseudogene
ENSG00000258967,processed_pseudogene
ENSG00000258968,processed_pseudogene
ENSG00000258969,lincRNA
ENSG00000258970,antisense
ENSG00000258971,processed_pseudogene
ENSG00000258972,processed_pseudogene
ENSG00000258973,protein_coding
ENSG00000258975,lincRNA
ENSG00000258976,lincRNA
ENSG00000258977,lincRNA
ENSG00000258978,processed_pseudogene
ENSG00000258979,lincRNA
ENSG00000258980,processed_pseudogene
ENSG00000258981,processed_pseudogene
ENSG00000258982,antisense
ENSG00000258983,antisense
ENSG00000258984,protein_coding
ENSG00000258985,antisense
ENSG00000258986,protein_coding
ENSG00000258987,antisense
ENSG00000258988,processed_pseudogene
ENSG00000258989,protein_coding
ENSG00000258990,processed_pseudogene
ENSG00000258991,unprocessed_pseudogene
ENSG00000258992,protein_coding
ENSG00000258993,processed_pseudogene
ENSG00000258994,lincRNA
ENSG00000258995,processed_pseudogene
ENSG00000258996,processed_pseudogene
ENSG00000258997,unprocessed_pseudogene
ENSG00000258998,lincRNA
ENSG00000259000,processed_pseudogene
ENSG00000259001,antisense
ENSG00000259002,lincRNA
ENSG00000259003,lincRNA
ENSG00000259004,lincRNA
ENSG00000259005,lincRNA
ENSG00000259006,antisense
ENSG00000259007,antisense
ENSG00000259008,lincRNA
ENSG00000259009,unprocessed_pseudogene
ENSG00000259010,processed_pseudogene
ENSG00000259011,lincRNA
ENSG00000259012,processed_pseudogene
ENSG00000259013,processed_pseudogene
ENSG00000259015,processed_pseudogene
ENSG00000259016,processed_pseudogene
ENSG00000259017,lincRNA
ENSG00000259018,antisense
ENSG00000259019,transcribed_processed_pseudogene
ENSG00000259020,processed_pseudogene
ENSG00000259021,processed_pseudogene
ENSG00000259022,processed_pseudogene
ENSG00000259023,lincRNA
ENSG00000259024,protein_coding
ENSG00000259025,processed_pseudogene
ENSG00000259026,lincRNA
ENSG00000259028,lincRNA
ENSG00000259029,unprocessed_pseudogene
ENSG00000259030,protein_coding
ENSG00000259031,lincRNA
ENSG00000259032,processed_pseudogene
ENSG00000259033,lincRNA
ENSG00000259035,lincRNA
ENSG00000259036,antisense
ENSG00000259037,antisense
ENSG00000259038,antisense
ENSG00000259039,antisense
ENSG00000259040,protein_coding
ENSG00000259041,lincRNA
ENSG00000259042,lincRNA
ENSG00000259043,processed_pseudogene
ENSG00000259044,lincRNA
ENSG00000259045,unprocessed_pseudogene
ENSG00000259046,processed_pseudogene
ENSG00000259047,processed_pseudogene
ENSG00000259048,antisense
ENSG00000259049,antisense
ENSG00000259050,processed_pseudogene
ENSG00000259051,processed_pseudogene
ENSG00000259052,sense_overlapping
ENSG00000259053,processed_transcript
ENSG00000259054,lincRNA
ENSG00000259055,antisense
ENSG00000259056,transcribed_unprocessed_pseudogene
ENSG00000259057,processed_pseudogene
ENSG00000259058,lincRNA
ENSG00000259059,processed_pseudogene
ENSG00000259060,protein_coding
ENSG00000259061,lincRNA
ENSG00000259062,antisense
ENSG00000259064,processed_pseudogene
ENSG00000259065,antisense
ENSG00000259066,protein_coding
ENSG00000259067,lincRNA
ENSG00000259068,TR_V_pseudogene
ENSG00000259069,lincRNA
ENSG00000259070,lincRNA
ENSG00000259071,lincRNA
ENSG00000259072,lincRNA
ENSG00000259073,antisense
ENSG00000259074,processed_pseudogene
ENSG00000259075,protein_coding
ENSG00000259076,antisense
ENSG00000259077,lincRNA
ENSG00000259078,processed_pseudogene
ENSG00000259079,processed_pseudogene
ENSG00000259080,processed_transcript
ENSG00000259081,antisense
ENSG00000259082,lincRNA
ENSG00000259083,antisense
ENSG00000259084,processed_transcript
ENSG00000259086,processed_pseudogene
ENSG00000259087,lincRNA
ENSG00000259088,antisense
ENSG00000259089,unprocessed_pseudogene
ENSG00000259090,processed_pseudogene
ENSG00000259091,antisense
ENSG00000259092,TR_V_gene
ENSG00000259093,lincRNA
ENSG00000259094,antisense
ENSG00000259095,processed_pseudogene
ENSG00000259096,processed_pseudogene
ENSG00000259097,lincRNA
ENSG00000259098,processed_pseudogene
ENSG00000259099,processed_pseudogene
ENSG00000259100,processed_pseudogene
ENSG00000259102,processed_pseudogene
ENSG00000259103,antisense
ENSG00000259104,lincRNA
ENSG00000259105,processed_pseudogene
ENSG00000259106,antisense
ENSG00000259107,lincRNA
ENSG00000259108,lincRNA
ENSG00000259109,processed_pseudogene
ENSG00000259110,lincRNA
ENSG00000259111,lincRNA
ENSG00000259112,protein_coding
ENSG00000259113,lincRNA
ENSG00000259115,lincRNA
ENSG00000259116,antisense
ENSG00000259117,processed_pseudogene
ENSG00000259118,antisense
ENSG00000259119,lincRNA
ENSG00000259120,protein_coding
ENSG00000259121,processed_pseudogene
ENSG00000259122,unprocessed_pseudogene
ENSG00000259123,lincRNA
ENSG00000259124,lincRNA
ENSG00000259125,antisense
ENSG00000259126,lincRNA
ENSG00000259129,lincRNA
ENSG00000259130,lincRNA
ENSG00000259132,protein_coding
ENSG00000259133,antisense
ENSG00000259134,lincRNA
ENSG00000259135,antisense
ENSG00000259136,processed_pseudogene
ENSG00000259137,processed_pseudogene
ENSG00000259138,antisense
ENSG00000259140,processed_pseudogene
ENSG00000259142,lincRNA
ENSG00000259143,sense_overlapping
ENSG00000259144,processed_pseudogene
ENSG00000259146,antisense
ENSG00000259148,processed_pseudogene
ENSG00000259149,lincRNA
ENSG00000259150,lincRNA
ENSG00000259151,transcribed_processed_pseudogene
ENSG00000259152,sense_intronic
ENSG00000259153,lincRNA
ENSG00000259154,unprocessed_pseudogene
ENSG00000259155,processed_pseudogene
ENSG00000259156,transcribed_unprocessed_pseudogene
ENSG00000259157,unprocessed_pseudogene
ENSG00000259158,transcribed_unprocessed_pseudogene
ENSG00000259160,processed_pseudogene
ENSG00000259161,processed_pseudogene
ENSG00000259162,transcribed_unprocessed_pseudogene
ENSG00000259163,antisense
ENSG00000259164,protein_coding
ENSG00000259165,processed_pseudogene
ENSG00000259166,lincRNA
ENSG00000259167,processed_pseudogene
ENSG00000259168,antisense
ENSG00000259169,unprocessed_pseudogene
ENSG00000259170,lincRNA
ENSG00000259171,protein_coding
ENSG00000259172,antisense
ENSG00000259173,processed_pseudogene
ENSG00000259175,antisense
ENSG00000259177,antisense
ENSG00000259178,lincRNA
ENSG00000259179,processed_pseudogene
ENSG00000259180,antisense
ENSG00000259181,lincRNA
ENSG00000259182,lincRNA
ENSG00000259183,processed_pseudogene
ENSG00000259185,antisense
ENSG00000259186,processed_pseudogene
ENSG00000259187,lincRNA
ENSG00000259188,antisense
ENSG00000259191,processed_pseudogene
ENSG00000259192,processed_pseudogene
ENSG00000259194,sense_intronic
ENSG00000259195,processed_pseudogene
ENSG00000259196,sense_intronic
ENSG00000259198,lincRNA
ENSG00000259199,lincRNA
ENSG00000259200,lincRNA
ENSG00000259201,antisense
ENSG00000259202,antisense
ENSG00000259203,lincRNA
ENSG00000259204,sense_intronic
ENSG00000259205,processed_pseudogene
ENSG00000259207,protein_coding
ENSG00000259208,processed_pseudogene
ENSG00000259209,antisense
ENSG00000259211,antisense
ENSG00000259212,antisense
ENSG00000259213,antisense
ENSG00000259214,processed_pseudogene
ENSG00000259215,lincRNA
ENSG00000259216,processed_pseudogene
ENSG00000259217,unprocessed_pseudogene
ENSG00000259218,lincRNA
ENSG00000259219,antisense
ENSG00000259221,antisense
ENSG00000259222,lincRNA
ENSG00000259223,lincRNA
ENSG00000259224,protein_coding
ENSG00000259225,lincRNA
ENSG00000259227,processed_pseudogene
ENSG00000259228,processed_pseudogene
ENSG00000259229,processed_pseudogene
ENSG00000259230,lincRNA
ENSG00000259231,processed_pseudogene
ENSG00000259232,processed_pseudogene
ENSG00000259234,lincRNA
ENSG00000259235,lincRNA
ENSG00000259236,unprocessed_pseudogene
ENSG00000259237,lincRNA
ENSG00000259238,antisense
ENSG00000259239,processed_pseudogene
ENSG00000259240,lincRNA
ENSG00000259241,lincRNA
ENSG00000259242,antisense
ENSG00000259244,processed_transcript
ENSG00000259245,lincRNA
ENSG00000259246,processed_pseudogene
ENSG00000259247,unprocessed_pseudogene
ENSG00000259248,antisense
ENSG00000259250,antisense
ENSG00000259251,antisense
ENSG00000259252,lincRNA
ENSG00000259254,sense_intronic
ENSG00000259255,lincRNA
ENSG00000259256,lincRNA
ENSG00000259257,processed_pseudogene
ENSG00000259258,processed_pseudogene
ENSG00000259259,processed_pseudogene
ENSG00000259261,IG_V_gene
ENSG00000259262,processed_pseudogene
ENSG00000259265,antisense
ENSG00000259266,processed_pseudogene
ENSG00000259267,lincRNA
ENSG00000259268,lincRNA
ENSG00000259269,lincRNA
ENSG00000259270,processed_pseudogene
ENSG00000259271,transcribed_unprocessed_pseudogene
ENSG00000259273,processed_pseudogene
ENSG00000259274,antisense
ENSG00000259275,lincRNA
ENSG00000259276,antisense
ENSG00000259277,antisense
ENSG00000259278,lincRNA
ENSG00000259280,processed_transcript
ENSG00000259281,antisense
ENSG00000259282,antisense
ENSG00000259283,antisense
ENSG00000259284,lincRNA
ENSG00000259285,antisense
ENSG00000259286,processed_pseudogene
ENSG00000259287,antisense
ENSG00000259288,protein_coding
ENSG00000259289,lincRNA
ENSG00000259290,sense_intronic
ENSG00000259291,antisense
ENSG00000259293,antisense
ENSG00000259294,antisense
ENSG00000259295,transcribed_unprocessed_pseudogene
ENSG00000259296,antisense
ENSG00000259298,antisense
ENSG00000259299,processed_pseudogene
ENSG00000259300,processed_pseudogene
ENSG00000259301,processed_pseudogene
ENSG00000259302,unprocessed_pseudogene
ENSG00000259303,IG_V_gene
ENSG00000259304,processed_pseudogene
ENSG00000259305,protein_coding
ENSG00000259306,lincRNA
ENSG00000259307,antisense
ENSG00000259308,processed_pseudogene
ENSG00000259309,lincRNA
ENSG00000259312,lincRNA
ENSG00000259314,antisense
ENSG00000259315,transcribed_processed_pseudogene
ENSG00000259316,protein_coding
ENSG00000259317,unprocessed_pseudogene
ENSG00000259318,processed_pseudogene
ENSG00000259319,antisense
ENSG00000259320,lincRNA
ENSG00000259321,lincRNA
ENSG00000259322,antisense
ENSG00000259324,unprocessed_pseudogene
ENSG00000259326,antisense
ENSG00000259327,lincRNA
ENSG00000259330,protein_coding
ENSG00000259331,lincRNA
ENSG00000259332,protein_coding
ENSG00000259333,unprocessed_pseudogene
ENSG00000259334,lincRNA
ENSG00000259335,processed_pseudogene
ENSG00000259336,lincRNA
ENSG00000259337,IG_V_pseudogene
ENSG00000259338,processed_pseudogene
ENSG00000259339,processed_pseudogene
ENSG00000259340,processed_pseudogene
ENSG00000259341,lincRNA
ENSG00000259342,antisense
ENSG00000259343,antisense
ENSG00000259345,lincRNA
ENSG00000259346,processed_pseudogene
ENSG00000259347,antisense
ENSG00000259349,antisense
ENSG00000259350,processed_pseudogene
ENSG00000259351,antisense
ENSG00000259352,antisense
ENSG00000259353,antisense
ENSG00000259354,antisense
ENSG00000259356,antisense
ENSG00000259357,antisense
ENSG00000259358,processed_pseudogene
ENSG00000259359,lincRNA
ENSG00000259360,antisense
ENSG00000259361,lincRNA
ENSG00000259362,lincRNA
ENSG00000259363,lincRNA
ENSG00000259364,antisense
ENSG00000259365,lincRNA
ENSG00000259366,sense_intronic
ENSG00000259367,antisense
ENSG00000259368,antisense
ENSG00000259369,processed_pseudogene
ENSG00000259370,antisense
ENSG00000259371,protein_coding
ENSG00000259374,transcribed_processed_pseudogene
ENSG00000259375,antisense
ENSG00000259376,antisense
ENSG00000259377,sense_intronic
ENSG00000259378,processed_pseudogene
ENSG00000259379,processed_pseudogene
ENSG00000259380,lincRNA
ENSG00000259381,processed_pseudogene
ENSG00000259383,lincRNA
ENSG00000259384,protein_coding
ENSG00000259385,antisense
ENSG00000259388,processed_pseudogene
ENSG00000259389,processed_pseudogene
ENSG00000259390,lincRNA
ENSG00000259392,transcribed_processed_pseudogene
ENSG00000259393,processed_pseudogene
ENSG00000259394,processed_pseudogene
ENSG00000259395,lincRNA
ENSG00000259396,sense_intronic
ENSG00000259397,processed_pseudogene
ENSG00000259398,sense_intronic
ENSG00000259399,protein_coding
ENSG00000259402,sense_intronic
ENSG00000259403,lincRNA
ENSG00000259404,transcribed_unprocessed_pseudogene
ENSG00000259405,processed_pseudogene
ENSG00000259407,antisense
ENSG00000259408,antisense
ENSG00000259409,antisense
ENSG00000259410,processed_transcript
ENSG00000259411,processed_pseudogene
ENSG00000259413,processed_pseudogene
ENSG00000259414,unprocessed_pseudogene
ENSG00000259415,sense_intronic
ENSG00000259416,antisense
ENSG00000259417,protein_coding
ENSG00000259418,antisense
ENSG00000259419,processed_pseudogene
ENSG00000259420,lincRNA
ENSG00000259421,unprocessed_pseudogene
ENSG00000259422,antisense
ENSG00000259423,lincRNA
ENSG00000259424,antisense
ENSG00000259425,transcribed_unprocessed_pseudogene
ENSG00000259426,antisense
ENSG00000259427,transcribed_processed_pseudogene
ENSG00000259428,processed_pseudogene
ENSG00000259429,transcribed_unprocessed_pseudogene
ENSG00000259430,antisense
ENSG00000259431,protein_coding
ENSG00000259432,sense_intronic
ENSG00000259433,processed_pseudogene
ENSG00000259434,lincRNA
ENSG00000259435,transcribed_unprocessed_pseudogene
ENSG00000259436,antisense
ENSG00000259437,lincRNA
ENSG00000259438,lincRNA
ENSG00000259439,lincRNA
ENSG00000259440,processed_pseudogene
ENSG00000259441,processed_pseudogene
ENSG00000259442,antisense
ENSG00000259443,lincRNA
ENSG00000259444,sense_overlapping
ENSG00000259445,lincRNA
ENSG00000259446,antisense
ENSG00000259447,lincRNA
ENSG00000259448,lincRNA
ENSG00000259449,processed_pseudogene
ENSG00000259452,processed_pseudogene
ENSG00000259453,sense_intronic
ENSG00000259454,processed_pseudogene
ENSG00000259456,antisense
ENSG00000259457,lincRNA
ENSG00000259458,antisense
ENSG00000259459,lincRNA
ENSG00000259460,antisense
ENSG00000259461,processed_pseudogene
ENSG00000259462,antisense
ENSG00000259463,antisense
ENSG00000259464,processed_pseudogene
ENSG00000259465,processed_pseudogene
ENSG00000259466,processed_pseudogene
ENSG00000259467,processed_pseudogene
ENSG00000259468,antisense
ENSG00000259469,lincRNA
ENSG00000259470,processed_pseudogene
ENSG00000259471,lincRNA
ENSG00000259473,lincRNA
ENSG00000259474,antisense
ENSG00000259475,antisense
ENSG00000259476,sense_intronic
ENSG00000259477,processed_pseudogene
ENSG00000259478,lincRNA
ENSG00000259479,transcribed_unprocessed_pseudogene
ENSG00000259481,antisense
ENSG00000259482,antisense
ENSG00000259483,lincRNA
ENSG00000259485,lincRNA
ENSG00000259488,antisense
ENSG00000259489,processed_pseudogene
ENSG00000259490,IG_V_gene
ENSG00000259493,processed_pseudogene
ENSG00000259494,protein_coding
ENSG00000259495,lincRNA
ENSG00000259496,processed_pseudogene
ENSG00000259498,antisense
ENSG00000259499,lincRNA
ENSG00000259500,processed_pseudogene
ENSG00000259502,processed_pseudogene
ENSG00000259503,lincRNA
ENSG00000259504,lincRNA
ENSG00000259505,processed_pseudogene
ENSG00000259507,processed_pseudogene
ENSG00000259508,lincRNA
ENSG00000259509,processed_pseudogene
ENSG00000259511,protein_coding
ENSG00000259512,processed_pseudogene
ENSG00000259513,transcribed_processed_pseudogene
ENSG00000259514,antisense
ENSG00000259515,antisense
ENSG00000259516,transcribed_processed_pseudogene
ENSG00000259517,lincRNA
ENSG00000259518,lincRNA
ENSG00000259519,antisense
ENSG00000259520,antisense
ENSG00000259521,antisense
ENSG00000259522,protein_coding
ENSG00000259523,antisense
ENSG00000259525,processed_pseudogene
ENSG00000259527,lincRNA
ENSG00000259528,antisense
ENSG00000259529,protein_coding
ENSG00000259530,lincRNA
ENSG00000259531,processed_pseudogene
ENSG00000259532,lincRNA
ENSG00000259533,unprocessed_pseudogene
ENSG00000259534,lincRNA
ENSG00000259535,processed_pseudogene
ENSG00000259536,antisense
ENSG00000259538,transcribed_unprocessed_pseudogene
ENSG00000259539,3prime_overlapping_ncRNA
ENSG00000259540,antisense
ENSG00000259541,antisense
ENSG00000259542,lincRNA
ENSG00000259543,lincRNA
ENSG00000259544,antisense
ENSG00000259545,processed_pseudogene
ENSG00000259546,antisense
ENSG00000259547,processed_pseudogene
ENSG00000259548,lincRNA
ENSG00000259550,processed_pseudogene
ENSG00000259551,lincRNA
ENSG00000259553,lincRNA
ENSG00000259554,sense_intronic
ENSG00000259555,antisense
ENSG00000259556,unprocessed_pseudogene
ENSG00000259557,processed_pseudogene
ENSG00000259558,processed_pseudogene
ENSG00000259560,lincRNA
ENSG00000259561,sense_intronic
ENSG00000259562,transcribed_processed_pseudogene
ENSG00000259563,antisense
ENSG00000259564,antisense
ENSG00000259565,processed_pseudogene
ENSG00000259569,processed_pseudogene
ENSG00000259570,unprocessed_pseudogene
ENSG00000259571,protein_coding
ENSG00000259572,lincRNA
ENSG00000259573,processed_pseudogene
ENSG00000259575,antisense
ENSG00000259577,lincRNA
ENSG00000259579,lincRNA
ENSG00000259580,processed_transcript
ENSG00000259581,processed_pseudogene
ENSG00000259582,lincRNA
ENSG00000259583,antisense
ENSG00000259584,lincRNA
ENSG00000259585,processed_pseudogene
ENSG00000259586,processed_pseudogene
ENSG00000259587,lincRNA
ENSG00000259588,antisense
ENSG00000259589,antisense
ENSG00000259590,lincRNA
ENSG00000259591,antisense
ENSG00000259592,processed_pseudogene
ENSG00000259593,processed_pseudogene
ENSG00000259594,lincRNA
ENSG00000259595,antisense
ENSG00000259598,antisense
ENSG00000259600,processed_pseudogene
ENSG00000259601,processed_pseudogene
ENSG00000259602,antisense
ENSG00000259603,antisense
ENSG00000259604,lincRNA
ENSG00000259605,processed_transcript
ENSG00000259607,antisense
ENSG00000259608,processed_pseudogene
ENSG00000259609,unprocessed_pseudogene
ENSG00000259610,lincRNA
ENSG00000259611,lincRNA
ENSG00000259612,processed_pseudogene
ENSG00000259614,processed_pseudogene
ENSG00000259615,antisense
ENSG00000259616,lincRNA
ENSG00000259617,antisense
ENSG00000259618,lincRNA
ENSG00000259619,processed_pseudogene
ENSG00000259620,antisense
ENSG00000259621,antisense
ENSG00000259622,processed_pseudogene
ENSG00000259623,sense_overlapping
ENSG00000259624,antisense
ENSG00000259626,processed_pseudogene
ENSG00000259627,antisense
ENSG00000259628,processed_transcript
ENSG00000259630,transcribed_processed_pseudogene
ENSG00000259631,lincRNA
ENSG00000259632,processed_pseudogene
ENSG00000259633,unprocessed_pseudogene
ENSG00000259635,antisense
ENSG00000259636,sense_intronic
ENSG00000259637,unprocessed_pseudogene
ENSG00000259639,lincRNA
ENSG00000259642,antisense
ENSG00000259644,sense_intronic
ENSG00000259645,sense_intronic
ENSG00000259646,unprocessed_pseudogene
ENSG00000259647,lincRNA
ENSG00000259648,transcribed_processed_pseudogene
ENSG00000259649,antisense
ENSG00000259650,antisense
ENSG00000259651,processed_pseudogene
ENSG00000259652,lincRNA
ENSG00000259654,antisense
ENSG00000259655,unprocessed_pseudogene
ENSG00000259656,lincRNA
ENSG00000259657,processed_pseudogene
ENSG00000259658,transcribed_unprocessed_pseudogene
ENSG00000259659,sense_intronic
ENSG00000259660,transcribed_unprocessed_pseudogene
ENSG00000259661,antisense
ENSG00000259663,antisense
ENSG00000259664,lincRNA
ENSG00000259665,processed_pseudogene
ENSG00000259666,antisense
ENSG00000259668,antisense
ENSG00000259669,lincRNA
ENSG00000259670,antisense
ENSG00000259671,processed_pseudogene
ENSG00000259672,lincRNA
ENSG00000259673,lincRNA
ENSG00000259674,processed_pseudogene
ENSG00000259675,lincRNA
ENSG00000259676,lincRNA
ENSG00000259677,processed_pseudogene
ENSG00000259678,antisense
ENSG00000259680,protein_coding
ENSG00000259681,lincRNA
ENSG00000259682,sense_intronic
ENSG00000259683,unprocessed_pseudogene
ENSG00000259684,antisense
ENSG00000259685,lincRNA
ENSG00000259686,processed_pseudogene
ENSG00000259687,lincRNA
ENSG00000259688,processed_pseudogene
ENSG00000259690,sense_intronic
ENSG00000259691,processed_pseudogene
ENSG00000259692,lincRNA
ENSG00000259694,lincRNA
ENSG00000259695,processed_pseudogene
ENSG00000259696,processed_pseudogene
ENSG00000259697,lincRNA
ENSG00000259698,unprocessed_pseudogene
ENSG00000259699,processed_pseudogene
ENSG00000259700,processed_transcript
ENSG00000259701,sense_intronic
ENSG00000259702,lincRNA
ENSG00000259704,sense_overlapping
ENSG00000259705,lincRNA
ENSG00000259706,processed_pseudogene
ENSG00000259707,processed_pseudogene
ENSG00000259708,antisense
ENSG00000259709,antisense
ENSG00000259710,processed_pseudogene
ENSG00000259711,lincRNA
ENSG00000259712,antisense
ENSG00000259713,sense_overlapping
ENSG00000259715,lincRNA
ENSG00000259717,lincRNA
ENSG00000259719,lincRNA
ENSG00000259720,antisense
ENSG00000259721,lincRNA
ENSG00000259722,processed_pseudogene
ENSG00000259723,antisense
ENSG00000259724,lincRNA
ENSG00000259725,lincRNA
ENSG00000259726,unprocessed_pseudogene
ENSG00000259727,lincRNA
ENSG00000259728,transcribed_unprocessed_pseudogene
ENSG00000259730,lincRNA
ENSG00000259731,lincRNA
ENSG00000259732,sense_overlapping
ENSG00000259734,antisense
ENSG00000259735,sense_intronic
ENSG00000259736,antisense
ENSG00000259737,lincRNA
ENSG00000259738,processed_pseudogene
ENSG00000259740,sense_intronic
ENSG00000259742,unprocessed_pseudogene
ENSG00000259743,processed_pseudogene
ENSG00000259744,sense_intronic
ENSG00000259746,processed_pseudogene
ENSG00000259749,unprocessed_pseudogene
ENSG00000259750,processed_pseudogene
ENSG00000259751,processed_pseudogene
ENSG00000259753,protein_coding
ENSG00000259754,lincRNA
ENSG00000259755,antisense
ENSG00000259756,antisense
ENSG00000259757,lincRNA
ENSG00000259759,lincRNA
ENSG00000259760,antisense
ENSG00000259761,lincRNA
ENSG00000259762,antisense
ENSG00000259763,lincRNA
ENSG00000259764,antisense
ENSG00000259767,sense_intronic
ENSG00000259768,antisense
ENSG00000259769,processed_pseudogene
ENSG00000259770,processed_pseudogene
ENSG00000259771,sense_intronic
ENSG00000259772,lincRNA
ENSG00000259773,antisense
ENSG00000259774,lincRNA
ENSG00000259775,antisense
ENSG00000259776,lincRNA
ENSG00000259779,lincRNA
ENSG00000259780,lincRNA
ENSG00000259781,processed_pseudogene
ENSG00000259782,sense_intronic
ENSG00000259783,lincRNA
ENSG00000259784,protein_coding
ENSG00000259786,lincRNA
ENSG00000259788,antisense
ENSG00000259789,processed_transcript
ENSG00000259790,transcribed_processed_pseudogene
ENSG00000259791,lincRNA
ENSG00000259792,antisense
ENSG00000259793,antisense
ENSG00000259797,sense_intronic
ENSG00000259798,antisense
ENSG00000259800,processed_pseudogene
ENSG00000259802,antisense
ENSG00000259803,protein_coding
ENSG00000259804,antisense
ENSG00000259805,antisense
ENSG00000259807,lincRNA
ENSG00000259810,sense_intronic
ENSG00000259813,antisense
ENSG00000259814,lincRNA
ENSG00000259815,lincRNA
ENSG00000259817,lincRNA
ENSG00000259818,antisense
ENSG00000259819,lincRNA
ENSG00000259820,lincRNA
ENSG00000259821,lincRNA
ENSG00000259822,processed_pseudogene
ENSG00000259826,antisense
ENSG00000259827,processed_transcript
ENSG00000259828,lincRNA
ENSG00000259831,lincRNA
ENSG00000259832,unprocessed_pseudogene
ENSG00000259833,antisense
ENSG00000259834,lincRNA
ENSG00000259836,processed_pseudogene
ENSG00000259837,lincRNA
ENSG00000259838,unprocessed_pseudogene
ENSG00000259840,lincRNA
ENSG00000259841,lincRNA
ENSG00000259842,unprocessed_pseudogene
ENSG00000259843,antisense
ENSG00000259844,processed_pseudogene
ENSG00000259845,unprocessed_pseudogene
ENSG00000259846,lincRNA
ENSG00000259847,lincRNA
ENSG00000259848,transcribed_unprocessed_pseudogene
ENSG00000259849,lincRNA
ENSG00000259852,IG_V_pseudogene
ENSG00000259854,lincRNA
ENSG00000259855,lincRNA
ENSG00000259856,processed_pseudogene
ENSG00000259861,lincRNA
ENSG00000259862,lincRNA
ENSG00000259863,lincRNA
ENSG00000259864,processed_pseudogene
ENSG00000259865,lincRNA
ENSG00000259866,processed_pseudogene
ENSG00000259867,antisense
ENSG00000259868,processed_transcript
ENSG00000259869,lincRNA
ENSG00000259870,lincRNA
ENSG00000259871,sense_intronic
ENSG00000259873,processed_pseudogene
ENSG00000259874,processed_pseudogene
ENSG00000259876,antisense
ENSG00000259877,antisense
ENSG00000259878,lincRNA
ENSG00000259881,antisense
ENSG00000259882,unprocessed_pseudogene
ENSG00000259883,antisense
ENSG00000259884,lincRNA
ENSG00000259887,lincRNA
ENSG00000259889,lincRNA
ENSG00000259890,unprocessed_pseudogene
ENSG00000259891,antisense
ENSG00000259892,unprocessed_pseudogene
ENSG00000259895,antisense
