probe_id	entrezgene_id
229263_at	54756
227997_at	54756
226804_at	54757
242945_at	54757
241981_at	54757
221219_s_at	54758
1556616_a_at	54758
200661_at	5476
230901_x_at	54760
219313_at	54762
233203_at	54763
224191_x_at	54763
231535_x_at	54763
225131_at	54764
225138_at	54764
225130_at	54764
217759_at	54765
217760_at	54765
1556319_at	54765
1564729_at	54766
220766_at	54766
1554362_at	54766
1569675_at	54766
220098_at	54768
232984_at	54768
219619_at	54769
223152_at	54776
1552964_at	54777
220539_at	54777
218761_at	54778
226336_at	5478
211376_s_at	54780
219067_s_at	54780
222228_s_at	54784
222882_s_at	54785
219417_s_at	54785
202867_s_at	54788
214338_at	54788
202865_at	54788
202866_at	54788
200967_at	5479
200968_s_at	5479
235461_at	54790
1569385_s_at	54790
227624_at	54790
219360_s_at	54795
243445_at	54796
220272_at	54796
235723_at	54796
230722_at	54796
238478_at	54796
229942_at	54796
221650_s_at	54797
219730_at	54797
242764_at	54798
220373_at	54798
243552_at	54799
226797_at	54799
204518_s_at	5480
204517_at	5480
221986_s_at	54800
206551_x_at	54800
221985_at	54800
242088_at	54800
226158_at	54800
233655_s_at	54801
218602_s_at	54801
218617_at	54802
1554523_a_at	54805
1554522_at	54805
206818_s_at	54805
209874_x_at	54805
220841_s_at	54806
220842_at	54806
244699_at	54806
221569_at	54806
219711_at	54807
223171_at	54808
227730_at	54808
219691_at	54809
228531_at	54809
204186_s_at	5481
204185_x_at	5481
219970_at	54810
236548_at	54810
219163_at	54811
241089_at	54811
217939_s_at	54812
222472_at	54812
235727_at	54813
228328_at	54813
220438_at	54814
238324_at	54815
218131_s_at	54815
234294_x_at	54815
222526_at	54815
1568951_at	54816
221213_s_at	54816
1559399_s_at	54819
223803_s_at	54819
221193_s_at	54819
222625_s_at	54820
227249_at	54820
218414_s_at	54820
230219_at	54820
219650_at	54821
237884_x_at	54822
223323_x_at	54822
223324_s_at	54822
239484_at	54822
223548_at	54823
220186_s_at	54825
1554345_a_at	54826
219467_at	54826
220645_at	54827
220488_s_at	54828
224396_s_at	54829
219087_at	54829
220520_s_at	54830
207432_at	54831
232386_at	54832
218396_at	54832
1554154_at	54834
219473_at	54834
222746_s_at	54836
218792_s_at	54836
202808_at	54838
219338_s_at	54839
222658_s_at	54840
243132_at	54840
218527_at	54840
233255_s_at	54841
222761_at	54841
229478_x_at	54841
219858_s_at	54842
225325_at	54842
220613_s_at	54843
225496_s_at	54843
232914_s_at	54843
219121_s_at	54845
225846_at	54845
219734_at	54847
221119_at	54848
219646_at	54849
225637_at	54849
220127_s_at	54850
219069_at	54851
220333_at	54852
242871_at	54852
222114_x_at	54853
219809_at	54853
223833_at	54853
220312_at	54854
220306_at	54855
226811_at	54855
1555913_at	54856
223555_at	54856
218873_at	54856
220291_at	54857
1555165_a_at	54858
219891_at	54858
237202_at	54858
223469_at	54858
229863_s_at	54859
229864_at	54859
223277_at	54859
220834_at	54860
209481_at	54861
207083_s_at	54862
221888_at	54862
58994_at	54862
219620_x_at	54863
233589_x_at	54863
207748_at	548637
226859_at	548645
224632_at	54865
224634_at	54865
220082_at	54866
217899_at	54867
220097_s_at	54868
218778_x_at	54869
221665_s_at	54869
221655_x_at	54869
218779_x_at	54869
91826_at	54869
209174_s_at	54870
1563842_at	54872
218652_s_at	54872
233654_at	54872
222725_s_at	54873
218736_s_at	54873
215017_s_at	54874
241696_at	54875
1559005_s_at	54875
239989_at	54875
220095_at	54875
239187_at	54876
219717_at	54876
228106_at	54876
224503_s_at	54877
222816_s_at	54877
219062_s_at	54877
232222_at	54877
220939_s_at	54878
227018_at	54878
226343_at	54878
230079_at	54879
1552739_s_at	54879
1552738_a_at	54879
233141_s_at	54879
219964_at	54879
223916_s_at	54880
223566_s_at	54880
219433_at	54880
218104_at	54881
219081_at	54882
208773_s_at	54882
218655_s_at	54883
222706_at	54883
1566472_s_at	54884
218124_at	54884
1563272_at	54885
219771_at	54885
238067_at	54885
219732_at	54886
233245_at	54887
226135_at	54887
223076_s_at	54888
228034_x_at	54890
1553101_a_at	54890
234302_s_at	54890
220165_at	54891
243070_at	54891
227931_at	54891
227924_at	54891
226555_at	54891
219588_s_at	54892
220286_at	54893
225810_at	54893
218704_at	54894
1555783_x_at	54896
1555781_at	54896
220453_at	54896
220015_at	54897
230420_at	54897
235605_at	54897
243386_at	54897
220029_at	54898
213712_at	54898
1552274_at	54899
1552275_s_at	54899
225796_at	54899
205052_at	549
207734_at	54900
1561025_at	54901
1561026_a_at	54901
220039_s_at	54901
214877_at	54901
217964_at	54902
1555820_a_at	54903
218630_at	54903
222544_s_at	54904
224076_s_at	54904
218173_s_at	54904
221248_s_at	54904
225318_at	54904
220562_at	54905
216211_at	54906
238795_at	54906
218331_s_at	54906
1559222_at	54908
221685_s_at	54908
219039_at	54910
46665_at	54910
219143_s_at	54913
223415_at	54913
218503_at	54914
221741_s_at	54915
219757_s_at	54916
225675_at	54916
217947_at	54918
223047_at	54918
1554761_a_at	54919
218460_at	54919
219486_at	54920
47105_at	54920
244830_at	54922
220027_s_at	54922
219541_at	54923
220292_at	54925
218937_at	54925
223014_at	54926
226954_at	54926
217972_at	54927
222655_s_at	54928
218516_s_at	54928
222654_at	54928
224744_at	54928
224743_at	54928
218745_x_at	54929
43977_at	54929
203407_at	5493
218383_at	54930
223267_at	54931
220838_at	54932
241363_at	54932
1555914_a_at	54932
1554895_a_at	54933
1554897_s_at	54933
1552502_s_at	54933
221821_s_at	54934
223402_at	54935
223097_at	54936
1555401_at	54937
218702_at	54938
206441_s_at	54939
209132_s_at	54939
209133_s_at	54939
210407_at	5494
229027_at	5494
203966_s_at	5494
235344_at	5494
227728_at	5494
223010_s_at	54940
223011_s_at	54940
239748_x_at	54940
207735_at	54941
235199_at	54941
218998_at	54942
220372_at	54943
224073_at	54944
219175_s_at	54946
224931_at	54946
239598_s_at	54947
222833_at	54947
227889_at	54947
217980_s_at	54948
223048_at	54949
213225_at	5495
209296_at	5495
218351_at	54951
218977_s_at	54952
222800_at	54952
218721_s_at	54953
222720_x_at	54953
220685_at	54954
229512_at	54954
218712_at	54955
219034_at	54956
222748_s_at	54957
218794_s_at	54957
219219_at	54958
220133_at	54959
200913_at	5496
222854_s_at	54960
219252_s_at	54960
230758_at	54960
219919_s_at	54961
219241_x_at	54961
51192_at	54961
219258_at	54962
232675_s_at	54963
218533_s_at	54963
223459_s_at	54964
221222_s_at	54964
1563111_a_at	54965
1552291_at	54965
219449_s_at	54968
219448_at	54968
218646_at	54969
219587_at	54970
1554531_at	54970
244571_s_at	54970
215598_at	54970
233186_s_at	54971
228928_x_at	54971
219966_x_at	54971
222758_s_at	54972
218834_s_at	54972
233563_s_at	54973
233625_x_at	54973
224312_x_at	54973
217994_x_at	54973
219122_s_at	54974
50314_i_at	54976
218081_at	54976
217961_at	54977
219783_at	54978
1554444_s_at	54978
225695_at	54978
221122_at	54979
204788_s_at	5498
238118_s_at	5498
238117_at	5498
219128_at	54980
1562761_at	54981
219147_s_at	54981
1567080_s_at	54982
1567081_x_at	54982
218161_s_at	54982
223907_s_at	54984
218537_at	54985
45714_at	54985
231149_s_at	54986
244168_s_at	54986
220958_at	54986
232206_at	54986
203197_s_at	54987
1554514_at	54988
220061_at	54988
89977_at	54988
238687_x_at	54989
225517_at	54989
200846_s_at	5499
219337_at	54991
220516_at	54993
231188_at	54993
218448_at	54994
225376_at	54994
219133_at	54995
221636_s_at	54996
219527_at	54996
227417_at	54996
218872_at	54997
228800_x_at	54998
218580_x_at	54998
225552_x_at	54998
204393_s_at	55
237030_at	55
220525_s_at	550
201407_s_at	5500
201409_s_at	5500
201408_at	5500
230635_at	55000
222244_s_at	55000
212337_at	55000
212725_s_at	55000
228397_at	55000
215107_s_at	55001
220309_at	55001
215106_at	55001
235651_at	55001
220240_s_at	55002
220241_at	55002
226050_at	55002
218886_at	55003
223009_at	55004
1555201_a_at	55005
220329_s_at	55005
221229_s_at	55006
219629_at	55007
226475_at	55007
219352_at	55008
221587_s_at	55009
200726_at	5501
224147_at	55010
220060_s_at	55010
227928_at	55010
217872_at	55011
1556992_at	550113
218852_at	55012
218802_at	55013
222708_s_at	55014
218666_s_at	55014
226662_at	55014
226655_at	55014
228091_at	55014
220553_s_at	55015
219574_at	55016
235385_at	55016
229383_at	55016
223060_at	55017
207259_at	55018
205478_at	5502
235129_at	5502
218272_at	55020
237867_s_at	55022
219093_at	55022
212542_s_at	55023
244811_at	55023
213074_at	55023
222915_s_at	55024
1558662_s_at	55024
219667_s_at	55024
220678_at	55025
219895_at	55026
1554478_a_at	55027
219289_at	55027
221048_x_at	55028
223352_s_at	55028
223351_at	55028
218539_at	55030
223701_s_at	55031
221518_s_at	55031
223117_s_at	55031
223118_s_at	55031
223119_s_at	55031
218519_at	55032
219390_at	55033
235311_at	55033
230728_at	55033
219959_at	55034
238576_at	55034
218244_at	55035
220593_s_at	55036
220592_at	55036
237815_at	55036
229918_at	55036
217895_at	55037
228590_at	55037
228512_at	55037
228020_at	55037
218399_s_at	55038
219299_at	55039
202166_s_at	5504
202165_at	5504
223895_s_at	55040
220318_at	55040
201411_s_at	55041
201410_at	55041
1560059_at	55048
219053_s_at	55048
1560060_s_at	55048
51200_at	55049
218958_at	55049
235212_at	55051
227575_s_at	55051
221231_s_at	55051
220526_s_at	55052
232612_s_at	55054
218349_s_at	55055
222606_at	55055
205510_s_at	55056
205511_at	55056
236164_at	55056
220290_at	55057
220289_s_at	55057
211169_s_at	5506
223821_s_at	55061
223822_at	55061
219389_at	55061
203827_at	55062
213836_s_at	55062
220618_s_at	55063
223992_x_at	55063
1568796_at	550631
232920_at	550631
1555079_at	55064
1554708_s_at	55064
237363_at	55064
1554707_at	55064
225029_at	550643
225028_at	550643
220756_s_at	55065
220236_at	55066
224902_at	55066
224904_at	55066
219501_at	55068
218008_at	55069
224688_at	55069
204284_at	5507
219641_at	55070
1558348_at	55070
222781_s_at	55071
218904_s_at	55071
220788_s_at	55072
238409_x_at	55074
223879_s_at	55074
218197_s_at	55074
222553_x_at	55074
223279_s_at	55075
236715_x_at	55075
238868_at	55075
219410_at	55076
233972_s_at	55079
221086_s_at	55079
218746_at	55080
218747_s_at	55080
222519_s_at	55081
218100_s_at	55081
222520_s_at	55081
222508_s_at	55082
218067_s_at	55082
227448_at	55082
1555164_at	55083
220002_at	55083
238617_at	55083
244279_at	55084
218974_at	55084
229034_at	55084
219355_at	55086
229399_at	55088
219844_at	55088
227701_at	55088
1555345_at	55089
220786_s_at	55089
204555_s_at	5509
204554_at	5509
218372_at	55090
218815_s_at	55092
219060_at	55093
219818_s_at	55094
229871_at	55095
220457_at	55095
226714_at	55095
227511_at	55095
219906_at	55096
207848_at	551
213465_s_at	5510
201214_s_at	5510
201213_at	5510
219193_at	55100
1557759_at	55101
218038_at	55101
45828_at	55101
1559485_at	55102
219164_s_at	55102
222840_at	55102
226684_at	55102
232112_at	55103
242458_at	55103
227224_at	55103
227533_at	55103
242224_at	55105
236026_at	55105
1556125_at	55105
1556126_s_at	55105
219078_at	55105
239768_x_at	55105
243704_at	55105
219885_at	55106
1555269_a_at	55107
218804_at	55107
222200_s_at	55108
218004_at	55108
208042_at	55109
218534_s_at	55109
222661_at	55109
207830_s_at	5511
218894_s_at	55110
222776_at	55110
218290_at	55111
1562516_at	55112
219251_s_at	55112
218076_s_at	55114
218770_s_at	55116
232263_at	55117
240419_at	55117
206376_at	55117
239352_at	55117
1555958_at	55118
221204_s_at	55118
218040_at	55119
218397_at	55120
223143_s_at	55122
223145_s_at	55122
223144_s_at	55122
220686_s_at	55124
239303_at	55124
218827_s_at	55125
1556348_at	55127
218594_at	55127
218595_s_at	55127
228351_at	55127
219405_at	55128
218910_at	55129
221077_at	55130
223794_at	55130
218593_at	55131
231844_at	55131
226750_at	55132
233764_s_at	55132
231824_at	55132
242153_at	55132
1554038_at	55132
219055_at	55133
44563_at	55135
220258_s_at	55135
222956_at	55137
242828_at	55137
238964_at	55137
239710_at	55137
220535_at	55138
218274_s_at	55139
201702_s_at	5514
201703_s_at	5514
221094_s_at	55140
227075_at	55140
229181_s_at	55142
220071_x_at	55142
229208_at	55142
228744_at	55142
221520_s_at	55143
218684_at	55144
219292_at	55145
220261_s_at	55146
223137_at	55146
219816_s_at	55147
218108_at	55148
218947_s_at	55149
233873_x_at	55149
222794_x_at	55149
208652_at	5515
235502_at	5515
238719_at	5515
220151_at	55150
222736_s_at	55151
218772_x_at	55151
222735_at	55151
221934_s_at	55152
218808_at	55152
228408_s_at	55153
218607_s_at	55153
218185_s_at	55156
222550_at	55156
218365_s_at	55157
218564_at	55159
201374_x_at	5516
201375_s_at	5516
221656_s_at	55160
222642_s_at	55161
218465_at	55161
235907_at	55161
238831_at	55161
225492_at	55161
218511_s_at	55163
222653_at	55163
219083_at	55164
63009_at	55164
218542_at	55165
219294_at	55166
218733_at	55167
221693_s_at	55168
218385_at	55168
223275_at	55170
206451_at	55171
219166_at	55172
222522_x_at	55173
224247_s_at	55173
218106_s_at	55173
237504_at	55174
229632_s_at	55174
220657_at	55175
226883_at	55175
219499_at	55176
228747_at	55176
230215_at	55176
218126_at	55177
218993_at	55178
220643_s_at	55179
200695_at	5518
1554456_a_at	55180
220121_at	55180
231976_at	55180
228348_at	55180
218514_at	55181
219988_s_at	55182
240098_at	55183
241820_at	55183
236620_at	55183
214700_x_at	55183
226503_at	55183
226821_at	55183
233781_s_at	55183
233780_at	55183
214872_at	55183
1554818_s_at	55184
219951_s_at	55184
237741_at	55186
201917_s_at	55186
201918_at	55186
201919_at	55186
212324_s_at	55187
212323_s_at	55187
212326_at	55187
231087_at	55188
219446_at	55188
229637_at	55188
202884_s_at	5519
202886_s_at	5519
202883_s_at	5519
202885_s_at	5519
222351_at	5519
219855_at	55190
232946_s_at	55191
218840_s_at	55191
219861_at	55192
224152_s_at	55193
223400_s_at	55193
220355_s_at	55193
223238_s_at	55193
220134_x_at	55194
221710_x_at	55194
1569434_at	55195
220084_at	55195
237328_at	55195
227152_at	55196
218614_at	55196
1555202_a_at	55197
228566_at	55197
218209_s_at	55197
222558_at	55197
222559_s_at	55197
225953_at	55197
218218_at	55198
206250_x_at	552
206252_s_at	552
206251_s_at	552
238835_at	552
242680_at	552
202313_at	5520
228013_at	5520
220073_s_at	55200
218522_s_at	55201
219699_at	55203
218361_at	55204
218737_at	55206
229528_at	55206
230407_at	55206
222442_s_at	55207
217852_s_at	55207
240478_at	55208
219116_s_at	55208
1569106_s_at	55209
1569105_at	55209
221806_s_at	55209
222575_at	55209
213849_s_at	5521
205643_s_at	5521
219068_x_at	55210
232985_s_at	55211
219651_at	55211
219688_at	55212
235007_at	55212
1554934_at	55213
218352_at	55213
230813_at	55214
218717_s_at	55214
223785_at	55215
213008_at	55215
213007_at	55215
1555803_a_at	55216
222588_s_at	55216
218314_s_at	55216
1555808_a_at	55218
218363_at	55218
229131_at	55218
218562_s_at	55219
241364_at	55219
223573_s_at	5522
223574_x_at	5522
228140_s_at	5522
228010_at	5522
219331_s_at	55220
222871_at	55220
218550_s_at	55222
58308_at	55223
219272_at	55223
219268_at	55224
231851_at	55225
217884_at	55226
218816_at	55227
218824_at	55228
218771_at	55229
207749_s_at	5523
209632_at	5523
209633_at	5523
225089_at	55230
225085_at	55230
219887_at	55231
201298_s_at	55233
201297_s_at	55233
201299_s_at	55233
214812_s_at	55233
218393_s_at	55234
222618_at	55234
233946_at	55234
222600_s_at	55236
218340_s_at	55236
222601_at	55236
222602_at	55236
242834_at	55236
220536_at	55237
56821_at	55238
218727_at	55238
228951_at	55238
225106_s_at	55239
221090_s_at	55239
225110_at	55239
225109_at	55239
216105_x_at	5524
208874_x_at	5524
206452_x_at	5524
1554830_a_at	55240
218424_s_at	55240
220825_s_at	55243
232467_at	55243
225303_at	55243
219525_at	55244
222470_s_at	55245
217935_s_at	55245
222525_s_at	55246
218125_s_at	55246
219502_at	55247
222752_s_at	55248
218814_s_at	55248
217836_s_at	55249
202186_x_at	5525
202187_s_at	5525
231713_s_at	55250
238709_at	55250
243735_at	55250
230178_s_at	55250
212406_s_at	55251
237095_at	55252
1555266_a_at	55252
218659_at	55252
226251_at	55252
229359_at	55252
218347_at	55253
222690_s_at	55254
218615_s_at	55254
241374_at	55254
222503_s_at	55255
218055_s_at	55255
222400_s_at	55256
217761_at	55256
241443_at	55256
218586_at	55257
219044_at	55258
220168_at	55259
635_s_at	5526
204611_s_at	5526
222905_s_at	55260
220659_s_at	55262
230676_s_at	55266
226860_at	55266
229126_at	55266
220681_at	55267
218552_at	55268
222611_s_at	55269
218371_s_at	55269
222612_at	55269
1554365_a_at	5527
213305_s_at	5527
201877_s_at	5527
219347_at	55270
221688_s_at	55272
219230_at	55273
219126_at	55274
221707_s_at	55275
219794_at	55275
235710_at	55275
1557112_a_at	55275
227229_at	55275
235882_at	55275
229653_at	55275
223738_s_at	55276
225367_at	55276
225366_at	55276
219718_at	55277
218949_s_at	55278
218948_at	55278
241933_at	55278
1556744_a_at	55279
242017_at	55279
219239_s_at	55279
222851_at	55279
241348_at	55279
211159_s_at	5528
202513_s_at	5528
218787_x_at	55280
233568_x_at	55280
229038_at	55280
218999_at	55281
220003_at	55282
1557292_a_at	55283
242308_at	55283
220484_at	55283
229797_at	55283
222657_s_at	55284
218521_s_at	55284
222656_at	55284
241887_at	55284
1555217_at	55284
232860_x_at	55285
219754_at	55285
219450_at	55286
235350_at	55286
236992_at	55286
222892_s_at	55287
219503_s_at	55287
222148_s_at	55288
218323_at	55288
212113_at	552889
212114_at	552889
220845_at	55289
240189_at	55289
229322_at	5529
228070_at	5529
227630_at	5529
218954_s_at	55290
218955_at	55290
236515_at	55291
222467_s_at	55291
217928_s_at	55291
1554397_s_at	55293
1554396_at	55293
220775_s_at	55293
230176_at	55293
218751_s_at	55294
222729_at	55294
229419_at	55294
219354_at	55295
220260_at	55296
218545_at	55297
219021_at	55298
208260_at	553
202425_x_at	5530
202457_s_at	5530
202429_s_at	5530
222631_at	55300
222945_x_at	55301
233126_s_at	55301
219975_x_at	55301
219243_at	55303
242169_at	55304
227752_at	55304
236201_at	55304
202578_s_at	55308
202577_s_at	55308
208932_at	5531
241899_at	553103
50376_at	55311
218707_at	55311
217923_at	553115
203225_s_at	55312
203224_at	55312
222686_s_at	55313
218610_s_at	55313
239135_at	55313
219750_at	55314
228624_at	55314
219344_at	55315
218307_at	55316
219706_at	55317
218513_at	55319
209817_at	5532
202432_at	5532
206500_s_at	55320
226630_at	55320
241816_at	55320
219958_at	55321
1552660_a_at	55322
203738_at	55322
236565_s_at	55323
218651_s_at	55323
237818_at	55323
202394_s_at	55324
218449_at	55325
218096_at	55326
232007_at	55326
219399_at	55327
223350_x_at	55327
221568_s_at	55327
223824_at	55328
220564_at	55328
219703_at	55329
207000_s_at	5533
32541_at	5533
223431_at	55330
222687_s_at	55331
222688_at	55331
222689_at	55331
238945_at	55331
227776_at	55331
218627_at	55332
219156_at	55333
235722_at	55333
227274_at	55333
217859_s_at	55334
222445_at	55334
221104_s_at	55335
223764_x_at	55335
229015_at	55335
220080_at	55336
1555491_a_at	55337
218429_s_at	55337
53720_at	55337
217342_x_at	55338
220828_s_at	55338
215187_at	55338
222763_s_at	55339
218851_s_at	55339
229141_at	55339
223147_s_at	55339
223146_at	55339
229472_at	55339
204507_s_at	5534
204506_at	5534
223200_s_at	55341
221536_s_at	55341
221535_at	55341
223246_s_at	55342
233251_at	55342
233252_s_at	55342
223245_at	55342
229513_at	55342
218485_s_at	55343
222647_at	55343
222795_s_at	55344
218951_s_at	55344
231204_at	55345
1565935_at	55345
228859_at	55345
205797_s_at	55346
205796_at	55346
222697_s_at	55347
218633_x_at	55347
229502_at	55349
1559590_at	55349
231994_at	55349
1559591_s_at	55349
229954_at	55349
228560_at	55349
231304_at	5535
244782_at	5535
1553514_a_at	55350
1553513_at	55350
220528_at	55350
240679_at	55351
219686_at	55351
225096_at	55352
1554679_a_at	55353
208767_s_at	55353
208029_s_at	55353
214039_s_at	55353
218726_at	55355
228497_at	55356
222173_s_at	55357
221696_s_at	55359
220030_at	55359
201979_s_at	5536
209346_s_at	55361
209345_s_at	55361
215134_at	55361
225271_at	55362
223670_s_at	55363
223669_at	55363
222698_s_at	55364
218637_at	55364
218345_at	55365
222596_s_at	55366
218326_s_at	55366
221640_s_at	55367
219019_at	55367
206174_s_at	5537
203529_at	5537
225426_at	5537
225429_at	5537
1560176_s_at	55370
221096_s_at	55374
213550_s_at	55374
222231_s_at	55379
200975_at	5538
207750_at	55380
212732_at	55384
235077_at	55384
242246_x_at	55384
1558144_at	55384
210794_s_at	55384
220651_s_at	55388
222962_s_at	55388
223570_at	55388
210670_at	5539
208108_s_at	554
208111_at	554
210597_x_at	5542
211531_x_at	5542
207752_x_at	5542
1555224_at	554201
1554097_a_at	554202
1554185_at	554206
222779_s_at	55421
218896_s_at	55421
236384_at	55421
229342_at	55421
228983_at	55421
219228_at	55422
227613_at	55422
220485_s_at	55423
230912_at	554235
220171_x_at	55425
223606_x_at	55425
226429_at	55425
229078_s_at	55425
229891_x_at	55425
1562909_at	554279
215150_at	55432
227309_at	55432
242753_x_at	55435
219023_at	55435
206998_x_at	5544
227446_s_at	55449
216881_x_at	5545
228302_x_at	55450
218309_at	55450
220701_at	55451
239077_at	55454
218871_x_at	55454
208938_at	5546
1554333_at	55466
1554334_a_at	55466
225061_at	55466
201494_at	5547
242636_at	5547
223560_s_at	55471
220943_s_at	55471
230379_x_at	55471
220222_at	55472
218271_s_at	55486
204223_at	5549
37022_at	5549
228224_at	5549
229644_at	5550
37950_at	5550
204117_at	5550
224453_s_at	55500
224454_at	55500
222262_s_at	55500
219017_at	55500
226432_at	55500
225290_at	55500
218927_s_at	55501
222786_at	55501
226446_at	55502
206827_s_at	55503
224090_s_at	55504
223827_at	55504
227812_at	55504
217962_at	55505
218445_at	55506
237454_at	55507
221297_at	55507
218988_at	55508
220358_at	55509
1553681_a_at	5551
214617_at	5551
220004_at	55510
220793_at	55511
231732_at	55512
219695_at	55512
221226_s_at	55515
201858_s_at	5552
201859_at	5552
222869_s_at	55520
219325_s_at	55520
231123_at	55521
219736_at	55521
209916_at	55526
227094_at	55526
223175_s_at	55527
230853_at	55527
226338_at	55529
211743_s_at	5553
229818_at	55530
1568625_at	55530
231930_at	55531
220435_at	55532
237530_at	55532
228508_at	55534
242794_at	55534
225081_s_at	55536
220629_at	55539
236637_at	5554
224361_s_at	55540
219255_x_at	55540
224156_x_at	55540
212430_at	55544
229732_at	55552
224178_s_at	55553
223865_at	55553
228214_at	55553
227497_at	55553
227498_at	55553
221462_x_at	55554
233477_at	55554
204143_s_at	55556
204142_at	55556
213645_at	55556
217690_at	55556
1553139_s_at	55558
203623_at	55558
207891_s_at	55559
213334_x_at	55559
1564823_at	55561
1569044_at	55561
205494_at	55565
41397_at	55565
1563290_at	55567
1560803_at	55567
215266_at	55567
207357_s_at	55568
212256_at	55568
205053_at	5557
224695_at	55571
223128_at	55572
213554_s_at	55573
213548_s_at	55573
212010_s_at	55573
237567_at	55576
220114_s_at	55576
218231_at	55577
221774_x_at	55578
220408_x_at	55578
226330_s_at	55578
1554885_a_at	5558
1554884_at	5558
215708_s_at	5558
205628_at	5558
221107_at	55584
217978_s_at	55585
231816_s_at	55585
222480_at	55585
224179_s_at	55586
225708_at	55588
59644_at	55589
219546_at	55589
37170_at	55589
214716_at	55589
226853_at	55589
223675_s_at	55591
223090_x_at	55591
223089_at	55591
232611_at	55592
219876_s_at	55592
1555426_a_at	55593
233933_s_at	55593
224745_x_at	55593
218478_s_at	55596
230786_at	55596
226975_at	55599
229903_x_at	55599
223597_at	55600
218986_s_at	55601
218929_at	55602
221766_s_at	55603
224973_at	55603
1558931_at	55604
219573_at	55604
231875_at	55605
226003_at	55605
233985_x_at	55607
221088_s_at	55607
231966_at	55607
228494_at	55607
226663_at	55608
235008_at	55608
223251_s_at	55608
218093_s_at	55608
235520_at	55609
1554216_at	55610
1554217_a_at	55610
207045_at	55610
226031_at	55610
201245_s_at	55611
201246_s_at	55611
38710_at	55611
229545_at	55612
218796_at	55612
60474_at	55612
221390_s_at	55613
220537_at	55613
232083_at	55614
219570_at	55614
219168_s_at	55615
47069_at	55615
222236_s_at	55616
219103_at	55616
233719_s_at	55617
219443_at	55617
219279_at	55619
214917_at	5562
1555177_at	5562
209799_at	5562
225984_at	5562
225985_at	5562
221610_s_at	55620
210463_x_at	55621
203701_s_at	55621
218710_at	55622
206555_s_at	55623
213025_at	55623
233638_s_at	55624
217944_at	55624
218606_at	55625
234237_s_at	55626
219141_s_at	55626
52731_at	55626
234844_at	55628
220835_s_at	55628
220836_at	55628
227768_at	55628
222406_s_at	55629
217779_s_at	55629
207709_at	5563
240349_at	5563
238489_at	5563
227892_at	5563
238441_at	5563
219215_s_at	55630
218577_at	55631
223254_s_at	55632
223258_s_at	55632
223255_at	55632
223256_at	55632
223257_at	55632
216549_s_at	55633
223375_at	55633
206583_at	55634
220295_x_at	55635
232278_s_at	55635
222958_s_at	55635
235545_at	55635
226123_at	55636
222755_s_at	55636
218829_s_at	55636
218692_at	55638
201835_s_at	5564
201834_at	5564
222866_s_at	55640
219316_s_at	55640
207722_s_at	55643
209450_at	55644
223413_s_at	55646
223414_s_at	55646
219622_at	55647
214474_at	5565
1558027_s_at	5565
225278_at	5565
219238_at	55650
51146_at	55650
209104_s_at	55651
218417_s_at	55652
48106_at	55652
218416_s_at	55652
220588_at	55653
228787_s_at	55653
222887_s_at	55654
219460_s_at	55654
235659_at	55654
221690_s_at	55655
218905_at	55656
220661_s_at	55657
215031_x_at	55658
234902_s_at	55659
223589_at	55659
216234_s_at	5566
202801_at	5566
214941_s_at	55660
213729_at	55660
233080_s_at	55660
218053_at	55660
236477_at	55660
226687_at	55660
221780_s_at	55661
219108_x_at	55661
215693_x_at	55661
218525_s_at	55662
59999_at	55662
226648_at	55662
1554160_a_at	55663
219900_s_at	55663
219343_at	55664
228561_at	55664
235787_at	55664
244046_at	55665
218601_at	55665
217796_s_at	55666
205684_s_at	55667
226867_at	55667
229520_s_at	55668
229514_at	55668
231970_at	55668
219720_s_at	55668
229673_at	55668
229297_at	55668
239478_x_at	55668
235302_at	55668
211801_x_at	55669
217043_s_at	55669
207098_s_at	55669
235780_at	5567
202742_s_at	5567
202741_at	5567
235098_at	55670
219180_s_at	55670
240123_at	55670
220369_at	55671
220368_s_at	55671
223160_s_at	55671
243643_x_at	55676
226161_at	55676
224775_at	55677
224768_at	55677
220765_s_at	55679
207228_at	5568
1554133_at	55680
233191_at	55680
233192_s_at	55680
235345_at	55680
238550_at	55680
221220_s_at	55681
224960_at	55681
224961_at	55681
220950_s_at	55683
223756_at	55683
224318_s_at	55683
219828_at	55684
225377_at	55684
223166_x_at	55684
232682_at	55686
219648_at	55686
213634_s_at	55687
1557047_at	55689
221203_s_at	55689
204612_at	5569
226864_at	5569
220557_s_at	55690
224658_x_at	55690
1554033_at	55691
1554034_a_at	55691
208476_s_at	55691
225167_at	55691
225168_at	55691
225163_at	55691
1557066_at	55692
1557067_s_at	55692
220143_x_at	55692
223546_x_at	55692
223295_s_at	55692
242788_at	55693
220278_at	55693
213773_x_at	55695
203802_x_at	55695
222527_s_at	55696
224068_x_at	55696
218134_s_at	55696
216407_at	55697
218169_at	55697
223693_s_at	55698
217900_at	55699
223551_at	5570
231120_x_at	5570
217943_s_at	55700
220326_s_at	55701
58780_s_at	55701
227855_at	55701
204335_at	55702
219459_at	55703
219387_at	55704
221078_s_at	55704
238759_at	55704
239233_at	55704
225045_at	55704
217885_at	55705
244703_x_at	55705
242561_at	55705
213785_at	55705
218073_s_at	55706
234672_s_at	55706
230123_at	55707
220731_s_at	55707
223765_s_at	55709
