sig_id	DER001.HCC515.96H.TRCN0000262375..666	DER001.HCC515.96H.TRCN0000196310..666	DER001.HCC515.96H.TRCN0000280031..666	DER001.HCC515.96H.TRCN0000194822..666	DER001.HCC515.96H.TRCN0000002922..666	DER001.HCC515.96H.TRCN0000196572..666	DER001.HCC515.96H.TRCN0000006168..666	DER001.HCC515.96H.TRCN0000006178..666	DER001.HCC515.96H.TRCN0000230573..666
pert_id	TRCN0000262375	TRCN0000196310	TRCN0000280031	TRCN0000194822	TRCN0000002922	TRCN0000196572	TRCN0000006168	TRCN0000006178	TRCN0000230573
pert_iname	EIF2AK3	PTK2	MELK	PIK3C2A	PTP4A1	RIOK3	GNE	PGK1	ALDH9A1
pert_type	trt_sh	trt_sh	trt_sh	trt_sh	trt_sh	trt_sh	trt_sh	trt_sh	trt_sh
cell_id	HCC515	HCC515	HCC515	HCC515	HCC515	HCC515	HCC515	HCC515	HCC515
pert_dose	2	2	2	2	2	2	2	2	2
pert_dose_unit	µL	µL	µL	µL	µL	µL	µL	µL	µL
pert_idose	2 µL	2 µL	2 µL	2 µL	2 µL	2 µL	2 µL	2 µL	2 µL
pert_time	96	96	96	96	96	96	96	96	96
pert_time_unit	h	h	h	h	h	h	h	h	h
pert_itime	96 h	96 h	96 h	96 h	96 h	96 h	96 h	96 h	96 h
distil_id	DER001_HCC515_96H_X1_F1B6_DUO52HI53LO:I15|DER001_HCC515_96H_X2_F1B6_DUO52HI53LO:I15|DER001_HCC515_96H_X3_F1B6_DUO52HI53LO:I15	DER001_HCC515_96H_X1_F1B6_DUO52HI53LO:L21|DER001_HCC515_96H_X2_F1B6_DUO52HI53LO:L21|DER001_HCC515_96H_X3_F1B6_DUO52HI53LO:L21	DER001_HCC515_96H_X1_F1B6_DUO52HI53LO:O10|DER001_HCC515_96H_X2_F1B6_DUO52HI53LO:O10|DER001_HCC515_96H_X3_F1B6_DUO52HI53LO:O10	DER001_HCC515_96H_X1_F1B6_DUO52HI53LO:H24|DER001_HCC515_96H_X2_F1B6_DUO52HI53LO:H24|DER001_HCC515_96H_X3_F1B6_DUO52HI53LO:H24	DER001_HCC515_96H_X1_F1B6_DUO52HI53LO:E01|DER001_HCC515_96H_X2_F1B6_DUO52HI53LO:E01|DER001_HCC515_96H_X3_F1B6_DUO52HI53LO:E01	DER001_HCC515_96H_X1_F1B6_DUO52HI53LO:H23|DER001_HCC515_96H_X2_F1B6_DUO52HI53LO:H23|DER001_HCC515_96H_X3_F1B6_DUO52HI53LO:H23	DER001_HCC515_96H_X1_F1B6_DUO52HI53LO:C03|DER001_HCC515_96H_X2_F1B6_DUO52HI53LO:C03|DER001_HCC515_96H_X3_F1B6_DUO52HI53LO:C03	DER001_HCC515_96H_X1_F1B6_DUO52HI53LO:N19|DER001_HCC515_96H_X2_F1B6_DUO52HI53LO:N19|DER001_HCC515_96H_X3_F1B6_DUO52HI53LO:N19	DER001_HCC515_96H_X1_F1B6_DUO52HI53LO:F18|DER001_HCC515_96H_X2_F1B6_DUO52HI53LO:F18|DER001_HCC515_96H_X3_F1B6_DUO52HI53LO:F18
region	CDS	CDS	CDS	CDS	CDS	CDS	3UTR	3UTR	CDS
NCBI_geneId	9451	5747	9833	5286	7803	8780	10020	5230	223
8564	0.05731575	-0.1131386	0.003135741	-0.7896748	0.9327096	-0.3182892	0.3624357	-0.7494793	0.9940534
3452	-0.3746523	-0.5729517	0.4885255	-0.6975362	1.262587	0.07640015	0.3896552	-0.9794766	0.5313708
9127	-0.4610124	-0.2718004	-0.1583127	-0.2713475	1.89789	-0.1152032	0.2631041	-0.8644989	-0.1694991
7066	-0.6930173	-0.9566396	-0.1402691	-0.5307652	2.236568	0.3883984	0.2389084	-0.8823849	-0.1470224
1281	-0.08361021	0.05758188	-0.3903925	-1.549488	2.452236	0.1572028	-0.9616128	-1.312888	-0.366237
285596	0.06688929	0.3276747	-0.2467611	0.4058355	1.179386	0.9120851	0.5920672	-0.7117577	0.6502003
2645	-0.4928434	-0.3900622	0.5519736	-0.9021021	1.477178	-0.02442747	0.199227	-1.273366	0.5094737
886	0.09974225	-0.2451652	0.4113547	-0.7680244	0.951104	-0.03532287	0.1894455	-0.1265747	0.8263811
11250	-0.876617	-0.3179627	0.1638463	-0.5539798	1.684909	0.1469371	-0.3161786	-0.9206042	0.7016387
9051	-0.06881422	-0.1409245	0.1366783	-0.3603917	2.401874	0.9728978	-0.3469813	-0.9390258	0.283909
2492	-0.3856497	-0.6153361	0.1879011	-0.5217219	1.467118	0.1562699	0.2369719	-0.9449708	-0.2116789
1272	0.3427172	0.1028692	-0.2876939	-0.5160234	-0.1338001	0.02145685	0.444485	-0.5265307	0.7459537
23305	0.138841	-0.4484539	0.2278332	1.18375	0.5904835	0.555631	-0.2240934	-0.1151428	-0.140031
4068	-0.7158239	0.1961364	-0.02826869	0.1168697	2.05679	-0.1028	0.04439893	-0.760082	-0.9623617
9355	-0.8441373	-0.1769489	-0.3163943	0.9196467	1.209548	0.8877251	-0.06363453	-1.083754	0.180801
5626	-0.2086855	-0.09824854	0.5539696	-0.3548676	1.780032	0.0401004	0.6338951	-1.214216	0.2731271
8647	0.6208858	0.3430884	-0.0891915	0.4518273	2.019234	-0.2316336	0.885899	0.2939287	-1.591532
8811	-0.1865599	0.3227669	-0.6909412	0.03092699	1.420787	0.658164	0.1129607	-0.6184757	-0.9679427
8756	-0.7506903	-0.6135992	-0.3477503	-0.1447601	0.6550868	0.1958412	0.6157923	-0.3038462	-0.4394894
3805	-0.3477079	-0.7286292	-0.1896127	-0.8130536	1.643829	0.4121339	0.4726301	-0.7330256	-0.2521431
8111	-0.6462256	-0.464837	-0.563275	0.434663	1.6083	0.1091372	-0.0700212	-1.311958	-0.3817773
6452	0.1759875	0.2840239	0.7632024	0.287159	1.951341	-1.248304	-0.3946424	-0.1061643	0.6273073
171558	0.1156114	0.05240732	0.6744609	-0.407443	1.252967	-0.1262588	0.4291938	-0.8634705	-0.264238
5697	-0.3611183	-0.6918667	-0.1718269	0.5152388	2.258458	0.6730965	0.2423209	-0.2182559	-1.132039
8820	0.3985972	-0.1784665	-0.2133876	-0.2445868	0.9735503	-0.2771866	0.9051974	-1.053777	-0.1664927
6899	-0.6312168	-0.4436638	-1.063592	-0.3949136	2.183212	-0.02000646	0.4495847	-0.8425293	-0.3003058
140597	-0.289961	-0.9635959	-0.009447396	-0.6185455	2.099504	0.1999976	0.6782547	-1.277954	0.5533
213	0.5418081	0.004164189	-0.9542545	-0.4430221	1.274044	0.6343728	-0.02196953	-0.5991334	-0.5473729
5142	-0.3942156	-0.3564716	-0.437822	-0.2215785	1.886282	-1.052981	-0.5629494	-0.9184533	1.503051
219595	0.3566759	-0.6042308	0.02967742	-0.5782923	2.353633	0.4652947	0.2548022	-0.3739289	-1.05385
2204	-0.3149653	-0.1282196	0.3427672	-0.3723392	2.657973	0.4527603	-0.5291514	-0.411056	-0.2553103
10076	-1.003627	0.6098008	0.180872	-1.368394	1.296389	-1.531518	1.06085	-1.825952	-0.3539034
3708	-0.6032668	0.5381696	0.03351665	-0.8589712	1.148393	-0.3822391	-0.3179415	-1.25007	-1.243467
3440	-0.544726	-0.4776762	0.271595	-0.8498257	1.995456	0.2414925	0.08512063	-0.8637418	0.3013725
26103	0.02178931	-0.6048774	0.007719286	-0.2276003	1.683109	0.172246	0.3356119	-1.012619	-0.3781655
229	0.879778	0.2538	-0.3738315	-0.3998778	-0.5767836	1.322944	0.2021941	-0.4060942	-1.401759
834	-0.1667511	0.1043473	0.7335107	-0.658199	0.3023782	0.3317115	0.2940905	-0.9489685	-0.009260237
7850	0.3199722	0.709317	-1.093409	-0.8934636	0.7685002	0.756263	-0.3122959	0.231092	-0.6777823
5478	0.3656095	0.2966806	0.2655709	2.400806	-2.110398	0.976469	0.1667771	0.2546445	0.196537
9103	0.4324644	0.1912537	-0.3323518	-1.464115	1.048387	0.6871406	-0.488031	-0.5725891	1.286831
3451	-0.1675569	-0.5526608	0.9781759	-1.237217	1.440399	-0.01532647	0.05975624	-0.9283998	0.9561353
9034	-0.2073793	-0.5612918	0.820831	-1.732525	0.1385072	-0.4698269	-0.6211728	0.04122031	-0.9399582
7201	-0.4460926	-0.8635554	0.48977	-0.8675637	1.973732	0.04662009	0.4576882	-0.8764317	0.2941607
64816	0.4632079	0.08641046	-0.3547734	-0.1702525	1.155663	0.1156907	0.5397501	0.5433799	0.05086756
83955	0.5879428	-0.3996022	1.357711	0.918837	-1.622736	0.3335038	-0.4377725	0.2857873	0.3958704
353299	-0.190643	0.03347015	0.1353412	-0.2894905	1.12825	0.3215982	0.2001898	-0.8249458	0.7739657
90665	0.1835479	-0.1544653	-0.1673232	0.2926255	1.608396	0.8478152	0.1186922	-0.5164275	-0.1535921
84107	-0.128514	-0.6129201	0.3986166	0.1396145	1.737893	-0.380054	0.5907039	-1.255213	-0.3183487
10663	-0.3051405	0.6996698	-0.1729033	-0.386813	2.236085	0.5939886	-0.4177317	-1.106379	0.5080605
9609	-0.6053666	0.2212504	1.401166	-0.3502528	0.8737138	-0.6660713	0.7551831	-0.5924616	0.1372541
3358	-0.4029849	-0.979362	-0.1204976	-0.7856375	1.515195	0.125402	0.3604034	-0.3843541	-1.433548
6579	-0.7720064	-0.9738038	0.5733377	-1.514939	1.27328	-0.06263107	0.1553228	-0.8447289	0.03525953
1826	0.2266587	-0.06252781	0.06655458	1.387397	1.681496	0.1741154	0.3588653	-0.4709133	0.846277
3696	-0.3015247	-0.6962545	0.1338629	-1.315583	2.594038	0.3126222	1.636847	-0.7804571	-0.8883498
148	0.3451777	-0.3543313	-0.2486532	-0.958311	1.681667	0.1350335	0.3348247	-0.7131663	-0.5984405
5132	-0.390728	-0.6587855	0.274998	-0.1025962	1.705282	0.2558864	0.001970053	-1.051927	-0.2816255
5600	0.2114447	0.09166367	0.09158015	0.4002072	-0.1650922	-0.1035175	0.3801396	-0.05081007	-1.181404
2798	-0.3034442	-0.5278397	0.06385614	-0.289845	1.982617	0.3817419	0.008154269	-0.7901585	-0.1012121
51750	0.3634288	0.05957372	-0.4248697	0.6006557	0.8911717	0.8616868	-0.1427251	-0.3125091	0.2770878
2692	0.01378357	-0.6547176	0.9942725	-0.7938294	1.694619	0.4733588	0.07861895	-0.4439577	-0.1502444
317	-0.3796129	-0.07989657	0.1991795	-0.4541425	2.431297	-0.3597214	0.213841	-0.759675	0.07227566
2983	0.1683605	0.3237186	1.051022	-0.3635793	1.657492	-0.2842587	0.4290702	-0.743711	-0.1455337
212	0.4354003	-0.1714709	-0.8469931	1.365091	1.527609	0.2357417	0.5823879	-0.9032044	3.313024
5913	-0.4023805	-0.0738093	-0.1412676	0.1430756	1.437009	0.9166313	-0.4162055	-1.355992	-0.4860646
775	-0.1691624	-0.6124141	-0.09129987	-0.6429132	1.053993	-0.1942161	-0.2083997	-1.100493	-0.7611169
84525	-0.268009	-0.1776768	-1.350505	0.4194569	1.624741	-0.4260942	-0.4545231	-0.621194	-0.5192896
9001	-0.01812208	-0.04896798	0.968689	0.3249377	-0.101845	0.2751448	-0.1049428	-0.6685356	0.4463816
248	-0.5074452	-0.07363155	-0.5271464	0.02595213	1.18626	0.6074978	0.2464191	-1.133565	-0.5780551
1814	-0.352939	-0.2637752	-0.3683642	-0.2164536	2.639628	0.2741443	0.4025438	-1.076684	-0.3556342
64582	0.1879507	-0.6388637	1.223077	1.491282	1.374617	0.8728855	0.3355922	-0.8542265	-0.2048796
5724	-0.1779026	-0.5191246	0.5911409	-0.5652095	1.817324	-0.009332895	-0.02590689	-0.7762896	0.5621694
5730	-0.09576073	-0.9935246	0.7674371	0.752822	-0.3195476	-0.9941578	0.5635291	-0.3562185	0.1814696
10214	-0.296089	0.01741939	0.1733725	0.06161866	2.364444	-0.4981405	0.2980064	-0.4401219	1.502809
3811	-0.5688546	-0.4315045	0.1432741	-0.9065841	1.191299	0.08749114	0.6452565	-0.8630391	-0.4992818
83942	-0.581854	-0.529586	-0.3409774	0.3062974	1.776629	0.3990012	0.1377907	-1.186668	-0.6764414
7216	-0.6524763	-0.2355268	-0.06558387	-1.188917	2.714872	0.1749655	0.295245	-1.152295	-0.1854911
9657	-0.4079028	0.3222762	-0.1781257	-0.8660589	1.864432	-0.3133657	0.3474162	-0.7696871	0.4987369
8416	-0.3460532	-0.2985636	-0.7060274	-0.3095841	1.814779	0.2504018	0.6065504	-1.22875	-0.02843288
90233	-0.1657124	-0.1308497	-0.8633305	0.614867	0.401311	0.3219313	0.2665717	-0.653912	0.2217962
2327	-0.05472592	0.3592792	-0.1172998	0.757896	-1.188802	0.1922124	0.1448767	0.3649304	1.136129
8372	0.2474261	-0.5428454	0.1925412	-0.01491439	0.647461	0.614821	-0.8325255	-0.2316608	-0.6036906
2205	-0.2912778	-0.7015626	-1.304207	0.007324032	1.942186	-0.6164017	0.6121527	-1.688035	1.996459
10136	0.4228982	0.327965	0.6483768	-0.0568906	1.588715	0.6958823	0.723857	-0.6576107	0.2138309
5553	-0.6726243	-0.8555511	0.4335344	-1.128619	2.092933	0.4185387	-0.4083481	-0.3254763	1.390839
6013	-0.23104	0.2165742	0.2412514	-1.68849	2.13586	-0.04426661	0.04419396	-0.4551456	-0.5009064
5744	-0.5781025	-0.6988015	-0.7088977	0.08322507	0.2361934	0.007846698	0.07751651	-0.5104139	-0.8729581
5408	0.4931149	-0.5013655	0.1175577	0.0308223	1.441635	1.062924	0.2770573	-0.5362816	-0.8324071
84296	-0.2363372	0.1008235	-0.2049226	0.1632342	-0.5745813	-0.3949142	-0.8401123	-0.4628787	-1.04654
5452	0.331589	-0.3764254	-0.3616449	-0.004920334	0.1181244	0.8050101	0.1777171	0.2117705	0.5519768
80317	-0.1510957	-0.2601791	0.3128841	-0.4161247	3.134843	-0.3001201	0.5328578	-0.8809066	1.2951
58495	-0.2257454	0.06136834	0.4801975	-0.8797596	1.491126	-0.252389	0.5252945	-0.8501707	0.007938176
11219	-0.1201965	-0.03342436	-0.3212978	-0.140835	0.5790188	0.9006284	0.264374	-0.8913186	0.06806336
56101	-0.1772863	-0.154543	-0.3136413	-0.4621724	1.462363	0.3061393	0.657283	-1.228944	2.105732
1305	-0.1172356	0.4437579	-0.1787706	0.6386739	0.94101	-0.3734745	0.7913343	-0.681937	0.184537
56142	-0.3357611	-0.4632014	0.004832814	-0.4251252	1.636552	0.2641224	0.1466179	-1.280236	-0.3992447
56143	0.3557822	0.2006766	-0.2274062	0.96534	0.8610123	1.050725	0.5110076	-0.7722221	-0.3996009
1551	0.3474135	0.3651341	0.2146945	-0.6727467	1.127878	0.3910901	0.5461043	0.5563276	0.4627974
5818	-0.1097343	0.04046458	-0.1366404	-0.6404567	1.257638	-0.1649743	0.4845918	-1.381169	0.5075244
940	-0.7151421	-0.6553547	0.07357961	-0.4014007	3.37892	0.08905119	0.20605	-0.9939687	0.3994948
51343	0.2659261	0.03985901	-0.9766737	0.02016832	0.5819811	0.1445223	0.3172187	-1.311573	1.103863
56139	0.4849652	-0.3629799	0.2568434	0.01219526	0.6084616	-0.2035977	0.2616192	-0.651454	0.1676355
56145	0.006068051	-0.3565027	-0.06962191	-0.2989973	2.284138	0.509878	0.6347189	-0.6016818	-0.3573438
56107	-0.6335801	0.09663782	0.2841654	-0.7207015	0.9792508	0.1481977	0.4232449	-1.078633	0.2310544
56106	-0.5802886	0.1227984	-0.5304792	-0.281635	1.725959	0.1960997	0.2523857	-0.9736933	0.8127119
56114	-0.4247355	-0.2706594	0.2315708	-0.3809275	1.4973	0.2544785	0.4398378	-1.100401	-0.536729
23544	0.4687362	0.2111763	-0.2143203	0.3632471	0.2806201	0.1863417	0.2970998	-0.970876	1.292533
2047	-0.3952372	-0.3695011	-0.7748467	-0.6684405	1.920987	-0.4115382	0.2364241	-1.27651	0.6235123
4640	-0.1997868	0.1042655	-0.04031409	0.01408018	-0.4161117	0.3513351	-0.7701318	-0.7914649	-0.6449081
57573	-0.2707211	-0.4478911	-0.09451188	-0.3842455	1.386345	0.2520821	0.3149637	-0.9898238	-0.3243228
3113	0.8353891	-0.7086543	-0.05881568	-0.7382355	2.167746	-0.7358554	-0.1308165	-0.5305212	0.2366201
9736	-0.4780731	-0.4977708	0.2804698	-1.028433	2.520998	-0.2564963	0.4629411	-0.001349591	-1.088496
23433	-0.2077259	-0.596197	0.1788063	-1.616865	0.4487324	-0.3108267	-0.2412179	0.2833009	0.1321083
23167	-0.4250449	-1.381187	0.6455607	-0.5870556	1.565293	-0.5657982	0.5473582	-1.043399	1.378964
92703	0.3494881	0.7312981	0.09469874	-0.237582	0.6575772	-0.05377153	-0.06329784	-0.6570041	-0.04869558
5594	-0.8865178	0.02317384	-1.196344	0.1709475	2.366694	0.3570184	-0.06475175	-1.426747	0.3766165
375056	0.7412383	0.4190079	-0.5884093	-1.03802	1.608955	0.5477473	0.3804774	0.3951431	-0.9729373
4642	-0.8255192	-0.5470802	-0.5811862	-0.5154806	1.363099	-0.8782992	0.07371372	-1.234326	0.7576352
23213	-0.3094684	0.03394437	0.3540579	-1.022293	1.412252	0.08324929	0.360796	-0.9894981	0.2538188
23351	-1.435335	-0.5124878	-0.2918068	0.580414	2.725891	-0.7421838	0.6311678	-1.145046	1.519198
25999	-0.4162614	0.8334523	-0.2320285	-0.568712	1.40832	-1.039157	-0.03104913	-0.56416	0.8805262
6925	0.5347283	-0.9749722	-0.9230905	-0.6121801	0.4600275	0.2031522	-0.117111	-1.212416	1.284694
23327	-1.137329	0.0129568	-0.2313211	-1.048454	1.665963	0.03138518	-0.5711526	-0.1192238	-1.325288
23527	-0.001717895	0.5324952	0.1036855	0.01742899	1.891685	-0.6551623	0.4729876	0.1929029	0.425225
55023	-0.429134	0.2790576	-1.058213	-0.82017	0.7046132	-1.104018	0.7379706	-0.3841327	0.5905117
10252	-0.393976	0.2474096	0.672958	-1.425667	1.803023	-0.8069735	0.3747843	-0.9521511	0.8541076
5575	0.5558186	0.6208847	-0.05230485	0.9315105	0.6767492	0.5335692	0.1118584	0.538083	1.1082
23012	0.3402067	-0.4593222	0.6327267	-0.4501784	2.392804	-0.864605	-0.2690222	-1.181364	0.04003512
91304	-0.09459955	-0.7235488	0.1037711	0.300784	0.9328444	-0.4076322	1.061826	-0.5530758	1.610932
23347	-0.1768409	0.1473786	1.329112	-1.790014	1.322793	0.3118799	-1.207328	0.1185627	0.2310738
3512	-0.3570051	-0.05183512	-0.107898	0.4219918	0.6920633	-0.4793765	-0.4707108	-0.08272749	1.226552
23060	-0.7434075	-1.139137	-0.09227723	-0.6805346	2.417891	-0.3325194	-0.4598388	-1.433925	1.078879
5586	-0.7481138	-0.2772312	-0.1865149	0.02222797	1.960432	-0.56374	0.4964759	-0.9710875	0.1484
11059	-0.2040298	-1.306168	-0.5841516	-0.2759034	1.599054	-0.6938832	0.8651464	0.01649618	-1.202116
10382	-1.147047	-0.911355	-0.1012118	-0.1709128	0.8504477	-0.3814244	0.2739394	-0.9835671	0.7816355
23177	-1.274611	-0.4134453	-0.6272902	-0.450258	3.124861	-0.6154052	0.1722184	-0.8014551	0.3061972
4763	0.1476921	0.04722066	0.2674136	-0.3015498	0.04563475	0.8028965	0.9323849	-0.3746039	-0.9317689
23136	0.1514105	-0.8409676	0.07134736	-0.9229158	1.92681	0.4636927	-0.3058901	-0.05168897	1.093836
1408	-0.4364097	-0.1138834	-0.2589673	0.7121949	0.7323002	-0.7278906	0.5237218	0.001313776	0.03208211
192683	0.2487084	-0.4843069	0.5266751	-0.4921467	1.195502	-0.4314709	0.4559383	-1.167703	1.233858
83660	-0.7964175	-0.3974141	0.2553612	-0.4717082	2.513038	-0.2748244	-1.082044	-0.6415635	0.7740797
23318	-1.12233	-0.3766726	1.172006	-0.7518077	1.79355	-0.6164537	0.7168916	-0.2892228	-0.003349662
57553	-1.004004	-0.1716457	-0.04314134	-0.3388232	0.08485842	-0.4718286	-0.2063683	-0.5962857	-0.5305883
1741	-0.5214019	-0.3596257	0.4577001	-0.7634431	0.9607027	-0.440617	0.5122076	-1.416291	-0.5307015
55384	0.1043944	0.1553129	-1.425906	0.08314243	1.538419	1.286726	0.6538913	-0.1291392	1.29008
27246	-0.1440539	-0.025186	-0.4486262	-0.6275229	1.168151	0.1897047	0.9126322	-0.4394524	-0.09934737
10336	-0.5468919	-0.1903558	-0.4513409	-0.02187246	1.641338	-0.1505839	-0.1059753	-0.7781686	0.9228621
23304	-0.532832	-0.5639803	0.08033764	-1.16101	2.13022	-0.2867736	0.3970292	-0.358269	-0.7423584
6935	-0.408841	0.264598	-0.2985955	-0.9126267	0.06258653	-0.5500928	-0.7890702	-0.08440085	-0.1157311
10562	-0.1954379	0.5608069	1.37141	0.05721639	-0.531526	-0.8670168	-0.9022825	0.003939681	0.05282146
6654	-0.8411157	-0.5334086	0.6697458	-0.7172271	2.437695	-0.3468685	0.3579817	-0.585263	0.1007056
23274	-0.6450207	-1.316782	0.5788766	0.2314966	1.84247	-0.257578	0.0430003	-0.6782213	0.2958434
23500	-0.05931501	-0.7202026	-0.1325477	-1.483547	0.3426734	-0.9789218	-0.2796572	0.1755088	0.2552506
4665	0.5581151	-0.6977876	-1.015752	-0.3947403	1.01783	-0.6684756	0.5541798	-0.5293635	0.7528066
83700	-0.1576507	-0.2589581	-0.1378218	-0.260595	0.8115006	-0.06396936	0.3468447	-0.900068	-1.624158
51665	-0.03478964	-0.150285	1.149551	-0.03723814	0.1126159	-0.8395988	0.2966567	0.1077552	-0.4701045
26030	0.453525	-0.3424294	0.4977478	0.0209434	-0.5110205	0.6994977	0.5708577	0.04792294	-0.1792057
1955	-0.5541434	0.105591	0.1143583	-0.01854299	1.419784	0.2583424	0.7223396	-1.029071	-0.2588739
4684	0.1666065	0.2080546	0.2628433	0.7578332	0.4887992	0.2590291	-0.8635594	-0.221468	0.3510314
51588	-0.6391102	0.05204898	-0.3858102	0.282483	1.640795	0.2982226	0.1192992	-1.122145	2.083867
26112	0.4844262	-1.068326	-0.2871751	-0.1243478	-0.1203659	-0.06761856	-0.5276245	-0.8626894	-0.7105337
116372	-0.732304	0.3084444	0.527602	-1.406715	1.805739	-0.7963601	0.07442004	0.2287599	0.5225074
23492	-0.6693459	-0.7867268	0.04845423	0.4214278	-0.5330375	-0.446029	0.08313772	-1.148795	0.6139822
23024	0.6098169	0.7293015	-0.248729	-0.3342287	1.049385	0.5894202	-0.3162174	-0.1125008	0.136999
23125	0.3043422	-0.5170587	0.2996113	-0.4017277	0.9996321	0.04266749	0.702179	-0.5841941	1.47579
221395	0.230726	-1.746029	-0.6278689	-2.794384	0.3439121	0.1562342	-0.6379743	-1.057763	-0.2095728
8798	-0.4499424	-0.3162963	0.07854699	-2.363849	1.810823	-0.02911219	-0.3363926	-0.500017	-1.038905
92249	-0.3702761	-0.609558	0.1119867	-0.6071193	0.529202	-1.076268	-0.207467	-1.464459	-1.164749
23119	-1.032713	-0.5789102	0.2255231	0.4442255	0.8553513	-0.09077856	-0.1363494	-1.212132	1.197212
22898	-0.04680698	-0.7854314	0.7554324	-1.155984	0.7494129	-0.9743674	0.8192902	-0.3480644	-0.8207974
23507	0.280202	0.002950549	0.2354646	-0.1399413	0.7669901	-0.07383608	-1.232694	-0.1082609	-0.07039505
23515	-0.8671989	-0.4450352	0.8933013	-1.136214	2.424131	-0.3417776	-0.6740434	-0.289958	0.7028031
23452	-0.4279989	-0.6623419	0.4248855	-0.8053658	1.387102	-0.7366995	0.1890698	-0.9245639	-0.3143393
23514	-0.3724014	-0.00573802	-0.2899795	-1.280438	2.05228	-0.06290747	0.03327598	-1.094782	-0.7603459
9479	-0.2731105	-0.09905114	-0.0279652	-0.09331697	1.976136	-0.177563	-0.144653	-0.455605	-1.06359
5362	0.0708911	0.4958953	0.5765905	0.04675181	1.713599	-0.4755317	-0.2857269	0.07027362	-0.6039625
489	0.3529296	0.7738198	-0.6407156	0.4192882	-0.03125179	0.2345487	-0.5093194	-0.1495161	0.07278688
23031	-0.0003112555	-1.523126	0.918957	-0.4989942	1.587383	-0.4618066	-0.4767805	0.3647606	0.4459149
23150	-0.2268106	0.0105935	-0.7206914	-1.860717	4.076731	-0.208787	0.5392992	-0.06008208	0.248977
91647	-0.04180257	0.6089289	-0.6508533	-1.070031	0.1090879	0.004836261	0.1798159	-0.755345	0.6718732
123803	-0.2649296	-0.4768502	-0.5789184	-0.8926798	0.3822059	0.03602305	0.1074662	-0.7078471	-0.2452401
9853	-0.3186818	0.5797303	0.6120324	-0.3743414	0.4839027	-0.2953621	0.463209	-0.4736914	0.4836119
1805	0.9445924	-0.7710813	0.1555103	0.04404861	-1.112412	-0.8745637	0.2454119	-0.4059191	-0.6485492
50626	-0.6521883	0.3176288	0.7148626	1.548007	0.2016391	-0.07880487	0.1176797	0.05073621	1.409917
9278	-0.2106338	-0.6745125	0.1625592	0.003651977	1.394765	0.2549876	0.3449958	-1.525798	1.860036
23373	0.5923283	-0.1621828	0.6708604	0.9666237	-0.004499018	0.3686505	0.277809	-0.4375815	0.6797109
9911	-0.3947532	0.0784283	0.5028749	0.7463202	0.5342313	-0.5732335	0.2995235	-1.44318	0.9970063
23357	-0.0515555	-0.8216051	1.135007	0.4839004	-0.6505904	-0.1177223	-0.3551606	-0.03423304	-0.4589517
815	0.2334766	-0.5758613	0.7799274	0.005273268	1.254927	0.3288205	-0.2651037	-0.6670035	1.624291
4752	-0.9326407	-0.6119812	-0.5887643	-0.5551143	0.9976794	-0.1877704	-0.1262398	-0.02305091	-1.493252
10865	-0.3980477	-0.8052293	0.2946986	-0.2952583	1.258413	-1.079074	1.038422	-0.8963377	0.7271021
5681	0.4067166	-0.3895446	0.2468095	1.077919	0.5690212	0.2813907	0.04415614	-0.2906323	0.7178613
257407	-0.867896	-0.03796746	0.7009119	-1.382248	0.8720092	0.1238489	-0.1732379	-0.3253588	0.2712649
23135	-0.355269	-0.1869532	0.7012727	-0.4893259	2.702833	-0.1518027	-0.1766077	-0.5307016	0.9418203
23302	-0.4320743	0.1044417	-0.1178931	0.6333413	1.598775	-0.6483636	-0.3524056	-1.045164	1.107595
22990	-0.8938915	-0.3356909	-0.02727722	-0.3472748	2.516959	0.3204308	0.1854531	-0.6370474	0.0819844
1794	-0.02387461	-1.068403	-0.3173279	0.08544326	2.858363	0.3286308	0.6932669	-1.266848	-0.08860135
10893	-0.2063412	0.009943783	0.7843311	-0.5297892	0.5830131	0.3301779	0.3111526	-0.3898447	-0.3142258
9570	-0.7241678	-0.2875283	-0.4021209	-1.069793	-0.03502899	-0.7618199	-0.3403819	0.09862205	-0.4751308
4337	-0.9544774	-1.086936	-0.000915572	-0.8699098	1.348522	-0.7156541	-0.2372463	-0.9401049	0.3547465
23247	-0.4651718	-0.1324905	1.390009	-0.7832034	1.764009	-1.074448	0.589926	-0.8136075	-0.5258505
90326	0.7336605	0.1596668	0.5217677	-0.006369144	1.365386	-0.08007751	0.2827268	-1.232378	-0.03181006
6091	-0.164065	-0.324976	0.3195541	-1.473309	2.319444	-0.3603566	-0.08718677	-0.7725761	-0.27064
460	-0.3880483	-0.3639386	-0.2859356	0.4864845	2.114738	-0.1103355	-0.450566	-0.4091509	0.2008647
26005	-0.7416091	-0.3168964	0.08469942	-0.5484427	2.110804	-0.1984333	-0.6397425	-0.7000642	-0.4329076
6855	0.5325565	-0.6149884	0.9580387	0.1940245	0.4243242	-0.4879225	-0.02199608	-0.7015586	0.6156046
10629	-0.7182287	-0.2968203	0.3721518	0.1334013	-0.07563806	0.01402144	0.244765	-1.03633	-0.074366
108	-0.3768918	-0.7021202	0.4501066	-0.8385068	0.6208116	-0.3755197	0.8403727	-0.3617477	0.05457696
23235	-0.8049186	-1.30205	0.2317962	-0.8422219	2.189051	-0.3550994	0.5467119	0.02437987	0.7233235
