genesymbol	entrezgene	A549_LUNG	HCC515_LUNG
SLC9A2	6549	0.30325866416948	0.27681805860174
SLC9A3	6550	-0.401355380862022	-0.0368154299843104
SLC9A3R1	9368	-0.250232879075384	-0.00937266402162038
SLC9A3R2	9351	0.00303112447324971	0.281368852526348
SLC9A4	389015	NA	NA
SLC9A5	6553	-0.290316009101588	0.110288572907169
SLC9A6	10479	-0.423859631829271	-0.262337662337662
SLC9A7	84679	-0.310723937668909	-0.264351840442922
SLC9A8	23315	-0.160600310505434	0.150545848838069
SLC9A9	285195	-0.359386217830241	-0.0470210371538645
SLCO1A2	6579	0.178156189161882	0.179654501096626
SLCO1B1	10599	NA	NA
SLCO1B3	28234	-0.221291801177949	-0.131412799723995
SLCO1C1	53919	-0.133085257563436	0.152845889088773
SLCO2A1	6578	-0.350192628370997	-0.0963339001289666
SLCO2B1	11309	-0.415152336594462	-0.102951444507422
SLCO3A1	28232	-0.392027074759523	-0.144220738148632
SLCO4A1	28231	0.128968185514675	0.0527809950959856
SLCO4C1	353189	-0.0422500965195462	0.150095698103288
SLCO5A1	81796	-0.351996517081906	-0.28660637275438
SLCO6A1	133482	NA	NA
SLED1	643036	-0.536433459014104	-0.184192151934087
SLFN11	91607	-0.362064121836418	-0.250213164444664
SLFN12	55106	-0.397310595792569	-0.176174868774489
SLFN12L	342615	-0.469781578320478	-0.235828055562401
SLFN13	146857	-0.332718894009217	-0.36953596687942
SLFN14	342618	-0.454157733474622	-0.102836442494887
SLFN5	162394	-0.417186229330442	-0.255276538768
SLFNL1	200172	-0.176996311721169	0.156985961540041
SLIT1	6585	-0.33411863279036	-0.0273359783796216
SLIT2	9353	-0.316812472789702	-0.0712733187116489
SLIT3	6586	-0.286747660941209	0.00141781052596992
SLITRK1	114798	NA	NA
SLITRK2	84631	-0.309156624526643	-0.0383630284958558
SLITRK3	22865	-0.251304040677855	0.0169299391310777
SLITRK4	139065	-0.349016322071351	-0.174331550802139
SLITRK5	26050	-0.330330137920271	-0.403589705676992
SLITRK6	84189	-0.214822116529896	-0.0738197918463573
SLK	9748	0.0611925708699902	-0.117727560232304
SLMAP	7871	-0.00716791115273089	-0.0268201122091065
SLMO1	10650	-0.011623417695524	-0.27641719444376
SLMO2	51012	0.280747841658658	-0.0887667677041491
SLN	6588	-0.333977344603531	-0.0468468912491683
SLPI	6590	0.024651502829871	0.37581836253563
SLTM	79811	0.0376631591052843	0.0591816785365173
SLU7	10569	-0.242103879675037	-0.0724233388370011
SLURP1	57152	NA	NA
SMAD1	4086	-0.230304673188924	-0.157866548378882
SMAD2	4087	0.306912442396313	0.196806229823308
SMAD3	4088	-0.177844040842143	-0.175846291595817
SMAD4	4089	-0.00878122510001068	0.0269351142216417
SMAD5	4090	-0.0676096831694555	-0.148610529255691
SMAD5OS	9597	0.0268201122091065	0.327126510428218
SMAD6	4091	-0.103671028528714	0.186051898765371
SMAD7	4092	-0.382117187050773	-0.0623721629414229
SMAD9	4093	-0.10751209574739	0.0760081158563132
SMAGP	57228	0.231431692911769	-0.00240682783377281
SMAP1	60682	0.261595077913863	0.16527267798615
SMAP2	64744	-0.483979398210897	-0.120901615778276
SMARCA1	6594	0.276919917527128	0.0729162046050092
SMARCA2	6595	-0.396627155260931	-0.115979529641769
SMARCA4	6597	-0.294446224237496	-0.314584719518306
SMARCA5	8467	-0.255230537962986	-0.374681485497425
SMARCAD1	56916	-0.142755283931755	-0.377172100511759
SMARCAL1	50485	0.120504037392083	-0.208789439529478
SMARCB1	6598	0.297423133476264	0.0836442494886518
SMARCC1	6599	-0.00443743479796611	-0.275871756327164
SMARCC2	6601	0.0386226044670068	-0.211828778432194
SMARCD1	6602	0.104610759259716	-0.236090917305339
SMARCD2	6603	0.260031050543385	0.0329447908195536
SMARCD3	6604	-0.0543088789768107	0.312636256848781
SMARCE1	6605	0.379442568816383	0.0482992023788988
SMC1A	8243	-0.0663315179444212	-0.367709077766004
SMC1B	27127	-0.196970518412644	-0.305499560528024
SMC2	10592	-0.00959609650311738	-0.405932460960924
SMC3	9126	0.0443595620066208	-0.350675636823644
SMC4	10051	-0.072883346887142	-0.424516786186615
SMC5	23137	-0.250282165652185	-0.240158702777299
SMC6	79677	-0.0629767449501795	-0.388573728611679
SMCHD1	23347	-0.423856346057485	-0.417133656981854
SMCP	4184	NA	NA
SMCR5	140771	NA	NA
SMCR7	125170	-0.0587742428349639	0.239301116340965
SMCR7L	54471	0.0337826626251674	-0.193382455621545
SMCR8	140775	-0.394376401587028	-0.176759736152526
SMEK1	55671	-0.00174638770464197	-0.224143851088823
SMEK2	57223	0.382077757789333	-0.052012124497893
SMEK3P	139420	NA	NA
SMG1	23049	-0.454174162333555	-0.305581704822692
SMG5	23381	0.0493769355249431	-0.18986010826618
SMG6	23293	-0.252053196645227	0.0105193983751859
SMG7	9887	0.0886813376376944	-0.209216589861751
SMN1	6606	-0.1906716938975	-0.384279224886436
SMN2	6607	0.224219423839917	-0.0870318802007607
SMNDC1	10285	0.322049993017735	-0.0371111494451153
SMO	6608	0.0855302824942294	-0.039371760434379
SMOC1	64093	0.344357097677781	0.288880126830791
SMOC2	64094	-0.219382767769865	0.0408963585434174
SMOX	54498	0.322703861603292	0.0933339904876907
SMPD1	6609	-0.280353549044251	0.0761494040431422
SMPD2	6610	0.0505138125631484	0.260602774834274
SMPD3	55512	-0.186988343724587	0.131422657039355
SMPD4	55627	0.04288753624617	-0.238630818896474
SMPDL3A	10924	-0.376442659175107	-0.229144795748211
SMPDL3B	27293	0.242011878065009	0.349706334146562
SMPX	23676	NA	NA
SMR3A	26952	NA	NA
SMR3B	10879	NA	NA
SMS	6611	0.221134084132187	-0.12197934892432
SMTN	6525	0.0922595431134331	0.0442905607990997
SMTNL1	219537	-0.39102820013636	-0.306909156624527
SMTNL2	342527	-0.209075301674922	0.05630334245135
SMU1	55234	0.12660900137181	-0.276042616460074
SMUG1	23583	0.426070956241734	0.183952290593657
SMURF1	57154	-0.141184685017702	-0.197009947674084
SMURF2	64750	-0.394803551919301	-0.29163688935985
SMYD1	150572	NA	NA
SMYD2	56950	0.514977369246819	0.252953498114788
SMYD3	64754	0.362215267338607	0.289971003063982
SMYD4	114826	-0.182154973426321	0.0632691786391976
SMYD5	10322	0.199296844837642	-0.0768065584004863
SNAI1	6615	-0.251297469134281	-0.220568931384871
SNAI2	6591	-0.248231844057271	-0.143087146882213
SNAI3	333929	-0.467090531227154	-0.0799904712618185
SNAP23	8773	0.0409029300869908	0.263911547023502
SNAP25	6616	-0.0209550095698103	0.210176035223474
SNAP29	9342	0.152346451777192	0.238075523464518
SNAP47	116841	0.203745779836861	0.0476157618472609
SNAP91	9892	-0.32012124497893	-0.230452532919326
SNAPC1	6617	0.0896046395097629	-0.164500521616271
SNAPC2	6618	-0.203029481587356	0.0435676910060212
SNAPC3	6619	0.0135127364728883	-0.241837732160313
SNAPC4	6621	-0.35121121762488	-0.202530044275775
SNAPC5	10302	0.400553652546062	0.226588465298143
SNAPIN	23557	0.323502304147465	0.10873440285205
SNAR-A13	100169959	NA	NA
SNAR-A2	100126799	NA	NA
SNAR-A3	100169951	NA	NA
SNAR-A4	100169956	NA	NA
SNAR-B2	100170217	NA	NA
SNAR-C2	100170218	NA	NA
SNAR-C3	100170226	NA	NA
SNAR-C4	100170219	NA	NA
SNAR-D	100170227	NA	NA
SNAR-E	100170220	NA	NA
SNAR-F	100126781	NA	NA
SNAR-G1	100126780	NA	NA
SNAR-G2	100170228	NA	NA
SNAR-H	100170221	NA	NA
SNAR-I	100170222	NA	NA
SNCA	6622	-0.280616410787189	-0.00933323476017973
SNCAIP	9627	-0.280744555886871	-0.0474777594322186
SNCB	6620	NA	NA
SNCG	6623	0.0983447924624395	-0.0698801514740794
SND1	27044	0.154363915654238	-0.0730114919868241
SNED1	25992	-0.238210240107773	0.0503100947123718
SNF8	11267	0.312600113359127	0.0877908934834931
SNHG1	23642	0.127538874787452	-0.109861422574895
SNHG10	283596	0.0374528697109342	0.0872520269104709
SNHG11	128439	0.24472592556084	0.238059094605584
SNHG12	85028	-0.299499741245472	0.0230809039158185
SNHG3	8420	0.123103082875379	0.106506649580653
SNHG3-RCC1	751867	0.0239253472650057	-0.248057698152575
SNHG4	724102	0.384722804077643	0.126645144861464
SNHG5	387066	0.233376869809507	0.133075400248076
SNHG6	641638	0.293026770825632	0.0787780214725186
SNHG7	84973	0.16867016601362	0.15530364638524
SNHG8	100093630	0.239724980901452	0.31891865250499
SNHG9	735301	0.222402392041861	0.350981213599809
SNIP1	79753	-0.365589754963569	-0.222146101842497
SNN	8303	-0.516265391787213	-0.198761264036406
SNORA1	677792	NA	NA
SNORA10	574042	NA	NA
SNORA11	677799	NA	NA
SNORA11B	100124539	NA	NA
SNORA11C	100124540	NA	NA
SNORA11D	100124541	NA	NA
SNORA11E	100124542	NA	NA
SNORA12	677800	NA	NA
SNORA13	654322	NA	NA
SNORA14A	677801	NA	NA
SNORA14B	677802	NA	NA
SNORA15	677803	NA	NA
SNORA16A	692073	NA	NA
SNORA16B	692157	NA	NA
SNORA18	677805	NA	NA
SNORA19	641451	NA	NA
SNORA20	677806	NA	NA
SNORA21	619505	NA	NA
SNORA22	677807	NA	NA
SNORA23	677808	NA	NA
SNORA24	677809	NA	NA
SNORA25	684959	NA	NA
SNORA26	677810	NA	NA
SNORA27	619499	NA	NA
SNORA28	677811	NA	NA
SNORA29	677812	NA	NA
SNORA2A	677793	NA	NA
SNORA2B	677794	NA	NA
SNORA3	619562	NA	NA
SNORA30	677813	NA	NA
SNORA31	677814	NA	NA
SNORA32	692063	NA	NA
SNORA34	677815	NA	NA
SNORA35	677816	NA	NA
SNORA36A	677817	NA	NA
SNORA36B	677818	NA	NA
SNORA36C	100124535	NA	NA
SNORA37	677819	NA	NA
SNORA38	677820	NA	NA
SNORA38B	100124536	NA	NA
SNORA39	677821	-0.195173201245308	-0.00516030459104463
SNORA4	619568	NA	NA
SNORA40	677822	NA	NA
SNORA41	619569	NA	NA
SNORA42	677823	NA	NA
SNORA44	677825	NA	NA
SNORA45	677826	NA	NA
SNORA46	677827	NA	NA
SNORA47	677828	NA	NA
SNORA48	652965	NA	NA
SNORA49	677829	NA	NA
SNORA50	677830	NA	NA
SNORA51	677831	NA	NA
SNORA52	619565	NA	NA
SNORA53	677832	NA	NA
SNORA54	677833	NA	NA
SNORA55	677834	NA	NA
SNORA56	677835	NA	NA
SNORA57	692158	NA	NA
SNORA58	677836	NA	NA
SNORA59B	677882	NA	NA
SNORA5A	654319	NA	NA
SNORA5B	677795	NA	NA
SNORA5C	677796	NA	NA
SNORA6	574040	NA	NA
SNORA61	677838	NA	NA
SNORA62	6044	NA	NA
SNORA63	6043	NA	NA
SNORA64	26784	NA	NA
SNORA65	26783	NA	NA
SNORA66	26782	NA	NA
SNORA67	26781	NA	NA
SNORA68	26780	NA	NA
SNORA69	26779	NA	NA
SNORA70	26778	NA	NA
SNORA70B	100124537	NA	NA
SNORA70C	100124538	NA	NA
SNORA71A	26777	NA	NA
SNORA71B	26776	NA	NA
SNORA71C	677839	NA	NA
SNORA71D	677840	NA	NA
SNORA72	26775	NA	NA
SNORA74A	26821	NA	NA
SNORA74B	677841	NA	NA
SNORA75	654321	NA	NA
SNORA76	677842	NA	NA
SNORA77	677843	NA	NA
SNORA78	677844	NA	NA
SNORA79	677845	NA	NA
SNORA7B	677797	-0.399926070134799	-0.170073190566549
SNORA8	654320	-0.233261867796972	-0.182388263223178
SNORA80	677846	NA	NA
SNORA81	677847	NA	NA
SNORA84	100124534	NA	NA
SNORA9	677798	NA	NA
SNORD10	652966	NA	NA
SNORD102	26771	NA	NA
SNORD103A	692234	NA	NA
SNORD104	692227	NA	NA
SNORD105	692229	NA	NA
SNORD105B	100113382	NA	NA
SNORD109B	338429	NA	NA
SNORD11	692058	NA	NA
SNORD110	692213	NA	NA
SNORD111	692214	NA	NA
SNORD111B	100113402	NA	NA
SNORD113-1	767561	NA	NA
SNORD113-2	767562	NA	NA
SNORD113-4	767564	NA	NA
SNORD113-5	767565	NA	NA
SNORD113-6	767566	NA	NA
SNORD113-7	767567	NA	NA
SNORD113-9	767569	NA	NA
SNORD114-1	767577	NA	NA
SNORD114-10	767588	NA	NA
SNORD114-11	767589	NA	NA
SNORD114-12	767590	NA	NA
SNORD114-13	767591	NA	NA
SNORD114-14	767592	NA	NA
SNORD114-15	767593	NA	NA
SNORD114-16	767594	NA	NA
SNORD114-17	767595	NA	NA
SNORD114-18	767596	NA	NA
SNORD114-19	767597	NA	NA
SNORD114-2	767578	NA	NA
SNORD114-20	767598	NA	NA
SNORD114-21	767599	NA	NA
SNORD114-22	767600	NA	NA
SNORD114-23	767603	NA	NA
SNORD114-24	767604	NA	NA
SNORD114-25	767605	NA	NA
SNORD114-26	767606	NA	NA
SNORD114-27	767608	NA	NA
SNORD114-28	767609	NA	NA
SNORD114-29	767610	NA	NA
SNORD114-3	767579	NA	NA
SNORD114-30	767611	NA	NA
SNORD114-31	767612	NA	NA
SNORD114-4	767580	NA	NA
SNORD114-5	767581	NA	NA
SNORD114-6	767582	NA	NA
SNORD114-7	767583	NA	NA
SNORD114-8	767584	NA	NA
SNORD114-9	767585	NA	NA
SNORD115-1	338433	NA	NA
SNORD115-10	100033447	NA	NA
SNORD115-11	100033448	NA	NA
SNORD115-13	100033450	NA	NA
SNORD115-14	100033451	NA	NA
SNORD115-16	100033454	NA	NA
SNORD115-17	100033455	NA	NA
SNORD115-2	100033437	NA	NA
SNORD115-20	100033460	NA	NA
SNORD115-22	100033799	NA	NA
SNORD115-25	100033801	NA	NA
SNORD115-26	100033802	NA	NA
SNORD115-3	100033440	NA	NA
SNORD115-30	100033804	NA	NA
SNORD115-31	100033805	NA	NA
SNORD115-32	100033806	NA	NA
SNORD115-33	100033807	NA	NA
SNORD115-35	100033809	NA	NA
SNORD115-37	100033811	NA	NA
SNORD115-38	100033812	NA	NA
SNORD115-39	100033813	NA	NA
SNORD115-4	100033441	NA	NA
SNORD115-40	100033814	NA	NA
SNORD115-41	100033815	NA	NA
SNORD115-44	100033818	NA	NA
SNORD115-48	100033822	NA	NA
SNORD115-5	100033442	NA	NA
SNORD115-6	100033443	NA	NA
SNORD115-7	100033444	NA	NA
SNORD115-8	100033445	NA	NA
SNORD115-9	100033446	NA	NA
SNORD116-1	100033413	NA	NA
SNORD116-10	100033422	NA	NA
SNORD116-11	100033423	NA	NA
SNORD116-12	100033424	NA	NA
SNORD116-13	100033425	NA	NA
SNORD116-14	100033426	NA	NA
SNORD116-15	100033427	NA	NA
SNORD116-16	100033428	NA	NA
SNORD116-18	100033430	NA	NA
SNORD116-19	727708	NA	NA
SNORD116-2	100033414	NA	NA
SNORD116-20	100033431	-0.247288827554482	-0.00469372499733031
SNORD116-22	100033433	NA	NA
SNORD116-23	100033434	NA	NA
SNORD116-24	100033435	NA	NA
SNORD116-25	100033436	NA	NA
SNORD116-26	100033438	NA	NA
SNORD116-27	100033439	NA	NA
SNORD116-28	100033820	-0.334966361911333	-0.0638343313865136
SNORD116-29	100033821	NA	NA
SNORD116-3	100033415	NA	NA
SNORD116-4	100033416	-0.224873292425475	-0.0439554120768542
SNORD116-5	100033417	NA	NA
SNORD116-8	100033420	NA	NA
SNORD117	692233	NA	NA
SNORD119	100113378	NA	NA
SNORD11B	100113392	NA	NA
SNORD12	692057	NA	NA
SNORD121A	100113379	NA	NA
SNORD121B	100113385	NA	NA
SNORD123	100113384	NA	NA
SNORD124	100113390	NA	NA
SNORD125	100113380	NA	NA
SNORD126	100113391	NA	NA
SNORD127	100113389	NA	NA
SNORD12B	100113393	NA	NA
SNORD12C	26765	NA	NA
SNORD15A	6079	NA	NA
SNORD15B	114599	NA	NA
SNORD16	595097	NA	NA
SNORD17	692086	0.325358765206963	0.092542119487091
SNORD18A	595098	NA	NA
SNORD18B	595099	NA	NA
SNORD18C	595100	NA	NA
SNORD19	692089	NA	NA
SNORD19B	100113381	NA	NA
SNORD1A	677848	NA	NA
SNORD1B	677849	NA	NA
SNORD1C	677850	-0.171827792700658	-0.227781200456722
SNORD2	619567	NA	NA
SNORD20	6082	NA	NA
SNORD21	6083	NA	NA
SNORD22	9304	NA	NA
SNORD23	692091	NA	NA
SNORD24	26820	NA	NA
SNORD25	9303	NA	NA
SNORD26	9302	NA	NA
SNORD27	9301	NA	NA
SNORD28	9300	NA	NA
SNORD29	9297	NA	NA
SNORD30	9299	NA	NA
SNORD31	9298	NA	NA
SNORD32A	26819	NA	NA
SNORD32B	692092	NA	NA
SNORD33	26818	NA	NA
SNORD34	26817	NA	NA
SNORD35A	26816	NA	NA
SNORD35B	84546	NA	NA
SNORD36A	26815	NA	NA
SNORD36B	26814	NA	NA
SNORD36C	26813	NA	NA
SNORD37	26812	NA	NA
SNORD38A	94162	NA	NA
SNORD38B	94163	NA	NA
SNORD41	26810	NA	NA
SNORD42A	26809	NA	NA
SNORD42B	26808	NA	NA
SNORD43	26807	NA	NA
SNORD44	26806	NA	NA
SNORD45A	26805	NA	NA
SNORD45B	26804	NA	NA
SNORD45C	692085	NA	NA
SNORD46	94161	NA	NA
SNORD47	26802	NA	NA
SNORD48	26801	NA	NA
SNORD49A	26800	NA	NA
SNORD49B	692087	NA	NA
SNORD4A	26773	NA	NA
SNORD4B	26772	NA	NA
SNORD5	692072	NA	NA
SNORD50A	26799	NA	NA
SNORD50B	692088	NA	NA
SNORD51	26798	NA	NA
SNORD52	26797	NA	NA
SNORD53	26796	NA	NA
SNORD54	26795	NA	NA
SNORD55	26811	NA	NA
SNORD56	26793	NA	NA
SNORD56B	319139	NA	NA
SNORD57	26792	NA	NA
SNORD58A	26791	NA	NA
SNORD58C	100124516	NA	NA
SNORD59A	26789	NA	NA
SNORD59B	692090	NA	NA
SNORD6	692075	NA	NA
SNORD60	26788	NA	NA
SNORD61	26787	NA	NA
SNORD62A	26786	NA	NA
SNORD63	26785	NA	NA
SNORD65	692106	NA	NA
SNORD66	692107	NA	NA
SNORD67	692108	NA	NA
SNORD68	606500	NA	NA
SNORD69	692109	NA	NA
SNORD7	692076	NA	NA
SNORD70	692110	NA	NA
SNORD71	692111	NA	NA
SNORD72	619564	NA	NA
SNORD73A	8944	NA	NA
SNORD74	619498	NA	NA
SNORD75	692195	NA	NA
SNORD76	692196	NA	NA
SNORD77	692197	NA	NA
SNORD78	692198	NA	NA
SNORD79	26770	NA	NA
SNORD8	319103	NA	NA
SNORD80	26774	NA	NA
SNORD81	26769	NA	NA
SNORD82	25826	NA	NA
SNORD84	692199	NA	NA
SNORD85	692200	NA	NA
SNORD86	692201	NA	NA
SNORD87	641648	NA	NA
SNORD88A	692202	NA	NA
SNORD88B	692203	NA	NA
SNORD88C	692204	NA	NA
SNORD89	692205	NA	NA
SNORD9	692053	NA	NA
SNORD90	692206	NA	NA
SNORD91A	692207	NA	NA
SNORD91B	692208	NA	NA
SNORD92	692209	NA	NA
SNORD93	692210	NA	NA
SNORD94	692225	NA	NA
SNORD95	619570	NA	NA
SNORD96A	619571	NA	NA
SNORD96B	692226	NA	NA
SNORD97	692223	NA	NA
SNORD98	692211	NA	NA
SNORD99	692212	NA	NA
SNPH	9751	-0.224232566927064	0.0819685058774243
SNRK	54861	-0.31155523793095	-0.0372294372294372
SNRNP200	23020	0.0389380385585319	-0.26037605658099
SNRNP25	79622	0.280212260857422	0.0975923507232805
SNRNP27	11017	0.387459851975981	0.024428070348374
SNRNP35	11066	0.285377494106147	0.255858120374249
SNRNP40	9410	0.167766578772271	-0.101433417941957
SNRNP48	154007	0.16728685609141	-0.113347626440606
SNRNP70	6625	-0.25998504973837	0.0339370938991432
SNRPA	6626	0.271311105087196	0.0130790145970412
SNRPA1	6627	0.336198526331354	0.0431668268480413
SNRPB	6628	0.299614743258007	0.011258697027198
SNRPB2	6629	0.300179896005323	-0.00155581294101218
SNRPC	6631	0.302516079745681	0.0474251870836311
SNRPD1	6632	0.401079376031938	0.0674716807544132
SNRPD2	6633	0.305006694760015	0.0638606175608073
SNRPD3	6634	0.358278912738116	0.113324626038099
SNRPE	6635	0.419735988236937	0.102728012025925
SNRPF	6636	0.278947238719535	-0.00613946458348735
SNRPG	6637	0.335672802845478	0.0711057443505261
SNRPN	6638	0.242685461281287	0.372795452491847
SNTA1	6640	0.107426665680935	-0.0371275783040489
SNTB1	6641	-0.052258557381897	0.141132112669115
SNTB2	6645	-0.287549389257169	-0.132191527637448
SNTG1	54212	NA	NA
SNTG2	54221	NA	NA
SNTN	132203	-0.204754511775385	0.100552831103116
SNUPN	10073	0.454883889039487	0.241614299678816
SNURF	8926	0.183696000394293	0.30263765330179
SNW1	22938	0.0096322399927713	-0.379583857003212
SNX1	6642	-0.133026113671275	0.139883519390161
SNX10	29887	-0.197095377740539	-0.224876578197261
SNX11	29916	0.0433836877859648	0.0425031009471237
SNX12	29934	0.121391195774498	-0.0935212794795338
SNX13	23161	-0.102133287332528	-0.0776871452393274
SNX14	57231	0.00676047545117754	0.130183921075762
SNX15	29907	-0.226499749459901	-0.197032948076591
SNX16	64089	-0.0901763638006522	-0.195974929561267
SNX17	9784	0.137540764106229	0.0795238916681042
SNX18	112574	-0.423393052235557	-0.190428546785283
SNX19	399979	-0.382015328125385	-0.0998923909739849
SNX2	6643	-0.303534668999565	-0.0983053632009989
SNX20	124460	-0.450635386119257	-0.161293608352432
SNX21	90203	-0.379692287472174	-0.258565596326507
SNX22	79856	0.0565136318457002	0.308197179164921
SNX24	28966	-0.0906922299711674	0.221945669763507
SNX25	83891	-0.287920681469069	-0.0318506288145757
SNX27	81609	-0.144135308082177	-0.155681510140713
SNX29	92017	-0.375335354082982	-0.0832269564717383
SNX3	8724	0.000783656571132852	0.0564052013767384
SNX30	401548	-0.299726459498756	-0.0101251057607794
SNX31	169166	NA	NA
SNX32	254122	-0.326229494730444	-0.0801679029383014
SNX33	257364	-0.00669147424365641	0.229824950508062
SNX4	8723	0.275119314588005	-0.0807199125984705
SNX5	27131	0.410410967906224	0.175859434682964
SNX6	58533	-0.080102187502567	-0.340640889787
SNX7	51375	-0.0025021152155877	-0.188118649219219
SNX8	29886	-0.160935459227679	-0.227048473348284
SNX9	51429	-0.126888291973681	-0.0517262623524483
SOAT1	6646	-0.233682446585672	-0.0564840598996197
SOAT2	8435	NA	NA
SOBP	55084	-0.270253086571872	0.00443743479796611
SOCS1	8651	-0.393715961457897	-0.0743652299629529
SOCS2	8835	-0.31282683161241	0.0642319097727067
SOCS3	9021	-0.388836590354617	-0.0151457650508884
SOCS4	122809	-0.165157675973615	-0.322109136909896
SOCS5	9655	-0.0417835169258319	0.0535432941505048
SOCS6	9306	0.246736817894313	0.15770883133312
SOCS7	30837	-0.0847055537757625	-0.15388090720159
SOD1	6647	0.426008526577787	0.194364901385774
SOD2	6648	-0.213080657482935	-0.181530676786844
SOD3	6649	-0.178287620033351	0.187734213920172
SOHLH1	402381	NA	NA
SOHLH2	54937	0.0305823209049016	-0.198863122961795
SOLH	6650	-0.266622308747546	-0.0931039864626202
SON	6651	-0.315734739643658	-0.15281960291448
SORBS1	10580	-0.304536829394514	-0.0349326827505196
SORBS2	8470	0.186692624263782	0.331414442609889
SORBS3	10174	-0.269250926176922	0.0186746839498263
SORCS1	114815	-0.281690858161446	0.0401110590863912
SORCS2	57537	-0.362501129484052	-0.018513681132277
SORCS3	22986	NA	NA
SORD	6652	0.505448631065329	0.209285591069272
SORL1	6653	-0.140041236435923	0.0402326326424998
SORT1	6272	-0.172928526249209	0.0427068187979004
SOS1	6654	-0.230051668761346	-0.257556864387984
SOS2	6655	-0.394225256084839	-0.20001971463072
SOST	50964	NA	NA
SOSTDC1	25928	-0.0756631098187076	0.178885630498534
SOX1	6656	NA	NA
SOX10	6663	NA	NA
SOX11	6664	-0.0228936149239755	0.000185646105949711
SOX12	6666	0.128527892095255	-0.114829509516417
SOX13	9580	-0.127575018277106	0.0543975948150521
SOX14	8403	NA	NA
SOX15	6665	0.473921650771746	0.145006037605658
SOX17	64321	-0.2133862342591	0.0992648085627213
SOX18	54345	-0.258549167467574	0.120287176454159
SOX2	6657	0.0147087574032546	-0.0565760615096479
SOX21	11166	0.129257333431906	-0.00308698259362396
SOX2OT	347689	-0.132188241865661	-0.0955913157051677
SOX3	6658	NA	NA
SOX30	11063	-0.0241914947797301	-0.319004082571445
SOX4	6659	0.123487518174425	-0.1366076049188
SOX5	6660	-0.314256142339634	-0.0524129886558729
SOX6	55553	-0.0406992122362141	0.190448261416003
SOX7	83595	-0.224426427462481	0.0546308846119093
SOX8	30812	-0.332469175353426	-0.00454586526692789
SOX9	6662	-0.123188512941834	-0.00752606027748343
SP1	6667	-0.072541626621323	-0.108461683793752
SP100	6672	-0.250656743635871	-0.178872487411387
SP110	3431	-0.365461609863887	-0.269980367513574
SP140	11262	-0.481064918636076	-0.171923080082473
SP140L	93349	-0.34448852854925	-0.439637907949103
SP2	6668	-0.388531013578452	-0.210448754281771
SP3	6670	-0.0482696304328183	-0.333951058429237
SP4	6671	-0.37542735569301	-0.349312041532155
SP5	389058	0.387449994660621	0.297025555090071
SP6	80320	-0.200558581203743	-0.223128547606726
SP7	121340	NA	NA
SP8	221833	NA	NA
SP9	100131390	NA	NA
SPA17	53340	0.396988590157471	0.325470481447711
SPACA1	81833	NA	NA
SPACA3	124912	NA	NA
SPACA4	171169	0.00839350402917765	0.234112882689733
SPACA5	389852	NA	NA
SPAG1	6674	-0.0610447111395878	-0.0373477250137592
SPAG11A	653423	NA	NA
SPAG11B	10407	NA	NA
SPAG16	79582	0.393140951395221	0.103385166383269
SPAG17	200162	-0.265183140704962	0.0744539458011944
SPAG4	6676	-0.00417785882681518	0.0108446897820712
SPAG5	10615	0.0573416463359537	-0.255161536755465
SPAG6	9576	-0.234500603760566	0.0474514732579249
SPAG7	9552	0.401020232139777	0.34653227860059
SPAG8	26206	-0.309465487074595	0.0749369542538423
SPAG9	9043	-0.369808685937718	-0.15772854596384
SPAM1	6677	NA	NA
SPANXA2	728712	NA	NA
SPANXB2	100133171	NA	NA
SPANXC	64663	NA	NA
SPANXE	171489	NA	NA
SPANXN1	494118	NA	NA
SPANXN2	494119	NA	NA
SPANXN3	139067	NA	NA
SPANXN4	441525	NA	NA
SPANXN5	494197	NA	NA
SPARC	6678	-0.233005577597608	-0.0305133196973804
SPARCL1	8404	-0.234106311146159	0.0630260315269803
SPAST	6683	0.256393701175485	-0.205421523448089
SPATA1	64173	-0.163922225781808	0.243572619663701
SPATA12	353324	-0.029636018630326	0.166908992335937
SPATA13	221178	-0.376350657565079	-0.103851745976983
SPATA16	83893	NA	NA
SPATA17	128153	0.021300015607416	0.277015204908943
SPATA18	132671	-0.0573547894231006	0.193385741393332
SPATA19	219938	NA	NA
SPATA2	9825	-0.243224327854309	-0.266336446602101
SPATA20	64847	0.207547417794097	0.322963437574443
SPATA21	374955	NA	NA
SPATA22	84690	NA	NA
SPATA24	202051	0.150887569103888	0.162131480158046
SPATA2L	124044	0.256853709225626	0.372269729005972
SPATA3	130560	NA	NA
SPATA4	132851	-0.152454882246154	0.146721210478326
SPATA5	166378	0.0234390530405711	-0.297823997634244
SPATA5L1	79029	0.451210396181933	0.164829098794943
SPATA6	54558	-0.262662953744548	0.0159442075950615
SPATA7	55812	-0.143964447949268	0.0759588292795124
SPATA8	145946	NA	NA
SPATA9	83890	-0.353284539622301	-0.0705373058314235
SPATC1	375686	-0.474444088485834	-0.151140573531465
SPATS1	221409	NA	NA
SPATS2	65244	0.259797760746527	-0.0471984688303474
SPATS2L	26010	-0.157850119519949	-0.190067111888744
SPC24	147841	0.0667586682766948	-0.225543589869966
SPC25	57405	0.189837107863673	-0.124854399237701
SPCS1	28972	0.305374701200128	0.239222257818083
