Event,OS_median_km,OS_cox_u_p,OS_cox_u_hr,OS_cox_u_lower,OS_cox_u_upper
ENSG00000137145.20,0.228982435988123,0.326183871136185,1.11357764798153,0.898370162198983,1.38033878490437
ENSG00000137154.13,0.44409792589968,0.525928980553285,1.05918883730689,0.886744125417515,1.26516879099402
ENSG00000137161.17,0.0280382712896914,0.00465132334045802,1.36883017958686,1.10135255783414,1.70126817904025
ENSG00000137166.15,0.00555721918676555,0.0248968728969929,1.3967940974038,1.04307053528449,1.87047154007659
ENSG00000137168.8,0.007371701021747,0.00181508732914086,1.38705541877222,1.12927778397216,1.7036753596428
ENSG00000137171.15,0.0800187166960677,0.00803553740650978,1.45546139484535,1.10273196527838,1.92101792510422
ENSG00000137177.20,0.479142358436463,0.767612183375344,1.06009126390163,0.719861215011685,1.56112520631121
ENSG00000137185.12,0.0218146764206661,0.000820718898820142,1.56557342381636,1.20401260687363,2.03570970218034
ENSG00000137193.14,1.65023112811413e-05,5.5901561117208e-05,1.26594519761965,1.1287547748601,1.41980993486817
ENSG00000137198.10,0.69633079882116,0.333074777164073,0.922562805475897,0.783640366854393,1.08611317901354
ENSG00000137200.13,0.0364941258465531,0.0312182423068471,1.29849542599666,1.02384051363525,1.64682911926156
ENSG00000137203.12,0.43693964215643,0.00014482983445489,1.9695104890096,1.38843332155817,2.79377590993398
ENSG00000137204.14,NA,NA,NA,NA,NA
ENSG00000137207.12,0.0728751814208265,0.0583231592146853,1.31810339134372,0.990316395667709,1.75438532359187
ENSG00000137210.14,0.000247337706884343,2.16672326810946e-07,1.95520819508105,1.5174280831718,2.51928847798929
ENSG00000137216.19,0.0105625445369362,0.00104250244174511,1.49340820865119,1.17505987073264,1.89800378109774
ENSG00000137218.10,0.0180434665644079,0.000105996811579275,1.62411301801528,1.27094473283421,2.07541919576984
ENSG00000137221.14,0.000390398662708513,0.000247247087610142,1.64115185448045,1.25920012800158,2.13896055882646
ENSG00000137225.13,NA,NA,NA,NA,NA
ENSG00000137251.16,NA,NA,NA,NA,NA
ENSG00000137252.9,NA,NA,NA,NA,NA
ENSG00000137261.14,0.000685663526014957,0.0404023903425031,2.03577290079659,1.03158114791229,4.01749422428388
ENSG00000137265.15,0.0337716228706607,0.0211054700898679,1.227479902626,1.03124163837743,1.46106097279142
ENSG00000137266.14,0.0248994029056782,0.0753399624759406,1.14363127131717,0.986390667576983,1.32593761044728
ENSG00000137267.6,0.150963561132684,0.0143764956398641,1.22560933710316,1.04137166289781,1.44244202210624
ENSG00000137269.15,0.0124883317908319,0.00211194408114995,1.48337090209998,1.15361977281694,1.90737822378333
ENSG00000137270.11,0.271113255930679,0.154580380226594,3.01320594078585,0.65991702944199,13.7584114919181
ENSG00000137273.6,NA,NA,NA,NA,NA
ENSG00000137274.13,9.84079581900499e-05,2.70267809468103e-05,1.76397489880145,1.35327869043545,2.29931016101374
ENSG00000137275.14,0.00705470973518973,0.000661433591713881,1.6123278239267,1.22473857078625,2.12257625734717
ENSG00000137285.10,0.263856466464014,0.434584299793999,1.06532327826259,0.908966724726912,1.24857561485446
ENSG00000137288.10,0.000288095356697271,0.000371670824916511,1.46584234533518,1.18749779626185,1.80942970011537
ENSG00000137309.19,0.0322823502437426,0.00011361590036776,1.34126317965687,1.15547055479985,1.55693012654476
ENSG00000137310.12,0.00165322654735545,6.49182081803848e-09,1.5372106055894,1.32944486304773,1.77744599390105
ENSG00000137312.15,5.51445173213594e-06,5.71100362633773e-07,1.83791783826439,1.44786325542528,2.33305318548072
ENSG00000137331.12,1.1070753370146e-05,6.25172516825144e-05,1.25520114443829,1.1230062410292,1.40295739724053
ENSG00000137337.15,0.000999671776551803,3.00367459070531e-05,1.69622152249251,1.32344112718608,2.17400486826661
ENSG00000137338.5,0.00560740742460952,1.32066993614947e-05,1.67555535301999,1.32835626437439,2.11350359563076
ENSG00000137343.18,0.0182529330373717,0.000580109171234131,1.51796942539151,1.19676697197125,1.92537998657167
ENSG00000137364.5,0.0177028552672575,1.04763493399347e-05,1.6684172513164,1.3287381763551,2.09493199941465
ENSG00000137392.10,NA,NA,NA,NA,NA
ENSG00000137393.9,0.897214167487345,0.435368065727592,0.944430802531762,0.818052950732786,1.09033228224629
ENSG00000137404.14,0.00047575742196071,3.87534080476781e-08,1.73017706659561,1.4229523183638,2.10373365512029
ENSG00000137409.19,0.01420934437961,0.00262817568213302,1.42631521294259,1.13171531990586,1.79760320540743
ENSG00000137411.18,0.0142180744163372,1.34982696086128e-05,3.24806692502534,1.91074559026607,5.52137281027271
ENSG00000137413.16,0.0389083868184781,0.0026273552480199,1.52823583623593,1.15927341585698,2.01462807583596
ENSG00000137414.6,0.225659154047849,0.186924463927287,1.17116361689577,0.926215548943888,1.48089094283115
ENSG00000137434.11,0.000312676174899829,1.81431907154272e-07,2.04575179703504,1.56343077205663,2.6768696701337
ENSG00000137440.5,NA,NA,NA,NA,NA
ENSG00000137441.8,NA,NA,NA,NA,NA
ENSG00000137449.16,0.0972093870857044,0.0372612305425458,1.24504268828168,1.01301879390719,1.53020980949905
ENSG00000137460.8,0.00124470256748199,0.144496123715454,1.19568547673612,0.940518325179699,1.52008070550304
ENSG00000137462.8,0.0048054551974277,0.0865763681491688,1.20203794758889,0.973907429352578,1.48360633043351
ENSG00000137463.5,0.0143142998697833,0.00254763412597216,2.52763599544587,1.38404206621041,4.61614851271604
ENSG00000137473.17,NA,NA,NA,NA,NA
ENSG00000137474.22,0.658387188403182,0.866702410443527,0.977725949613264,0.751593347603217,1.27189528166477
ENSG00000137478.15,0.882503311018994,0.736541405096164,1.02812113864572,0.874738964762475,1.20839829744775
ENSG00000137486.17,0.256578981747127,0.987649649560784,0.995909238266695,0.592668020872194,1.67350890538235
ENSG00000137491.15,0.492792481524449,0.509819727915555,0.937653580663199,0.774296587198036,1.13547476750747
ENSG00000137492.8,0.00304709250265467,0.00547720966260447,1.37611389061542,1.09853341540042,1.72383417144798
ENSG00000137494.14,0.0849342806691668,0.0162302328815168,1.3573975523929,1.05803075604701,1.74146933320374
ENSG00000137496.18,0.0144386340775138,0.00796572332373816,1.37073159035524,1.08591419032897,1.73025190160617
ENSG00000137497.17,0.0169930879742942,0.0143532532822058,1.29898820426309,1.05356070731633,1.6015881601287
ENSG00000137500.9,0.0465343567292685,0.0233534757434267,1.35271847908215,1.04183867272493,1.75636337136954
ENSG00000137501.17,0.904532216256453,0.654356673727209,0.936685411135623,0.703461718042832,1.2472314227352
ENSG00000137502.10,0.510615613013872,0.0468561530577095,1.17612912887309,1.00225805704849,1.3801632404506
ENSG00000137504.13,0.00845569597942664,0.1789197523241,1.155933744658,0.935757826114169,1.42791519851638
ENSG00000137507.11,0.369288525510231,0.85790247175923,0.944206218221872,0.503650566148077,1.77012683485545
ENSG00000137509.11,0.0913538073940644,0.0248871581568208,1.25588822371582,1.0291816600217,1.53253336290003
ENSG00000137513.10,0.00497788978419267,0.0221578487273124,1.31932593931802,1.04049367131988,1.67287988590008
ENSG00000137522.18,0.00215439379368654,0.00508852385434711,1.46550668313479,1.12164528392962,1.91478524368093
ENSG00000137547.9,0.000373892596436054,3.86540640452782e-06,1.60397018092427,1.31255187561178,1.96009040792776
ENSG00000137558.9,0.00294410165035897,4.97118557105726e-07,1.85869980812558,1.45967698076366,2.36680102670293
ENSG00000137561.5,NA,NA,NA,NA,NA
ENSG00000137563.12,0.000127610245110432,9.04844818438831e-09,1.50174376160217,1.30730324271961,1.72510420827797
ENSG00000137571.11,0.163695663419417,0.183415325876044,1.13597019185143,0.941443418108558,1.37069127252232
ENSG00000137573.14,9.33251845521843e-05,0.012697628104492,2.15067557797963,1.17765626859754,3.92763624247198
ENSG00000137574.11,7.51652647706935e-05,2.82571462313063e-07,1.91608210828867,1.49490733876366,2.45591853789433
ENSG00000137575.12,0.0227478717498629,0.0014378070757914,1.3003648024734,1.10640852244528,1.52832212081529
ENSG00000137601.16,0.0332941855265723,8.39867719280684e-05,1.76817030918551,1.33095969540828,2.34900144089348
ENSG00000137628.17,0.350316458226542,0.918053090792606,0.988272014383169,0.789359630966673,1.23730874508606
ENSG00000137634.10,0.0350707170921301,0.0181287263939256,0.877013730046508,0.78656252034157,0.977866428667463
ENSG00000137642.13,0.322604105488634,0.302278146872892,1.09628485211713,0.920595718198969,1.30550300552422
ENSG00000137648.18,NA,NA,NA,NA,NA
ENSG00000137656.12,0.00070866497890687,0.000484222477943214,1.48845366193148,1.19044596816717,1.86106246143052
ENSG00000137672.13,0.938775958985404,0.699608018867693,0.727149187007023,0.144120454508859,3.66877791196859
ENSG00000137673.9,NA,NA,NA,NA,NA
ENSG00000137674.4,NA,NA,NA,NA,NA
ENSG00000137675.5,NA,NA,NA,NA,NA
ENSG00000137691.13,NA,NA,NA,NA,NA
ENSG00000137692.12,0.0280934437809676,1.13180975569712e-05,1.86612973794625,1.41249147457937,2.4654592693272
ENSG00000137693.14,0.0374787551059578,0.627951294675936,0.866177968005161,0.484468725260475,1.54863303478293
ENSG00000137699.17,NA,NA,NA,NA,NA
ENSG00000137700.18,0.00844291280230391,4.41106470940406e-05,1.60882912824215,1.28062831714276,2.02114159841108
ENSG00000137707.13,NA,NA,NA,NA,NA
ENSG00000137709.10,0.132244854850191,0.128610330585895,1.28323928800528,0.930280745506941,1.77011410612714
ENSG00000137710.16,0.0864732117597213,0.123189060854577,1.20633930288928,0.950354274798699,1.53127581185832
ENSG00000137713.16,0.00255140161827494,5.98969603862514e-06,1.69674238806198,1.34957897758921,2.13320952626944
ENSG00000137714.3,0.0138483476583749,0.00264339630350307,1.49136990461248,1.1492663525537,1.93530784873467
ENSG00000137720.8,0.121116440756382,0.144862148251044,1.17903586831126,0.944864050482468,1.47124401447453
ENSG00000137726.17,0.930257427611301,0.680887625064903,0.923379627497998,0.631521478618459,1.35012024981888
ENSG00000137727.12,0.0340537154966722,0.149930386171795,2.43650303154818,0.724873862931291,8.18976559416405
ENSG00000137731.14,NA,NA,NA,NA,NA
ENSG00000137745.12,NA,NA,NA,NA,NA
ENSG00000137747.16,0.399239226856166,0.102316249855101,1.82926941711121,0.886392408437347,3.77510746767062
ENSG00000137752.24,0.46603859780084,0.188784197931882,1.11976194952441,0.945932220585748,1.32553558945934
ENSG00000137757.11,0.00514812084553318,0.00292320677607428,2.0460465900657,1.27681803305864,3.27870263446319
ENSG00000137760.14,0.0417712697422503,0.00613716235626143,1.42752912546911,1.10668128421275,1.84139682592738
ENSG00000137764.20,0.0465499308850079,0.0423890234526834,1.33206012868384,1.0098972986903,1.7569946852322
ENSG00000137766.17,NA,NA,NA,NA,NA
ENSG00000137767.14,0.0311822774498104,0.428382432292717,1.11540977037699,0.851221921826281,1.4615917705493
ENSG00000137770.14,1.56630497771815e-06,2.08961554732931e-05,1.68506625096674,1.32505402385521,2.14289245497009
ENSG00000137776.17,5.67213936261135e-05,0.000332026145544829,1.56279378430987,1.22464321378804,1.99431506644537
ENSG00000137801.11,2.58070712643166e-05,0.0799401219500721,1.19694162908006,0.978778597917397,1.46373170242299
ENSG00000137802.14,0.00725355825142926,0.0151181871312972,1.35975669959304,1.06119422748907,1.74231845047161
ENSG00000137804.14,5.77416500002759e-05,1.4532751265515e-09,4.26648986331895,2.66645548500417,6.82664153074163
ENSG00000137806.9,0.0201257357292752,0.0254190015232233,1.25242241365003,1.02808285547781,1.52571545557382
ENSG00000137807.15,9.39363224083944e-06,2.05725976875317e-11,1.77560607693496,1.50115472487292,2.10023449828948
ENSG00000137808.12,NA,NA,NA,NA,NA
ENSG00000137809.17,0.00524871940690619,0.602937972304304,1.46134631322016,0.349934743057406,6.10266082328331
ENSG00000137812.19,0.00217356649492384,1.97082162962796e-10,1.84862920001985,1.52989306564191,2.23377044834971
ENSG00000137814.11,0.00133187682226377,0.00103515748835698,1.44753195218883,1.16056106980489,1.80546186419976
ENSG00000137815.14,0.000274258607702582,0.000106428492593623,1.62003558909771,1.26928718435659,2.06770803509969
ENSG00000137817.17,0.00181044785108053,0.00660378816703008,1.39776980894486,1.09771951257337,1.77983575623755
ENSG00000137818.12,0.908674840924614,0.462965040329432,1.07595412403117,0.8848983119867,1.30826023887485
ENSG00000137819.14,0.118893545672603,0.526467118291906,1.58830462295611,0.379473523923667,6.64792512852937
ENSG00000137821.11,0.220576539254014,0.000741395732767615,9.83576256981739,2.60644534564291,37.1165370843249
ENSG00000137822.12,0.00494924320238754,0.00585011343109471,1.43216685270366,1.10932670613247,1.84896107039018
ENSG00000137824.16,0.0728727766661793,0.423992999172037,1.11042684537103,0.858961570477515,1.43550983105702
ENSG00000137825.11,6.99849894694182e-05,7.40517441558293e-05,1.8674575392837,1.37118254274935,2.54335039449595
ENSG00000137831.15,0.0896298537368772,0.232578590691475,1.13811102245759,0.920316224836679,1.40744742348677
ENSG00000137834.15,0.0162118485165748,0.0330026418589498,2.07376270273669,1.06063757302244,4.05462889175883
ENSG00000137841.12,0.935596447758198,0.383629076595647,1.06563272122933,0.923634441485024,1.22946161982533
ENSG00000137842.7,0.000179673370166999,0.000360882460888701,1.53455367993163,1.21281517641661,1.94164374125774
ENSG00000137843.12,0.293339699196009,0.00411690576719859,1.48859211657054,1.13434758959391,1.95346339150705
ENSG00000137845.15,0.000742688123786417,0.0145755992709305,1.26293548385804,1.04721824897295,1.52308846599266
ENSG00000137857.17,0.101403725257993,0.00059522556506332,1.79132000476308,1.2842948216514,2.49851304028337
ENSG00000137860.12,0.688646214447433,0.0275319011603372,4.22669515999834,1.17296830702598,15.2305495967316
ENSG00000137868.19,0.72398162473832,0.451320100178929,1.08226417122803,0.881036122615203,1.32945256869504
ENSG00000137869.15,NA,NA,NA,NA,NA
ENSG00000137871.20,0.00767032636169962,0.0690553133343829,1.30764882476269,0.979281222311448,1.74612298280078
ENSG00000137872.16,0.0857819440116683,0.00814135422180038,1.41309855727676,1.09381022084344,1.82558865745274
ENSG00000137875.4,0.034591644380364,0.00897177802963202,1.510578915649,1.10860733897216,2.05830196155738
ENSG00000137876.10,0.0993139209879597,0.00969598535599205,1.28767790500223,1.06315976443532,1.55960979948448
ENSG00000137877.10,0.736426407060499,0.500529791076445,1.10993302874553,0.819423566592973,1.50343653578634
ENSG00000137878.17,0.976956106005726,0.904093159622642,1.64538503466762,0.000499338862752599,5421.75287015368
ENSG00000137880.6,0.133391379839288,0.0827371328465098,1.22615056601261,0.973913548609087,1.54371526372152
ENSG00000137936.18,0.829271397857704,0.417928120652876,0.92457776560734,0.764783729537894,1.11775919340228
ENSG00000137941.17,0.282085429290198,0.796824150254832,1.02619031469685,0.842855390883092,1.24940360276308
ENSG00000137942.16,0.00833138732850314,0.000308404919328145,1.64489336263091,1.25525006500313,2.15548618547212
ENSG00000137944.18,0.368902442406053,0.0940208091704328,1.23691540605262,0.96441052614408,1.58641955915539
ENSG00000137947.12,2.82463873971794e-05,9.14131421521658e-05,1.59030619771083,1.26050481834322,2.00639756839774
ENSG00000137948.18,NA,NA,NA,NA,NA
ENSG00000137955.16,0.000152512136277427,0.0018588753867416,1.46555750927558,1.15199206875816,1.86447361161906
ENSG00000137959.16,0.68098151339854,0.169646230626326,1.09782310424235,0.960918614401998,1.2542327207995
ENSG00000137960.6,0.00510354243271005,0.350125992567184,1.57777984050569,0.606187360621067,4.10663333949368
ENSG00000137962.13,0.0454155276536024,0.275014414849521,3.90335220635305,0.338455260553969,45.0167576710239
ENSG00000137965.11,0.483616733474769,0.429737218958089,1.03937608976763,0.944367981496109,1.14394248550145
ENSG00000137968.16,0.169792526584998,0.0124960550470744,1.22127248500567,1.04398268293949,1.42866975382424
ENSG00000137970.7,0.0125480219332494,0.0784778431023581,1.19400720821095,0.980010349424569,1.45473281388997
ENSG00000137975.8,NA,NA,NA,NA,NA
ENSG00000137976.7,0.152513038931022,0.400723659279465,1.53833931832783,0.563347415744644,4.20076100852483
ENSG00000137992.14,0.0174982167913843,0.0016455402070198,1.76042966807345,1.23788692563404,2.50355064914012
ENSG00000137996.12,0.080948566733769,0.00737250544952117,1.44291296702258,1.10347564464434,1.88676373647825
ENSG00000138002.15,0.181187968634583,0.0185495720579011,1.35852211580824,1.05267847973459,1.75322510592733
ENSG00000138018.18,0.00325714070359084,3.48336169706041e-05,1.65502555288753,1.30376974852891,2.10091512232227
ENSG00000138028.16,0.443721426974057,0.65969701975481,1.03372598167028,0.89183655668792,1.19818973237505
ENSG00000138029.14,0.000648755496301612,6.85688040136524e-05,1.64161782230435,1.28615269172443,2.09532592191215
ENSG00000138030.13,0.325129422018615,0.104996002547436,1.20877835378058,0.961140444447968,1.52022018947261
ENSG00000138031.14,0.000708270024487145,1.3973823349439e-05,1.40951789761812,1.20730174989509,1.64560409514726
ENSG00000138032.21,0.00231232689758021,0.000146934906053087,1.70414070253592,1.29413575244258,2.24404242642888
ENSG00000138035.15,0.0655161314362985,0.00124733060165608,1.42662239984856,1.14977104456084,1.77013630790036
ENSG00000138036.18,0.000170381623780691,0.000104551156137782,1.68013328421252,1.29272434433749,2.18364252602161
ENSG00000138039.15,NA,NA,NA,NA,NA
ENSG00000138050.15,1.95583174878999e-05,1.22244332088505e-06,1.75989728563593,1.40062563204253,2.21132498587223
ENSG00000138061.12,0.324169826306865,0.398670520984206,1.14450640852219,0.836551664965035,1.56582668352361
ENSG00000138068.10,0.014903875606341,0.000371165327126102,2.11754959559681,1.4009875730858,3.20061103749532
ENSG00000138069.18,0.000625850689793817,5.99997927564527e-05,1.69761081005219,1.3109287016323,2.19835179351681
ENSG00000138071.13,1.22713804071584e-05,2.50542826647784e-06,1.71473485679632,1.3699134489004,2.14635138553637
ENSG00000138073.14,0.572848644680037,0.554138219011122,1.0646389523103,0.865120857548377,1.31017081473265
ENSG00000138074.15,0.00972616908542012,0.00189156509682993,1.40897990860906,1.1349188409581,1.74922145198335
ENSG00000138075.14,NA,NA,NA,NA,NA
ENSG00000138078.15,0.0478431993517908,0.0290597452064892,1.28400362473548,1.02583532410735,1.60714421661048
ENSG00000138079.14,0.183261388172585,0.0140622422108155,1.4041708403872,1.07092346644926,1.84111732608777
ENSG00000138080.14,0.110079579848211,0.17809443364015,1.08595436619759,0.963141099804797,1.22442795318632
ENSG00000138081.20,0.000281257322286566,0.000225284637633718,1.55589830565681,1.23020383296673,1.96781986258956
ENSG00000138083.5,NA,NA,NA,NA,NA
ENSG00000138085.16,0.000150660275446191,0.000556354178664949,1.5319842536644,1.20246562862186,1.95180277723657
ENSG00000138092.11,0.00416468732551478,1.83135268647667e-06,1.64179860426974,1.33927088982444,2.01266426192195
ENSG00000138095.19,0.00459307554716881,2.27516735384379e-05,1.60480263424287,1.28936268055556,1.99741433012716
ENSG00000138100.13,0.017578554283101,0.0261585005612061,1.44510417185605,1.04465756784347,1.99905321303207
ENSG00000138101.18,0.464055115551054,0.215226709949102,1.16509142700916,0.914982586134868,1.48356706877278
ENSG00000138107.13,0.00132983879434923,0.000174716030557803,1.64504039235135,1.26847325066963,2.13339768185013
ENSG00000138109.11,NA,NA,NA,NA,NA
ENSG00000138111.14,0.0423679944232436,0.00206765393353274,1.64574480716985,1.19865702308754,2.25959212531866
ENSG00000138115.14,0.888127510705175,0.0417494833890144,1.32942626352134,1.01069204201558,1.74867725941098
ENSG00000138119.17,0.025441722422289,0.272563534890409,0.912965959016023,0.775911013995121,1.07422994040305
ENSG00000138131.4,0.460717618712284,0.0431630742022664,1.20393161964565,1.00572181939022,1.44120502989725
ENSG00000138134.12,0.019417522837115,0.00163398664540778,1.54526581084295,1.17867699287555,2.02587005650685
ENSG00000138135.7,NA,NA,NA,NA,NA
ENSG00000138136.6,NA,NA,NA,NA,NA
ENSG00000138138.13,0.00138594452947738,1.09283742688515e-05,1.73844967282763,1.35872836766086,2.22429098919709
ENSG00000138152.9,NA,NA,NA,NA,NA
ENSG00000138160.6,5.53681214865431e-06,4.4352650135893e-11,1.68481570482861,1.44264551206082,1.96763788159032
ENSG00000138161.14,NA,NA,NA,NA,NA
ENSG00000138162.19,0.000232054349503019,0.0252934072718451,2.00724113845863,1.09008889778903,3.69604441994826
ENSG00000138166.6,0.00187156758277518,0.00317073559811008,1.25298749832895,1.07866475818697,1.45548249263977
ENSG00000138172.11,0.0134529123015861,0.000125488132818558,1.42079868350615,1.1873543562171,1.70014022223684
ENSG00000138175.9,9.53809447276077e-05,0.00182582478370525,1.43097825145525,1.14229242581235,1.79262219539073
ENSG00000138180.16,9.47964460462636e-06,4.56564153413464e-11,1.65318444398281,1.42342504105812,1.92003001703212
ENSG00000138182.14,0.000854942402927383,5.09980924606345e-09,1.95262353183899,1.560086767492,2.4439273100308
ENSG00000138185.20,0.0078128850671203,0.00160695606167951,1.31774036034817,1.11014604829245,1.56415424795809
ENSG00000138190.17,0.113829930041852,0.0163925822420015,1.43290407882341,1.06818162824075,1.92215822180946
ENSG00000138193.15,0.498031799855087,0.0988778460871425,1.71666777875413,0.903579408495739,3.26141591420133
ENSG00000138207.14,NA,NA,NA,NA,NA
