ID	Geneid	hgnc_symbol	entrezgene_id	biotype
CCDC114 (93233)	ENSG00000105479	CCDC114	93233	protein_coding
ODAD1 (93233)	ENSG00000105479	CCDC114	93233	protein_coding
HMGN3 (9324)	ENSG00000118418	HMGN3	9324	protein_coding
TRIP4 (9325)	ENSG00000103671	TRIP4	9325	protein_coding
ZNHIT3 (9326)	ENSG00000273611	ZNHIT3	9326	protein_coding
LEMD1 (93273)	ENSG00000186007	LEMD1	93273	protein_coding
GTF3C5 (9328)	ENSG00000148308	GTF3C5	9328	protein_coding
GTF3C4 (9329)	ENSG00000125484	GTF3C4	9329	protein_coding
CD22 (933)	ENSG00000012124	CD22	933	protein_coding
GTF3C3 (9330)	ENSG00000119041	GTF3C3	9330	protein_coding
B4GALT6 (9331)	ENSG00000118276	B4GALT6	9331	protein_coding
CD163 (9332)	ENSG00000177575	CD163	9332	protein_coding
HAUS8 (93323)	ENSG00000131351	HAUS8	93323	protein_coding
TGM5 (9333)	ENSG00000104055	TGM5	9333	protein_coding
B4GALT5 (9334)	ENSG00000158470	B4GALT5	9334	protein_coding
MVB12A (93343)	ENSG00000141971	MVB12A	93343	protein_coding
SP140L (93349)	ENSG00000185404	SP140L	93349	protein_coding
CNOT8 (9337)	ENSG00000155508	CNOT8	9337	protein_coding
OPALIN (93377)	ENSG00000197430	OPALIN	93377	protein_coding
TCEAL1 (9338)	ENSG00000172465	TCEAL1	9338	protein_coding
MMGT1 (93380)	ENSG00000169446	MMGT1	93380	protein_coding
GLP2R (9340)	ENSG00000065325	GLP2R	9340	protein_coding
MYL10 (93408)	ENSG00000106436	MYL10	93408	protein_coding
VAMP3 (9341)	ENSG00000049245	VAMP3	9341	protein_coding
SNAP29 (9342)	ENSG00000099940	SNAP29	9342	protein_coding
SYCE1 (93426)	ENSG00000171772	SYCE1	93426	protein_coding
EFTUD2 (9343)	ENSG00000108883	EFTUD2	9343	protein_coding
ARMC6 (93436)	ENSG00000105676	ARMC6	93436	protein_coding
TAOK2 (9344)	ENSG00000149930	TAOK2	9344	protein_coding
ZNF670 (93474)	ENSG00000277462	ZNF670	93474	protein_coding
NDST3 (9348)	ENSG00000164100	NDST3	9348	protein_coding
MAPK1IP1L (93487)	ENSG00000168175	MAPK1IP1L	93487	protein_coding
RPL23 (9349)	ENSG00000125691	RPL23	9349	protein_coding
TPTE2 (93492)	ENSG00000132958	TPTE2	93492	protein_coding
CER1 (9350)	ENSG00000147869	CER1	9350	protein_coding
SLC9A3R2 (9351)	ENSG00000065054	SLC9A3R2	9351	protein_coding
SDR42E1 (93517)	ENSG00000184860	SDR42E1	93517	protein_coding
TXNL1 (9352)	ENSG00000091164	TXNL1	9352	protein_coding
SLIT2 (9353)	ENSG00000145147	SLIT2	9353	protein_coding
UBE4A (9354)	ENSG00000110344	UBE4A	9354	protein_coding
LHX2 (9355)	ENSG00000106689	LHX2	9355	protein_coding
ZFAND4 (93550)	ENSG00000172671	ZFAND4	93550	protein_coding
SLC22A6 (9356)	ENSG00000197901	SLC22A6	9356	protein_coding
ITGBL1 (9358)	ENSG00000198542	ITGBL1	9358	protein_coding
TRMT10A (93587)	ENSG00000145331	TRMT10A	93587	protein_coding
CACNA2D4 (93589)	ENSG00000151062	CACNA2D4	93589	protein_coding
TBC1D31 (93594)	ENSG00000156787	TBC1D31	93594	protein_coding
PPIG (9360)	ENSG00000138398	PPIG	9360	protein_coding
LONP1 (9361)	ENSG00000196365	LONP1	9361	protein_coding
FBXO44 (93611)	ENSG00000132879	FBXO44	93611	protein_coding
CPNE6 (9362)	ENSG00000100884	CPNE6	9362	protein_coding
MRFAP1 (93621)	ENSG00000179010	MRFAP1	93621	protein_coding
TADA2B (93624)	ENSG00000173011	TADA2B	93624	protein_coding
TBCK (93627)	ENSG00000145348	TBCK	93627	protein_coding
RAB33A (9363)	ENSG00000134594	RAB33A	9363	protein_coding
RAB28 (9364)	ENSG00000157869	RAB28	9364	protein_coding
TJAP1 (93643)	ENSG00000137221	TJAP1	93643	protein_coding
MYOCD (93649)	ENSG00000141052	MYOCD	93649	protein_coding
KL (9365)	ENSG00000133116	KL	9365	protein_coding
ACP4 (93650)	ENSG00000142513	ACP4	93650	protein_coding
CAPZA3 (93661)	ENSG00000177938	CAPZA3	93661	protein_coding
ARHGAP18 (93663)	ENSG00000146376	ARHGAP18	93663	protein_coding
CADPS2 (93664)	ENSG00000081803	CADPS2	93664	protein_coding
RAB9A (9367)	ENSG00000123595	RAB9A	9367	protein_coding
SLC9A3R1 (9368)	ENSG00000109062	SLC9A3R1	9368	protein_coding
NRXN3 (9369)	ENSG00000021645	NRXN3	9369	protein_coding
ADIPOQ (9370)	ENSG00000181092	ADIPOQ	9370	protein_coding
KIF3B (9371)	ENSG00000101350	KIF3B	9371	protein_coding
ZFYVE9 (9372)	ENSG00000157077	ZFYVE9	9372	protein_coding
PLAA (9373)	ENSG00000137055	PLAA	9373	protein_coding
PPT2 (9374)	ENSG00000221988	PPT2	9374	protein_coding
TM9SF2 (9375)	ENSG00000125304	TM9SF2	9375	protein_coding
SLC22A8 (9376)	ENSG00000149452	SLC22A8	9376	protein_coding
COX5A (9377)	ENSG00000178741	COX5A	9377	protein_coding
NRXN1 (9378)	ENSG00000179915	NRXN1	9378	protein_coding
NRXN2 (9379)	ENSG00000110076	NRXN2	9379	protein_coding
GRHPR (9380)	ENSG00000137106	GRHPR	9380	protein_coding
OTOF (9381)	ENSG00000115155	OTOF	9381	protein_coding
COG1 (9382)	ENSG00000166685	COG1	9382	protein_coding
LIPG (9388)	ENSG00000101670	LIPG	9388	protein_coding
SLC22A14 (9389)	ENSG00000144671	SLC22A14	9389	protein_coding
CD27 (939)	ENSG00000139193	CD27	939	protein_coding
SLC22A13 (9390)	ENSG00000172940	SLC22A13	9390	protein_coding
CIAO1 (9391)	ENSG00000144021	CIAO1	9391	protein_coding
TGFBRAP1 (9392)	ENSG00000135966	TGFBRAP1	9392	protein_coding
HS6ST1 (9394)	ENSG00000136720	HS6ST1	9394	protein_coding
GCNA (93953)	ENSG00000147174	GCNA	93953	protein_coding
NMT2 (9397)	ENSG00000152465	NMT2	9397	protein_coding
ACTR8 (93973)	ENSG00000113812	ACTR8	93973	protein_coding
ATP5IF1 (93974)	ENSG00000130770	ATP5IF1	93974	protein_coding
CLEC6A (93978)	ENSG00000205846	CLEC6A	93978	protein_coding
CPA5 (93979)	ENSG00000158525	CPA5	93979	protein_coding
CD101 (9398)	ENSG00000134256	CD101	9398	protein_coding
FOXP2 (93986)	ENSG00000128573	FOXP2	93986	protein_coding
STOML1 (9399)	ENSG00000067221	STOML1	9399	protein_coding
ACVRL1 (94)	ENSG00000139567	ACVRL1	94	protein_coding
CD28 (940)	ENSG00000178562	CD28	940	protein_coding
RECQL5 (9400)	ENSG00000108469	RECQL5	9400	protein_coding
PIGS (94005)	ENSG00000087111	PIGS	94005	protein_coding
TTYH2 (94015)	ENSG00000141540	TTYH2	94015	protein_coding
GRAP2 (9402)	ENSG00000100351	GRAP2	9402	protein_coding
MUC16 (94025)	ENSG00000181143	MUC16	94025	protein_coding
POM121L2 (94026)	ENSG00000158553	POM121L2	94026	protein_coding
CGB7 (94027)	ENSG00000196337	CGB7	94027	protein_coding
LRRC4B (94030)	ENSG00000131409	LRRC4B	94030	protein_coding
HTRA3 (94031)	ENSG00000170801	HTRA3	94031	protein_coding
CAMK2N2 (94032)	ENSG00000163888	CAMK2N2	94032	protein_coding
FTMT (94033)	ENSG00000181867	FTMT	94033	protein_coding
ZNF101 (94039)	ENSG00000181896	ZNF101	94039	protein_coding
LPXN (9404)	ENSG00000110031	LPXN	9404	protein_coding
SYAP1 (94056)	ENSG00000169895	SYAP1	94056	protein_coding
LENG9 (94059)	ENSG00000275183	LENG9	94059	protein_coding
ZRANB2 (9406)	ENSG00000132485	ZRANB2	9406	protein_coding
TMPRSS11D (9407)	ENSG00000153802	TMPRSS11D	9407	protein_coding
SFXN1 (94081)	ENSG00000164466	SFXN1	94081	protein_coding
HSPB9 (94086)	ENSG00000260325	HSPB9	94086	protein_coding
PEX16 (9409)	ENSG00000121680	PEX16	9409	protein_coding
SFXN5 (94097)	ENSG00000144040	SFXN5	94097	protein_coding
CD80 (941)	ENSG00000121594	CD80	941	protein_coding
SNRNP40 (9410)	ENSG00000060688	SNRNP40	9410	protein_coding
ORMDL1 (94101)	ENSG00000128699	ORMDL1	94101	protein_coding
ORMDL3 (94103)	ENSG00000172057	ORMDL3	94103	protein_coding
PAXBP1 (94104)	ENSG00000159086	PAXBP1	94104	protein_coding
TMEM203 (94107)	ENSG00000187713	TMEM203	94107	protein_coding
ARHGAP29 (9411)	ENSG00000137962	ARHGAP29	9411	protein_coding
MED21 (9412)	ENSG00000152944	MED21	9412	protein_coding
SYTL3 (94120)	ENSG00000164674	SYTL3	94120	protein_coding
SYTL4 (94121)	ENSG00000102362	SYTL4	94121	protein_coding
SYTL5 (94122)	ENSG00000147041	SYTL5	94122	protein_coding
FAM189A2 (9413)	ENSG00000135063	FAM189A2	9413	protein_coding
ENTREP1 (9413)	ENSG00000135063	FAM189A2	9413	protein_coding
ARHGAP12 (94134)	ENSG00000165322	ARHGAP12	94134	protein_coding
RP1L1 (94137)	ENSG00000183638	RP1L1	94137	protein_coding
TJP2 (9414)	ENSG00000119139	TJP2	9414	protein_coding
FADS2 (9415)	ENSG00000134824	FADS2	9415	protein_coding
DDX23 (9416)	ENSG00000174243	DDX23	9416	protein_coding
ABCC12 (94160)	ENSG00000140798	ABCC12	94160	protein_coding
CRIPT (9419)	ENSG00000119878	CRIPT	9419	protein_coding
CD86 (942)	ENSG00000114013	CD86	942	protein_coding
CYP7B1 (9420)	ENSG00000172817	CYP7B1	9420	protein_coding
HAND1 (9421)	ENSG00000113196	HAND1	9421	protein_coding
ZNF264 (9422)	ENSG00000083844	ZNF264	9422	protein_coding
NTN1 (9423)	ENSG00000065320	NTN1	9423	protein_coding
OPN4 (94233)	ENSG00000122375	OPN4	94233	protein_coding
FOXQ1 (94234)	ENSG00000164379	FOXQ1	94234	protein_coding
GNG8 (94235)	ENSG00000167414	GNG8	94235	protein_coding
H2AFV (94239)	ENSG00000105968	H2AZ2	94239	protein_coding
H2AZ2 (94239)	ENSG00000105968	H2AZ2	94239	protein_coding
KCNK6 (9424)	ENSG00000099337	KCNK6	9424	protein_coding
EPSTI1 (94240)	ENSG00000133106	EPSTI1	94240	protein_coding
TP53INP1 (94241)	ENSG00000164938	TP53INP1	94241	protein_coding
CDYL (9425)	ENSG00000153046	CDYL	9425	protein_coding
ECEL1 (9427)	ENSG00000171551	ECEL1	9427	protein_coding
PPP1R14A (94274)	ENSG00000167641	PPP1R14A	94274	protein_coding
ABCG2 (9429)	ENSG00000118777	ABCG2	9429	protein_coding
TNFRSF8 (943)	ENSG00000120949	TNFRSF8	943	protein_coding
CHST2 (9435)	ENSG00000175040	CHST2	9435	protein_coding
NCR2 (9436)	ENSG00000096264	NCR2	9436	protein_coding
NCR1 (9437)	ENSG00000189430	NCR1	9437	protein_coding
MED23 (9439)	ENSG00000112282	MED23	9439	protein_coding
TNFSF8 (944)	ENSG00000106952	TNFSF8	944	protein_coding
MED17 (9440)	ENSG00000042429	MED17	9440	protein_coding
MED26 (9441)	ENSG00000105085	MED26	9441	protein_coding
MED27 (9442)	ENSG00000160563	MED27	9442	protein_coding
MED7 (9443)	ENSG00000155868	MED7	9443	protein_coding
QKI (9444)	ENSG00000112531	QKI	9444	protein_coding
ITM2B (9445)	ENSG00000136156	ITM2B	9445	protein_coding
GSTO1 (9446)	ENSG00000148834	GSTO1	9446	protein_coding
AIM2 (9447)	ENSG00000163568	AIM2	9447	protein_coding
MAP4K4 (9448)	ENSG00000071054	MAP4K4	9448	protein_coding
CD33 (945)	ENSG00000105383	CD33	945	protein_coding
LY86 (9450)	ENSG00000112799	LY86	9450	protein_coding
EIF2AK3 (9451)	ENSG00000172071	EIF2AK3	9451	protein_coding
ITM2A (9452)	ENSG00000078596	ITM2A	9452	protein_coding
GGPS1 (9453)	ENSG00000152904	GGPS1	9453	protein_coding
HOMER3 (9454)	ENSG00000051128	HOMER3	9454	protein_coding
HOMER2 (9455)	ENSG00000103942	HOMER2	9455	protein_coding
HOMER1 (9456)	ENSG00000152413	HOMER1	9456	protein_coding
FHL5 (9457)	ENSG00000112214	FHL5	9457	protein_coding
ARHGEF6 (9459)	ENSG00000129675	ARHGEF6	9459	protein_coding
SIGLEC6 (946)	ENSG00000105492	SIGLEC6	946	protein_coding
RASAL2 (9462)	ENSG00000075391	RASAL2	9462	protein_coding
PICK1 (9463)	ENSG00000100151	PICK1	9463	protein_coding
HAND2 (9464)	ENSG00000164107	HAND2	9464	protein_coding
AKAP7 (9465)	ENSG00000118507	AKAP7	9465	protein_coding
IL27RA (9466)	ENSG00000104998	IL27RA	9466	protein_coding
SH3BP5 (9467)	ENSG00000131370	SH3BP5	9467	protein_coding
PCYT1B (9468)	ENSG00000102230	PCYT1B	9468	protein_coding
CHST3 (9469)	ENSG00000122863	CHST3	9469	protein_coding
CD34 (947)	ENSG00000174059	CD34	947	protein_coding
EIF4E2 (9470)	ENSG00000135930	EIF4E2	9470	protein_coding
AKAP6 (9472)	ENSG00000151320	AKAP6	9472	protein_coding
THEMIS2 (9473)	ENSG00000130775	THEMIS2	9473	protein_coding
ATG5 (9474)	ENSG00000057663	ATG5	9474	protein_coding
ROCK2 (9475)	ENSG00000134318	ROCK2	9475	protein_coding
NAPSA (9476)	ENSG00000131400	NAPSA	9476	protein_coding
MED20 (9477)	ENSG00000124641	MED20	9477	protein_coding
CABP1 (9478)	ENSG00000157782	CABP1	9478	protein_coding
MAPK8IP1 (9479)	ENSG00000121653	MAPK8IP1	9479	protein_coding
CD36 (948)	ENSG00000135218	CD36	948	protein_coding
ONECUT2 (9480)	ENSG00000119547	ONECUT2	9480	protein_coding
SLC25A27 (9481)	ENSG00000153291	SLC25A27	9481	protein_coding
STX8 (9482)	ENSG00000170310	STX8	9482	protein_coding
CHST10 (9486)	ENSG00000115526	CHST10	9486	protein_coding
PIGL (9487)	ENSG00000108474	PIGL	9487	protein_coding
PIGB (9488)	ENSG00000069943	PIGB	9488	protein_coding
PGS1 (9489)	ENSG00000087157	PGS1	9489	protein_coding
SCARB1 (949)	ENSG00000073060	SCARB1	949	protein_coding
PSMF1 (9491)	ENSG00000125818	PSMF1	9491	protein_coding
KIF23 (9493)	ENSG00000137807	KIF23	9493	protein_coding
AKAP5 (9495)	ENSG00000179841	AKAP5	9495	protein_coding
TBX4 (9496)	ENSG00000121075	TBX4	9496	protein_coding
SLC4A7 (9497)	ENSG00000033867	SLC4A7	9497	protein_coding
SLC4A8 (9498)	ENSG00000050438	SLC4A8	9498	protein_coding
MYOT (9499)	ENSG00000120729	MYOT	9499	protein_coding
ACY1 (95)	ENSG00000243989	ACY1	95	protein_coding
SCARB2 (950)	ENSG00000138760	SCARB2	950	protein_coding
MAGED1 (9500)	ENSG00000179222	MAGED1	9500	protein_coding
RPH3AL (9501)	ENSG00000181031	RPH3AL	9501	protein_coding
XAGE2 (9502)	ENSG00000155622	XAGE2	9502	protein_coding
PAGE4 (9506)	ENSG00000101951	PAGE4	9506	protein_coding
ADAMTS4 (9507)	ENSG00000158859	ADAMTS4	9507	protein_coding
ADAMTS3 (9508)	ENSG00000156140	ADAMTS3	9508	protein_coding
ADAMTS2 (9509)	ENSG00000087116	ADAMTS2	9509	protein_coding
CD37 (951)	ENSG00000104894	CD37	951	protein_coding
ADAMTS1 (9510)	ENSG00000154734	ADAMTS1	9510	protein_coding
PMPCB (9512)	ENSG00000105819	PMPCB	9512	protein_coding
FXR2 (9513)	ENSG00000129245	FXR2	9513	protein_coding
GAL3ST1 (9514)	ENSG00000128242	GAL3ST1	9514	protein_coding
STXBP5L (9515)	ENSG00000145087	STXBP5L	9515	protein_coding
LITAF (9516)	ENSG00000189067	LITAF	9516	protein_coding
SPTLC2 (9517)	ENSG00000100596	SPTLC2	9517	protein_coding
GDF15 (9518)	ENSG00000130513	GDF15	9518	protein_coding
TBPL1 (9519)	ENSG00000028839	TBPL1	9519	protein_coding
CD38 (952)	ENSG00000004468	CD38	952	protein_coding
NPEPPS (9520)	ENSG00000141279	NPEPPS	9520	protein_coding
EEF1E1 (9521)	ENSG00000124802	EEF1E1	9521	protein_coding
TECR (9524)	ENSG00000099797	TECR	9524	protein_coding
VPS4B (9525)	ENSG00000119541	VPS4B	9525	protein_coding
MPDU1 (9526)	ENSG00000129255	MPDU1	9526	protein_coding
GOSR1 (9527)	ENSG00000108587	GOSR1	9527	protein_coding
TMEM59 (9528)	ENSG00000116209	TMEM59	9528	protein_coding
BAG5 (9529)	ENSG00000166170	BAG5	9529	protein_coding
ENTPD1 (953)	ENSG00000138185	ENTPD1	953	protein_coding
BAG4 (9530)	ENSG00000156735	BAG4	9530	protein_coding
BAG3 (9531)	ENSG00000151929	BAG3	9531	protein_coding
BAG2 (9532)	ENSG00000112208	BAG2	9532	protein_coding
POLR1C (9533)	ENSG00000171453	POLR1C	9533	protein_coding
ZNF254 (9534)	ENSG00000213096	ZNF254	9534	protein_coding
GMFG (9535)	ENSG00000130755	GMFG	9535	protein_coding
PTGES (9536)	ENSG00000148344	PTGES	9536	protein_coding
TP53I11 (9537)	ENSG00000175274	TP53I11	9537	protein_coding
ENTPD2 (954)	ENSG00000054179	ENTPD2	954	protein_coding
TP53I3 (9540)	ENSG00000115129	TP53I3	9540	protein_coding
CIR1 (9541)	ENSG00000138433	CIR1	9541	protein_coding
NRG2 (9542)	ENSG00000158458	NRG2	9542	protein_coding
IGDCC3 (9543)	ENSG00000174498	IGDCC3	9543	protein_coding
RAB3D (9545)	ENSG00000105514	RAB3D	9545	protein_coding
APBA3 (9546)	ENSG00000011132	APBA3	9546	protein_coding
CXCL14 (9547)	ENSG00000145824	CXCL14	9547	protein_coding
ENTPD6 (955)	ENSG00000197586	ENTPD6	955	protein_coding
ATP6V1G1 (9550)	ENSG00000136888	ATP6V1G1	9550	protein_coding
ATP5MF (9551)	ENSG00000241468	ATP5MF	9551	protein_coding
SPAG7 (9552)	ENSG00000091640	SPAG7	9552	protein_coding
MRPL33 (9553)	ENSG00000243147	MRPL33	9553	protein_coding
MACROH2A1 (9555)	ENSG00000113648	MACROH2A1	9555	protein_coding
H2AFY (9555)	ENSG00000113648	MACROH2A1	9555	protein_coding
ATP5MJ (9556)	ENSG00000156411	ATP5MPL	9556	protein_coding
ATP5MPL (9556)	ENSG00000156411	ATP5MPL	9556	protein_coding
CHD1L (9557)	ENSG00000131778	CHD1L	9557	protein_coding
VPS26A (9559)	ENSG00000122958	VPS26A	9559	protein_coding
ENTPD3 (956)	ENSG00000168032	ENTPD3	956	protein_coding
CCL4L2 (9560)	ENSG00000276070	CCL4L2	9560	protein_coding
MINPP1 (9562)	ENSG00000107789	MINPP1	9562	protein_coding
H6PD (9563)	ENSG00000049239	H6PD	9563	protein_coding
BCAR1 (9564)	ENSG00000050820	BCAR1	9564	protein_coding
GTPBP1 (9567)	ENSG00000100226	GTPBP1	9567	protein_coding
GABBR2 (9568)	ENSG00000136928	GABBR2	9568	protein_coding
CEP41 (95681)	ENSG00000106477	CEP41	95681	protein_coding
GTF2IRD1 (9569)	ENSG00000006704	GTF2IRD1	9569	protein_coding
ENTPD5 (957)	ENSG00000187097	ENTPD5	957	protein_coding
GOSR2 (9570)	ENSG00000108433	GOSR2	9570	protein_coding
NR1D1 (9572)	ENSG00000126368	NR1D1	9572	protein_coding
GDF3 (9573)	ENSG00000184344	GDF3	9573	protein_coding
CLOCK (9575)	ENSG00000134852	CLOCK	9575	protein_coding
SPAG6 (9576)	ENSG00000077327	SPAG6	9576	protein_coding
BABAM2 (9577)	ENSG00000158019	BABAM2	9577	protein_coding
CDC42BPB (9578)	ENSG00000198752	CDC42BPB	9578	protein_coding
CD40 (958)	ENSG00000101017	CD40	958	protein_coding
SOX13 (9580)	ENSG00000143842	SOX13	9580	protein_coding
PREPL (9581)	ENSG00000138078	PREPL	9581	protein_coding
APOBEC3B (9582)	ENSG00000179750	APOBEC3B	9582	protein_coding
ENTPD4 (9583)	ENSG00000197217	ENTPD4	9583	protein_coding
RBM39 (9584)	ENSG00000131051	RBM39	9584	protein_coding
KIF20B (9585)	ENSG00000138182	KIF20B	9585	protein_coding
CREB5 (9586)	ENSG00000146592	CREB5	9586	protein_coding
MAD2L1BP (9587)	ENSG00000124688	MAD2L1BP	9587	protein_coding
PRDX6 (9588)	ENSG00000117592	PRDX6	9588	protein_coding
WTAP (9589)	ENSG00000146457	WTAP	9589	protein_coding
CD40LG (959)	ENSG00000102245	CD40LG	959	protein_coding
AKAP12 (9590)	ENSG00000131016	AKAP12	9590	protein_coding
IER2 (9592)	ENSG00000160888	IER2	9592	protein_coding
CYTIP (9595)	ENSG00000115165	CYTIP	9595	protein_coding
CD44 (960)	ENSG00000026508	CD44	960	protein_coding
PITPNM1 (9600)	ENSG00000110697	PITPNM1	9600	protein_coding
PDIA4 (9601)	ENSG00000155660	PDIA4	9601	protein_coding
NFE2L3 (9603)	ENSG00000050344	NFE2L3	9603	protein_coding
RNF14 (9604)	ENSG00000013561	RNF14	9604	protein_coding
VPS9D1 (9605)	ENSG00000075399	VPS9D1	9605	protein_coding
CARTPT (9607)	ENSG00000164326	CARTPT	9607	protein_coding
RAB36 (9609)	ENSG00000100228	RAB36	9609	protein_coding
CD47 (961)	ENSG00000196776	CD47	961	protein_coding
RIN1 (9610)	ENSG00000174791	RIN1	9610	protein_coding
NCOR1 (9611)	ENSG00000141027	NCOR1	9611	protein_coding
NCOR2 (9612)	ENSG00000196498	NCOR2	9612	protein_coding
GDA (9615)	ENSG00000119125	GDA	9615	protein_coding
RNF7 (9616)	ENSG00000114125	RNF7	9616	protein_coding
MTRF1 (9617)	ENSG00000120662	MTRF1	9617	protein_coding
TRAF4 (9618)	ENSG00000076604	TRAF4	9618	protein_coding
ABCG1 (9619)	ENSG00000160179	ABCG1	9619	protein_coding
CD48 (962)	ENSG00000117091	CD48	962	protein_coding
CELSR1 (9620)	ENSG00000075275	CELSR1	9620	protein_coding
KLK4 (9622)	ENSG00000167749	KLK4	9622	protein_coding
TCL1B (9623)	ENSG00000213231	TCL1B	9623	protein_coding
AATK (9625)	ENSG00000181409	AATK	9625	protein_coding
GUCA1C (9626)	ENSG00000138472	GUCA1C	9626	protein_coding
SNCAIP (9627)	ENSG00000064692	SNCAIP	9627	protein_coding
RGS6 (9628)	ENSG00000182732	RGS6	9628	protein_coding
CD53 (963)	ENSG00000143119	CD53	963	protein_coding
GNA14 (9630)	ENSG00000156049	GNA14	9630	protein_coding
NUP155 (9631)	ENSG00000113569	NUP155	9631	protein_coding
SEC24C (9632)	ENSG00000176986	SEC24C	9632	protein_coding
TESMIN (9633)	ENSG00000132749	TESMIN	9633	protein_coding
CLCA2 (9635)	ENSG00000137975	CLCA2	9635	protein_coding
ISG15 (9636)	ENSG00000187608	ISG15	9636	protein_coding
FEZ2 (9637)	ENSG00000171055	FEZ2	9637	protein_coding
FEZ1 (9638)	ENSG00000149557	FEZ1	9638	protein_coding
ARHGEF10 (9639)	ENSG00000104728	ARHGEF10	9639	protein_coding
ZNF592 (9640)	ENSG00000166716	ZNF592	9640	protein_coding
IKBKE (9641)	ENSG00000263528	IKBKE	9641	protein_coding
MORF4L2 (9643)	ENSG00000123562	MORF4L2	9643	protein_coding
SH3PXD2A (9644)	ENSG00000107957	SH3PXD2A	9644	protein_coding
MICAL2 (9645)	ENSG00000133816	MICAL2	9645	protein_coding
FNIP1 (96459)	ENSG00000217128	FNIP1	96459	protein_coding
CTR9 (9646)	ENSG00000198730	CTR9	9646	protein_coding
PPM1F (9647)	ENSG00000100034	PPM1F	9647	protein_coding
GCC2 (9648)	ENSG00000135968	GCC2	9648	protein_coding
RALGPS1 (9649)	ENSG00000136828	RALGPS1	9649	protein_coding
CD58 (965)	ENSG00000116815	CD58	965	protein_coding
MTFR1 (9650)	ENSG00000066855	MTFR1	9650	protein_coding
PLCH2 (9651)	ENSG00000149527	PLCH2	9651	protein_coding
TTC37 (9652)	ENSG00000198677	TTC37	9652	protein_coding
SKIC3 (9652)	ENSG00000198677	TTC37	9652	protein_coding
HS2ST1 (9653)	ENSG00000153936	HS2ST1	9653	protein_coding
TTLL4 (9654)	ENSG00000135912	TTLL4	9654	protein_coding
SOCS5 (9655)	ENSG00000171150	SOCS5	9655	protein_coding
MDC1 (9656)	ENSG00000137337	MDC1	9656	protein_coding
IQCB1 (9657)	ENSG00000173226	IQCB1	9657	protein_coding
PDE4DIP (9659)	ENSG00000178104	PDE4DIP	9659	protein_coding
CD59 (966)	ENSG00000085063	CD59	966	protein_coding
CEP135 (9662)	ENSG00000174799	CEP135	9662	protein_coding
LPIN2 (9663)	ENSG00000101577	LPIN2	9663	protein_coding
MARF1 (9665)	ENSG00000166783	MARF1	9665	protein_coding
DZIP3 (9666)	ENSG00000198919	DZIP3	9666	protein_coding
SAFB2 (9667)	ENSG00000130254	SAFB2	9667	protein_coding
ZNF432 (9668)	ENSG00000256087	ZNF432	9668	protein_coding
EIF5B (9669)	ENSG00000158417	EIF5B	9669	protein_coding
CD63 (967)	ENSG00000135404	CD63	967	protein_coding
IPO13 (9670)	ENSG00000117408	IPO13	9670	protein_coding
WSCD2 (9671)	ENSG00000075035	WSCD2	9671	protein_coding
SDC3 (9672)	ENSG00000162512	SDC3	9672	protein_coding
SLC25A44 (9673)	ENSG00000160785	SLC25A44	9673	protein_coding
TTI1 (9675)	ENSG00000101407	TTI1	9675	protein_coding
TGS1 (96764)	ENSG00000137574	TGS1	96764	protein_coding
PPIP5K1 (9677)	ENSG00000168781	PPIP5K1	9677	protein_coding
PHF14 (9678)	ENSG00000106443	PHF14	9678	protein_coding
FAM53B (9679)	ENSG00000189319	FAM53B	9679	protein_coding
CD68 (968)	ENSG00000129226	CD68	968	protein_coding
DEPDC5 (9681)	ENSG00000100150	DEPDC5	9681	protein_coding
KDM4A (9682)	ENSG00000066135	KDM4A	9682	protein_coding
N4BP1 (9683)	ENSG00000102921	N4BP1	9683	protein_coding
LRRC14 (9684)	ENSG00000160959	LRRC14	9684	protein_coding
CLINT1 (9685)	ENSG00000113282	CLINT1	9685	protein_coding
VGLL4 (9686)	ENSG00000144560	VGLL4	9686	protein_coding
GREB1 (9687)	ENSG00000196208	GREB1	9687	protein_coding
NUP93 (9688)	ENSG00000102900	NUP93	9688	protein_coding
BZW1 (9689)	ENSG00000082153	BZW1	9689	protein_coding
CD69 (969)	ENSG00000110848	CD69	969	protein_coding
UBE3C (9690)	ENSG00000009335	UBE3C	9690	protein_coding
PRORP (9692)	ENSG00000100890	PRORP	9692	protein_coding
KIAA0391 (9692)	ENSG00000100890	PRORP	9692	protein_coding
RAPGEF2 (9693)	ENSG00000109756	RAPGEF2	9693	protein_coding
EMC2 (9694)	ENSG00000104412	EMC2	9694	protein_coding
EDEM1 (9695)	ENSG00000134109	EDEM1	9695	protein_coding
CROCC (9696)	ENSG00000058453	CROCC	9696	protein_coding
TRAM2 (9697)	ENSG00000065308	TRAM2	9697	protein_coding
PUM1 (9698)	ENSG00000134644	PUM1	9698	protein_coding
RIMS2 (9699)	ENSG00000176406	RIMS2	9699	protein_coding
ACYP1 (97)	ENSG00000119640	ACYP1	97	protein_coding
CD70 (970)	ENSG00000125726	CD70	970	protein_coding
ESPL1 (9700)	ENSG00000135476	ESPL1	9700	protein_coding
PPP6R2 (9701)	ENSG00000100239	PPP6R2	9701	protein_coding
CEP57 (9702)	ENSG00000166037	CEP57	9702	protein_coding
KIAA0100 (9703)	ENSG00000007202	KIAA0100	9703	protein_coding
